iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -16159.9 0.000394785 0 0 4.95421 0 0 1 0 0 1.50484 0 0 1 0 0 1 0 0 0.402255 0 0 0 0
40 -6836.95 0.00213771 40 10 0.385676 40 16 1 0 0 1.15717 40 18 1 0 0 1 0 0 0.527531 40 22 139280 109632
80 -6730.22 0.00166406 40 9 0.183928 40 13 1 0 0 1.50749 40 10 1 0 0 1 0 0 1.14068 40 14 139280 112085
120 -6754.62 0.00151587 40 15 0.162476 40 15 1 0 0 1.81307 40 11 1 0 0 1 0 0 1.14444 40 12 139280 111920
160 -6755.08 0.00181303 40 6 0.148362 40 10 1 0 0 1.91686 40 9 1 0 0 1 0 0 1.17878 40 12 139280 112489
200 -6754.13 0.00155979 40 5 0.154936 40 10 1 0 0 1.80726 40 11 1 0 0 1 0 0 1.16005 40 7 139280 112023
240 -6740.85 0.00195397 40 9 0.11827 40 10 1 0 0 2.26015 40 9 1 0 0 1 0 0 1.30004 40 9 139280 112132
280 -6776.14 0.00140863 40 12 0.134993 40 13 1 0 0 2.0199 40 10 1 0 0 1 0 0 1.27286 40 9 139280 112482
320 -6773.94 0.00159552 40 13 0.107807 40 7 1 0 0 2.14624 40 9 1 0 0 1 0 0 1.80782 40 12 139280 112291
360 -6744.19 0.00212944 40 5 0.127649 40 11 1 0 0 2.13639 40 11 1 0 0 1 0 0 1.38838 40 10 139280 112182
400 -6724.3 0.00164957 40 10 0.140869 40 9 1 0 0 1.82655 40 13 1 0 0 1 0 0 1.4716 40 13 139280 112789
440 -6751.62 0.00159393 40 12 0.135683 40 8 1 0 0 1.95303 40 9 1 0 0 1 0 0 1.42337 40 11 139280 112161
480 -6763.51 0.0019515 40 7 0.126659 40 13 1 0 0 1.97694 40 8 1 0 0 1 0 0 1.48714 40 10 139280 112348
520 -6751.35 0.00264637 40 10 0.12637 40 6 1 0 0 1.71291 40 10 1 0 0 1 0 0 1.48702 40 8 139280 112488
560 -6766.24 0.00171639 40 10 0.136598 40 7 1 0 0 2.06805 40 10 1 0 0 1 0 0 1.33115 40 12 139280 112147
600 -6774.29 0.00213531 40 12 0.116669 40 12 1 0 0 2.11029 40 15 1 0 0 1 0 0 1.37605 40 11 139280 112028
640 -6742.77 0.00181282 40 10 0.146859 40 9 1 0 0 1.9548 40 17 1 0 0 1 0 0 1.18863 40 10 139280 111948
680 -6732.27 0.00113145 40 11 0.143491 40 12 1 0 0 1.98825 40 6 1 0 0 1 0 0 1.23215 40 6 139280 112447
720 -6765.37 0.00260112 40 8 0.169632 40 6 1 0 0 1.51592 40 8 1 0 0 1 0 0 1.17495 40 6 139280 112437
760 -6749.31 0.00180836 40 9 0.147396 40 9 1 0 0 1.86857 40 10 1 0 0 1 0 0 1.21768 40 8 139280 112200
800 -6721.7 0.000950982 40 10 0.170702 40 9 1 0 0 1.75314 40 13 1 0 0 1 0 0 1.17345 40 18 139280 112369
840 -6741.69 0.00116969 40 10 0.169464 40 9 1 0 0 1.92469 40 14 1 0 0 1 0 0 1.0832 40 13 139280 112209
880 -6753.94 0.00244117 40 10 0.157422 40 8 1 0 0 1.83904 40 7 1 0 0 1 0 0 1.06647 40 10 139280 112360
920 -6728.23 0.00202799 40 11 0.145416 40 9 1 0 0 1.69743 40 15 1 0 0 1 0 0 1.36693 40 18 139280 112195
960 -6812.51 0.00134754 40 5 0.171292 40 9 1 0 0 1.65218 40 16 1 0 0 1 0 0 1.15479 40 10 139280 112347
1000 -6753.75 0.00187661 40 10 0.121276 40 17 1 0 0 2.1407 40 10 1 0 0 1 0 0 1.33658 40 12 139280 112378
1040 -6728.14 0.00132343 40 12 0.131801 40 11 1 0 0 1.83985 40 9 1 0 0 1 0 0 1.36857 40 14 139280 112181
1080 -6739.35 0.0018981 40 14 0.132966 40 10 1 0 0 1.9106 40 7 1 0 0 1 0 0 1.40465 40 15 139280 112572
1120 -6797.23 0.00264817 40 7 0.152606 40 11 1 0 0 1.6256 40 11 1 0 0 1 0 0 1.2843 40 11 139280 112027
1160 -6730.04 0.0016979 40 7 0.161218 40 12 1 0 0 1.73791 40 8 1 0 0 1 0 0 1.30143 40 12 139280 112117
1200 -6801.53 0.00151034 40 7 0.137755 40 12 1 0 0 1.94395 40 9 1 0 0 1 0 0 1.3263 40 10 139280 112566
1240 -6772.04 0.00239126 40 8 0.140431 40 10 1 0 0 1.92137 40 9 1 0 0 1 0 0 1.28351 40 11 139280 112483
1280 -6753.11 0.00111386 40 4 0.183036 40 8 1 0 0 1.70437 40 13 1 0 0 1 0 0 1.09333 40 9 139280 112106
1320 -6764.52 0.00180655 40 11 0.173944 40 12 1 0 0 1.89288 40 11 1 0 0 1 0 0 1.03157 40 10 139280 112469
1360 -6758 0.00115002 40 13 0.169426 40 10 1 0 0 1.54387 40 8 1 0 0 1 0 0 1.31712 40 8 139280 112506
1400 -6744.91 0.00157264 40 9 0.167726 40 9 1 0 0 1.76744 40 10 1 0 0 1 0 0 1.26073 40 14 139280 112263
1440 -6761.48 0.00160473 40 8 0.14819 40 11 1 0 0 1.9385 40 9 1 0 0 1 0 0 1.30091 40 12 139280 112102
1480 -6723.02 0.0011644 40 11 0.159516 40 9 1 0 0 1.59566 40 8 1 0 0 1 0 0 1.3855 40 7 139280 112171
1520 -6743.64 0.00279154 40 14 0.159117 40 9 1 0 0 1.99214 40 11 1 0 0 1 0 0 0.992079 40 12 139280 112441
1560 -6711.71 0.00135667 40 7 0.153023 40 11 1 0 0 1.80016 40 7 1 0 0 1 0 0 1.245 40 14 139280 112188
1600 -6742.97 0.001538 40 6 0.162116 40 13 1 0 0 1.83479 40 9 1 0 0 1 0 0 1.17645 40 10 139280 112245
1640 -6776.5 0.00211722 40 6 0.163129 40 8 1 0 0 1.92811 40 8 1 0 0 1 0 0 1.11326 40 10 139280 112151
1680 -6773.05 0.00186037 40 7 0.148869 40 6 1 0 0 1.8716 40 12 1 0 0 1 0 0 1.20305 40 13 139280 112095
1720 -6748.66 0.00106687 40 12 0.141409 40 6 1 0 0 1.86209 40 14 1 0 0 1 0 0 1.33295 40 12 139280 111911
1760 -6757.9 0.00155427 40 11 0.130035 40 2 1 0 0 1.85953 40 5 1 0 0 1 0 0 1.49708 40 9 139280 112278
1800 -6762.55 0.00175496 40 11 0.144572 40 11 1 0 0 1.80487 40 9 1 0 0 1 0 0 1.26844 40 17 139280 112178
1840 -6723.72 0.00135696 40 8 0.143031 40 5 1 0 0 1.87336 40 7 1 0 0 1 0 0 1.41202 40 11 139280 112622
1880 -6755.56 0.000955821 40 7 0.157045 40 12 1 0 0 1.89881 40 13 1 0 0 1 0 0 1.2158 40 8 139280 112012
1920 -6726.92 0.00174036 40 10 0.17686 40 14 1 0 0 1.72837 40 8 1 0 0 1 0 0 1.16183 40 10 139280 112501
1960 -6719.18 0.00155804 40 4 0.166405 40 13 1 0 0 1.84248 40 13 1 0 0 1 0 0 1.12115 40 9 139280 112196
2000 -6748.84 0.00191808 40 5 0.151439 40 5 1 0 0 2.01786 40 10 1 0 0 1 0 0 1.10939 40 7 139280 112134
2040 -6769.39 0.00170156 40 8 0.15229 40 6 1 0 0 1.76694 40 14 1 0 0 1 0 0 1.21141 40 11 139280 112130
