iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -15530 0.00384172 0 0 8.69368 0 0 1 0 0 0.318605 0 0 1 0 0 1 0 0 0.434526 0 0 0 0
40 -7250.05 0.000107238 40 22 0.449219 40 20 1 0 0 0.684696 40 18 1 0 0 1 0 0 0.600849 40 17 69600 48171
80 -7130.52 0.000329078 40 22 0.173813 40 13 1 0 0 2.16245 40 15 1 0 0 1 0 0 1.00847 40 16 69600 51582
120 -7169.05 0.000139645 40 16 0.138765 40 11 1 0 0 1.83486 40 11 1 0 0 1 0 0 1.55454 40 9 69600 51138
160 -7166.31 4.88255e-05 40 26 0.130861 40 10 1 0 0 1.99651 40 9 1 0 0 1 0 0 1.42388 40 8 69600 50982
200 -7111.5 0.00048854 40 22 0.116909 40 7 1 0 0 2.2062 40 13 1 0 0 1 0 0 1.57682 40 9 69600 51202
240 -7083.06 0.000387748 40 18 0.130368 40 11 1 0 0 2.17991 40 13 1 0 0 1 0 0 1.33211 40 9 69600 51418
280 -7134.86 0.000333544 40 13 0.13771 40 11 1 0 0 2.38863 40 9 1 0 0 1 0 0 1.16877 40 11 69600 51301
320 -7169.04 0.000658953 40 21 0.129763 40 5 1 0 0 2.23562 40 10 1 0 0 1 0 0 1.25033 40 9 69600 51372
360 -7110.36 0.000510874 40 17 0.130193 40 10 1 0 0 2.09517 40 13 1 0 0 1 0 0 1.47563 40 7 69600 51351
400 -7100.98 0.000164875 40 18 0.136209 40 12 1 0 0 1.99218 40 10 1 0 0 1 0 0 1.22064 40 13 69600 51173
440 -7101.41 0.000384225 40 17 0.15661 40 9 1 0 0 2.26194 40 7 1 0 0 1 0 0 1.08402 40 10 69600 51432
480 -7123.64 0.000444678 40 17 0.12088 40 9 1 0 0 2.07144 40 11 1 0 0 1 0 0 1.50578 40 10 69600 51298
520 -7126.26 0.000287148 40 16 0.118254 40 7 1 0 0 2.56807 40 7 1 0 0 1 0 0 1.46987 40 11 69600 51201
560 -7242.1 0.000558114 40 24 0.119834 40 8 1 0 0 1.99894 40 8 1 0 0 1 0 0 1.59394 40 10 69600 51261
600 -7182.49 0.000305163 40 14 0.0995677 40 10 1 0 0 2.24132 40 12 1 0 0 1 0 0 1.77271 40 6 69600 51666
640 -7196.96 0.000534658 40 19 0.0960998 40 12 1 0 0 2.33497 40 12 1 0 0 1 0 0 1.77404 40 11 69600 51440
680 -7127.42 0.000667145 40 14 0.106696 40 10 1 0 0 2.16472 40 12 1 0 0 1 0 0 1.80033 40 8 69600 51979
720 -7035.61 0.000608089 40 13 0.108427 40 11 1 0 0 2.44387 40 12 1 0 0 1 0 0 1.54214 40 15 69600 51655
760 -7103.09 0.000372605 40 10 0.109546 40 8 1 0 0 2.60098 40 9 1 0 0 1 0 0 1.40507 40 9 69600 51475
800 -7182.02 1.74053e-05 40 25 0.157558 40 9 1 0 0 1.82745 40 8 1 0 0 1 0 0 1.33439 40 8 69600 51268
840 -7150.2 0.000341259 40 22 0.146749 40 8 1 0 0 1.73961 40 10 1 0 0 1 0 0 1.4382 40 7 69600 51037
880 -7118.63 0.000268403 40 20 0.121169 40 7 1 0 0 2.05048 40 9 1 0 0 1 0 0 1.54091 40 11 69600 51211
920 -7139.32 0.000115004 40 25 0.147405 40 11 1 0 0 2.01857 40 10 1 0 0 1 0 0 1.29496 40 12 69600 51070
960 -7182.08 0.000433354 40 22 0.128973 40 12 1 0 0 2.42981 40 11 1 0 0 1 0 0 1.25148 40 11 69600 51050
1000 -7163 0.000588987 40 19 0.131054 40 7 1 0 0 2.35919 40 11 1 0 0 1 0 0 1.16288 40 5 69600 51293
1040 -7052.91 0.000181707 40 19 0.122039 40 8 1 0 0 1.95475 40 9 1 0 0 1 0 0 1.824 40 13 69600 51385
1080 -7139.01 0.000304117 40 15 0.130036 40 10 1 0 0 1.80607 40 11 1 0 0 1 0 0 1.64001 40 10 69600 51302
1120 -7090.75 6.55048e-05 40 26 0.126811 40 10 1 0 0 2.17434 40 7 1 0 0 1 0 0 1.44452 40 3 69600 50629
1160 -7109.6 0.000230294 40 25 0.129923 40 6 1 0 0 1.85502 40 12 1 0 0 1 0 0 1.58762 40 11 69600 51051
1200 -7131.91 0.000236773 40 20 0.116088 40 11 1 0 0 2.33348 40 12 1 0 0 1 0 0 1.57032 40 11 69600 51223
1240 -7128.14 0.000131845 40 22 0.137122 40 13 1 0 0 2.09099 40 8 1 0 0 1 0 0 1.43842 40 12 69600 50956
1280 -7171.51 0.000567466 40 24 0.122599 40 11 1 0 0 2.36647 40 13 1 0 0 1 0 0 1.3064 40 8 69600 51082
1320 -7119.66 0.000331692 40 16 0.137642 40 9 1 0 0 2.23749 40 9 1 0 0 1 0 0 1.20847 40 9 69600 51326
1360 -7124.94 0.000189468 40 22 0.146431 40 10 1 0 0 1.78525 40 10 1 0 0 1 0 0 1.37143 40 12 69600 51340
1400 -7142.36 0.000174389 40 22 0.15262 40 14 1 0 0 1.93899 40 10 1 0 0 1 0 0 1.24932 40 5 69600 51034
1440 -7192.83 0.000339523 40 17 0.136298 40 16 1 0 0 2.0073 40 14 1 0 0 1 0 0 1.36517 40 10 69600 51456
1480 -7069.91 0.000351651 40 23 0.119399 40 14 1 0 0 2.13818 40 10 1 0 0 1 0 0 1.46121 40 8 69600 51105
1520 -7145.34 0.000457031 40 18 0.14502 40 10 1 0 0 2.13698 40 6 1 0 0 1 0 0 1.27392 40 7 69600 51257
1560 -7143.46 3.4454e-05 40 15 0.144167 40 10 1 0 0 2.07806 40 5 1 0 0 1 0 0 1.34915 40 10 69600 51067
1600 -7139.21 0.000205709 40 22 0.11901 40 10 1 0 0 2.29204 40 10 1 0 0 1 0 0 1.4426 40 9 69600 50995
1640 -7109.67 0.000729069 40 18 0.122893 40 9 1 0 0 2.33983 40 9 1 0 0 1 0 0 1.33818 40 8 69600 51245
1680 -7091.19 0.000787573 40 14 0.124502 40 7 1 0 0 2.04648 40 9 1 0 0 1 0 0 1.4167 40 5 69600 51592
1720 -7099.75 0.000641675 40 14 0.115948 40 5 1 0 0 2.33263 40 10 1 0 0 1 0 0 1.3684 40 10 69600 51508
1760 -7182.92 0.000193128 40 12 0.112105 40 11 1 0 0 2.35227 40 6 1 0 0 1 0 0 1.59507 40 8 69600 51358
1800 -7126.44 0.000281384 40 20 0.128311 40 7 1 0 0 2.21482 40 14 1 0 0 1 0 0 1.45285 40 11 69600 51087
1840 -7152.31 0.000258168 40 25 0.130695 40 7 1 0 0 2.46329 40 7 1 0 0 1 0 0 1.30331 40 14 69600 50667
1880 -7120.53 0.000592127 40 23 0.119784 40 9 1 0 0 2.6315 40 12 1 0 0 1 0 0 1.22189 40 18 69600 50989
1920 -7179.75 0.000677981 40 28 0.100274 40 6 1 0 0 2.5192 40 3 1 0 0 1 0 0 1.63024 40 10 69600 51425
1960 -7078.17 0.000345322 40 12 0.138032 40 12 1 0 0 1.79172 40 11 1 0 0 1 0 0 1.50373 40 7 69600 51306
2000 -7142.98 0.000162016 40 21 0.138512 40 5 1 0 0 2.25052 40 9 1 0 0 1 0 0 1.28839 40 5 69600 51264
2040 -7155.37 0.000298205 40 17 0.136746 40 13 1 0 0 2.29482 40 3 1 0 0 1 0 0 1.159 40 9 69600 51155
2080 -7118.28 0.000158683 40 28 0.132458 40 7 1 0 0 2.0337 40 9 1 0 0 1 0 0 1.35609 40 11 69600 51158
2120 -7067.77 0.00015165 40 19 0.13348 40 11 1 0 0 2.01482 40 6 1 0 0 1 0 0 1.43429 40 7 69600 51390
2160 -7141.14 0.000154398 40 23 0.134597 40 8 1 0 0 2.06737 40 8 1 0 0 1 0 0 1.43319 40 12 69600 51061
2200 -7107.68 0.000156663 40 22 0.122069 40 11 1 0 0 2.42221 40 12 1 0 0 1 0 0 1.38269 40 12 69600 51043
2240 -7089.94 1.34597e-05 40 24 0.145537 40 11 1 0 0 1.98402 40 6 1 0 0 1 0 0 1.33211 40 12 69600 50890
2280 -7172.82 0.000151717 40 28 0.118662 40 9 1 0 0 2.4365 40 13 1 0 0 1 0 0 1.35032 40 7 69600 51045
2320 -7173.04 0.00082086 40 13 0.0980799 40 11 1 0 0 2.09011 40 8 1 0 0 1 0 0 2.00386 40 9 69600 51209
2360 -7176.31 0.000723934 40 20 0.109612 40 10 1 0 0 2.19376 40 10 1 0 0 1 0 0 1.6856 40 13 69600 51408
2400 -7153.55 0.000338953 40 16 0.130898 40 7 1 0 0 2.2203 40 12 1 0 0 1 0 0 1.29801 40 7 69600 51404
2440 -7146.67 0.000723485 40 16 0.133659 40 10 1 0 0 2.18446 40 7 1 0 0 1 0 0 1.41612 40 11 69600 51639
2480 -7152.69 0.000823639 40 21 0.115775 40 10 1 0 0 2.27802 40 13 1 0 0 1 0 0 1.46378 40 13 69600 51539
2520 -7175.87 0.000333168 40 19 0.110354 40 6 1 0 0 2.23207 40 6 1 0 0 1 0 0 1.70118 40 8 69600 51390
2560 -7043.03 0.000305798 40 18 0.111501 40 9 1 0 0 2.32014 40 10 1 0 0 1 0 0 1.51044 40 9 69600 51236
2600 -7171.41 0.000435352 40 18 0.105699 40 13 1 0 0 1.91546 40 10 1 0 0 1 0 0 1.84326 40 9 69600 51487
2640 -7101.87 0.000275751 40 23 0.135835 40 12 1 0 0 2.41823 40 9 1 0 0 1 0 0 1.23719 40 16 69600 51272
2680 -7087.96 0.000138534 40 28 0.124947 40 10 1 0 0 2.02276 40 12 1 0 0 1 0 0 1.43934 40 11 69600 51075
2720 -7073.38 0.000170034 40 24 0.139467 40 8 1 0 0 2.36758 40 6 1 0 0 1 0 0 1.17966 40 11 69600 51098
2760 -7129.29 0.000669014 40 24 0.133333 40 8 1 0 0 2.17008 40 7 1 0 0 1 0 0 1.23192 40 9 69600 51145
