iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -69527.8 0.00100582 0 0 5.52646 0 0 1 0 0 1.49626 0 0 1 0 0 1 0 0 4.2144 0 0 0 0
40 -6869.43 8.97546e-05 40 24 0.240529 40 19 1 0 0 1.45499 40 23 1 0 0 1 0 0 0.781146 40 17 67480 43422
80 -6798.51 0.000357579 40 23 0.152431 40 12 1 0 0 2.21764 40 15 1 0 0 1 0 0 0.916533 40 9 67480 50807
120 -6796.99 8.72509e-05 40 28 0.172437 40 6 1 0 0 2.0519 40 12 1 0 0 1 0 0 1.02876 40 8 67480 50527
160 -6789.81 0.000421364 40 23 0.150275 40 14 1 0 0 1.94483 40 10 1 0 0 1 0 0 1.08154 40 11 67480 50594
200 -6804.6 0.000136194 40 21 0.122554 40 15 1 0 0 2.34633 40 8 1 0 0 1 0 0 1.19432 40 12 67480 50549
240 -6804.89 0.000277952 40 27 0.149672 40 6 1 0 0 2.13859 40 8 1 0 0 1 0 0 1.0839 40 14 67480 50649
280 -6800.16 0.000141668 40 23 0.12522 40 6 1 0 0 2.34991 40 11 1 0 0 1 0 0 1.20677 40 9 67480 50560
320 -6788.75 0.000127326 40 20 0.107356 40 14 1 0 0 2.62793 40 11 1 0 0 1 0 0 1.31601 40 12 67480 50737
360 -6819.34 0.000556755 40 15 0.125325 40 8 1 0 0 2.09484 40 10 1 0 0 1 0 0 1.27983 40 14 67480 50634
400 -6830.84 0.000570509 40 21 0.145526 40 12 1 0 0 2.26113 40 7 1 0 0 1 0 0 1.02243 40 12 67480 50583
440 -6775.09 0.000648676 40 29 0.165262 40 9 1 0 0 1.75934 40 14 1 0 0 1 0 0 1.08004 40 10 67480 50869
480 -6836.3 5.47791e-05 40 24 0.144796 40 9 1 0 0 2.15217 40 10 1 0 0 1 0 0 1.08095 40 7 67480 50839
520 -6780.61 5.38408e-05 40 30 0.126517 40 7 1 0 0 2.18629 40 10 1 0 0 1 0 0 1.26891 40 11 67480 50508
560 -6826.82 8.90735e-05 40 23 0.123965 40 13 1 0 0 2.29184 40 12 1 0 0 1 0 0 1.26692 40 13 67480 50259
600 -6864.05 7.75733e-05 40 20 0.128615 40 12 1 0 0 2.07228 40 11 1 0 0 1 0 0 1.27191 40 6 67480 50682
640 -6880.9 0.000125596 40 21 0.125253 40 10 1 0 0 2.48741 40 12 1 0 0 1 0 0 1.10549 40 14 67480 50588
680 -6854.06 0.000167852 40 23 0.132132 40 6 1 0 0 2.20998 40 12 1 0 0 1 0 0 1.13475 40 14 67480 50718
720 -6751.01 0.000262525 40 23 0.153401 40 9 1 0 0 2.13714 40 10 1 0 0 1 0 0 1.00994 40 9 67480 50545
760 -6814.34 0.00036955 40 19 0.121205 40 8 1 0 0 2.34973 40 9 1 0 0 1 0 0 1.2052 40 9 67480 50563
800 -6814.37 0.000240946 40 23 0.115125 40 6 1 0 0 2.72527 40 15 1 0 0 1 0 0 1.0684 40 9 67480 50722
840 -6827.35 0.00069132 40 25 0.129237 40 10 1 0 0 2.0977 40 15 1 0 0 1 0 0 1.37868 40 11 67480 50787
880 -6814.75 0.000373009 40 32 0.11485 40 9 1 0 0 2.6318 40 6 1 0 0 1 0 0 1.25385 40 12 67480 50325
920 -6828.52 0.0003104 40 27 0.141035 40 5 1 0 0 1.97918 40 13 1 0 0 1 0 0 1.23201 40 5 67480 50606
960 -6812.7 8.02107e-05 40 15 0.128853 40 6 1 0 0 2.42368 40 6 1 0 0 1 0 0 1.07523 40 8 67480 50682
1000 -6814.39 0.000239184 40 18 0.123322 40 10 1 0 0 2.27812 40 10 1 0 0 1 0 0 1.28959 40 10 67480 50682
1040 -6766.64 1.27887e-05 40 22 0.123511 40 8 1 0 0 2.57192 40 12 1 0 0 1 0 0 1.17779 40 8 67480 50714
1080 -6845.72 8.45769e-05 40 27 0.147808 40 10 1 0 0 2.20149 40 11 1 0 0 1 0 0 1.06915 40 9 67480 50497
1120 -6814.42 0.000361743 40 25 0.13509 40 9 1 0 0 2.32421 40 7 1 0 0 1 0 0 0.992239 40 15 67480 50579
1160 -6826.09 2.92441e-05 40 28 0.15155 40 5 1 0 0 2.10599 40 11 1 0 0 1 0 0 1.03762 40 9 67480 50457
1200 -6794.95 3.69756e-05 40 28 0.165703 40 7 1 0 0 1.98044 40 10 1 0 0 1 0 0 0.984617 40 13 67480 50675
1240 -6738.75 0.000307182 40 26 0.141321 40 7 1 0 0 1.93886 40 10 1 0 0 1 0 0 1.19548 40 6 67480 50456
1280 -6817.77 5.49309e-05 40 22 0.136935 40 13 1 0 0 2.12263 40 16 1 0 0 1 0 0 1.25312 40 16 67480 50413
1320 -6824.05 0.000117687 40 23 0.155643 40 7 1 0 0 1.86408 40 9 1 0 0 1 0 0 1.10644 40 9 67480 50180
