iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -44437.1 0.00112181 0 0 6.45725 0 0 1 0 0 0.388001 0 0 1 0 0 1 0 0 4.10471 0 0 0 0
40 -7389.96 0.000327742 40 26 0.444889 40 19 1 0 0 0.698866 40 16 1 0 0 1 0 0 0.785437 40 18 70800 43899
80 -7223 0.000150089 40 20 0.184187 40 15 1 0 0 1.96706 40 15 1 0 0 1 0 0 1.00233 40 8 70800 52492
120 -7272.37 0.000351827 40 14 0.170949 40 9 1 0 0 2.07353 40 17 1 0 0 1 0 0 1.09298 40 12 70800 52504
160 -7298.96 0.000535596 40 14 0.145086 40 9 1 0 0 1.90142 40 9 1 0 0 1 0 0 1.32672 40 13 70800 52489
200 -7277.55 0.000291319 40 22 0.187403 40 10 1 0 0 2.10415 40 8 1 0 0 1 0 0 0.996877 40 9 70800 52542
240 -7307.73 4.10795e-05 40 17 0.151906 40 7 1 0 0 2.25327 40 11 1 0 0 1 0 0 1.12383 40 10 70800 52302
280 -7339.14 4.4648e-05 40 28 0.181334 40 9 1 0 0 1.84953 40 13 1 0 0 1 0 0 1.06037 40 6 70800 52163
320 -7269.13 7.90376e-05 40 24 0.158718 40 11 1 0 0 1.98309 40 10 1 0 0 1 0 0 1.1735 40 9 70800 52104
360 -7284.23 0.000603107 40 21 0.165131 40 9 1 0 0 1.79996 40 9 1 0 0 1 0 0 1.20509 40 8 70800 52403
400 -7166.43 0.000232598 40 21 0.185023 40 6 1 0 0 2.25305 40 8 1 0 0 1 0 0 0.953192 40 14 70800 52266
440 -7295.23 0.000395721 40 25 0.165395 40 4 1 0 0 2.0213 40 7 1 0 0 1 0 0 1.17798 40 10 70800 52305
480 -7255.64 3.39901e-05 40 26 0.163519 40 7 1 0 0 1.87753 40 10 1 0 0 1 0 0 1.18816 40 9 70800 52266
520 -7253.06 0.000100042 40 25 0.155193 40 6 1 0 0 1.85619 40 10 1 0 0 1 0 0 1.23413 40 9 70800 52353
560 -7227.51 0.000108274 40 18 0.158687 40 13 1 0 0 1.92808 40 10 1 0 0 1 0 0 1.33993 40 6 70800 52341
600 -7321.51 0.000147474 40 24 0.179658 40 12 1 0 0 1.88343 40 6 1 0 0 1 0 0 1.06913 40 7 70800 52383
640 -7358.97 0.000279849 40 24 0.172876 40 11 1 0 0 1.83138 40 11 1 0 0 1 0 0 1.24025 40 11 70800 52229
680 -7250.24 9.27667e-05 40 31 0.172657 40 8 1 0 0 1.89789 40 7 1 0 0 1 0 0 1.0984 40 6 70800 52116
720 -7231.59 0.000283952 40 26 0.173481 40 9 1 0 0 1.80888 40 15 1 0 0 1 0 0 1.22188 40 11 70800 52147
760 -7283.58 0.00046433 40 27 0.162138 40 8 1 0 0 2.09893 40 8 1 0 0 1 0 0 1.07457 40 9 70800 52602
800 -7248.14 9.69372e-05 40 21 0.166438 40 8 1 0 0 2.01828 40 8 1 0 0 1 0 0 1.05114 40 13 70800 52409
840 -7318.96 0.00010363 40 21 0.142389 40 11 1 0 0 2.04959 40 10 1 0 0 1 0 0 1.33455 40 12 70800 52310
880 -7220.73 0.000117237 40 26 0.149423 40 10 1 0 0 2.08093 40 10 1 0 0 1 0 0 1.30184 40 8 70800 52150
920 -7322.36 0.000108226 40 27 0.168535 40 11 1 0 0 1.82279 40 7 1 0 0 1 0 0 1.17651 40 7 70800 52022
960 -7295.98 0.000163159 40 34 0.158502 40 8 1 0 0 2.0572 40 13 1 0 0 1 0 0 1.19261 40 7 70800 52135
1000 -7239.84 0.000152375 40 27 0.149042 40 10 1 0 0 2.25397 40 8 1 0 0 1 0 0 1.14305 40 10 70800 52494
1040 -7256.48 0.000228161 40 26 0.159252 40 11 1 0 0 1.84182 40 11 1 0 0 1 0 0 1.31574 40 16 70800 52384
1080 -7309.54 5.30735e-05 40 25 0.145695 40 10 1 0 0 1.84152 40 8 1 0 0 1 0 0 1.28459 40 10 70800 52084
1120 -7291.97 0.000339725 40 23 0.161076 40 13 1 0 0 1.9644 40 11 1 0 0 1 0 0 1.11617 40 8 70800 52512
1160 -7316.45 0.000254069 40 22 0.182481 40 7 1 0 0 1.72331 40 13 1 0 0 1 0 0 1.11581 40 13 70800 52372
1200 -7297.67 0.000256989 40 20 0.162494 40 8 1 0 0 1.81618 40 9 1 0 0 1 0 0 1.25971 40 13 70800 52421
1240 -7316.16 0.0001649 40 21 0.196879 40 10 1 0 0 1.85099 40 8 1 0 0 1 0 0 0.979806 40 12 70800 52276
1280 -7321.56 0.000159762 40 24 0.192719 40 7 1 0 0 1.86353 40 14 1 0 0 1 0 0 0.97169 40 9 70800 52312
1320 -7299.15 0.000366967 40 26 0.186776 40 9 1 0 0 1.98444 40 8 1 0 0 1 0 0 0.98935 40 10 70800 52363
1360 -7273.57 0.000154427 40 23 0.19145 40 7 1 0 0 1.92188 40 8 1 0 0 1 0 0 0.96313 40 9 70800 52551
1400 -7218.53 0.000277423 40 19 0.199009 40 12 1 0 0 1.77645 40 8 1 0 0 1 0 0 0.996025 40 12 70800 52721
1440 -7265.4 9.80729e-06 40 22 0.210345 40 10 1 0 0 1.68276 40 11 1 0 0 1 0 0 0.90959 40 6 70800 52421
