iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -32814.7 0.0016998 0 0 5.91402 0 0 1 0 0 0.490859 0 0 1 0 0 1 0 0 2.90231 0 0 0 0
40 -7007.23 0.000517432 40 23 0.337617 40 21 1 0 0 1.34839 40 18 1 0 0 1 0 0 0.61431 40 17 68880 46948
80 -6995.96 0.000308375 40 24 0.142622 40 11 1 0 0 1.95296 40 14 1 0 0 1 0 0 1.1815 40 11 68880 51118
120 -6996.81 0.000209109 40 31 0.154116 40 7 1 0 0 2.06831 40 10 1 0 0 1 0 0 1.12596 40 6 68880 51293
160 -6975.65 0.000288709 40 23 0.126416 40 9 1 0 0 2.30426 40 13 1 0 0 1 0 0 1.37434 40 10 68880 51312
200 -7037.11 0.000432588 40 20 0.122053 40 13 1 0 0 2.36265 40 8 1 0 0 1 0 0 1.23158 40 13 68880 51329
240 -7019.39 0.000304045 40 22 0.137125 40 13 1 0 0 2.06403 40 9 1 0 0 1 0 0 1.20644 40 11 68880 51336
280 -7031.77 8.44966e-05 40 30 0.155836 40 14 1 0 0 1.99238 40 9 1 0 0 1 0 0 1.15957 40 15 68880 50814
320 -7028.19 9.51799e-05 40 25 0.148265 40 12 1 0 0 2.00422 40 9 1 0 0 1 0 0 1.12197 40 10 68880 51202
360 -7038.67 0.000186237 40 25 0.151095 40 13 1 0 0 2.17612 40 13 1 0 0 1 0 0 1.05954 40 6 68880 51406
400 -7029.58 0.000144728 40 23 0.154922 40 10 1 0 0 2.4543 40 9 1 0 0 1 0 0 0.92714 40 5 68880 51250
440 -7014.52 0.00022301 40 23 0.159336 40 8 1 0 0 1.98169 40 13 1 0 0 1 0 0 1.14994 40 9 68880 51322
480 -7015.49 0.000360554 40 23 0.132556 40 10 1 0 0 2.0509 40 9 1 0 0 1 0 0 1.3795 40 10 68880 51162
520 -7015.88 4.32391e-05 40 19 0.137669 40 8 1 0 0 1.9348 40 9 1 0 0 1 0 0 1.39997 40 3 68880 51032
560 -7065.35 3.9272e-05 40 23 0.149638 40 13 1 0 0 1.85955 40 7 1 0 0 1 0 0 1.27868 40 10 68880 51305
600 -7067.84 9.21743e-05 40 26 0.163583 40 8 1 0 0 1.93867 40 10 1 0 0 1 0 0 1.09283 40 8 68880 51021
640 -7025.19 0.000141685 40 22 0.146047 40 6 1 0 0 2.16779 40 12 1 0 0 1 0 0 1.10857 40 13 68880 51352
680 -7025.82 0.000374124 40 17 0.139137 40 9 1 0 0 2.27712 40 12 1 0 0 1 0 0 1.22613 40 7 68880 51265
720 -7019.66 0.000174949 40 18 0.151962 40 6 1 0 0 2.2498 40 9 1 0 0 1 0 0 0.999348 40 10 68880 51440
760 -7005.6 0.000258763 40 30 0.139842 40 13 1 0 0 2.03864 40 11 1 0 0 1 0 0 1.23859 40 11 68880 51271
800 -7017.3 1.71587e-05 40 26 0.141026 40 10 1 0 0 2.10809 40 12 1 0 0 1 0 0 1.30077 40 12 68880 51207
840 -6912.61 0.000334945 40 16 0.12898 40 8 1 0 0 2.34216 40 6 1 0 0 1 0 0 1.33179 40 13 68880 51170
880 -6977.03 0.00017574 40 23 0.149422 40 10 1 0 0 2.18527 40 17 1 0 0 1 0 0 1.21763 40 10 68880 51339
920 -7015.04 0.00031054 40 24 0.138151 40 8 1 0 0 2.07795 40 12 1 0 0 1 0 0 1.17834 40 11 68880 50988
960 -6995.3 0.00028356 40 19 0.137111 40 9 1 0 0 2.37503 40 14 1 0 0 1 0 0 1.07496 40 12 68880 51290
1000 -7022.99 0.000565421 40 15 0.14875 40 9 1 0 0 1.91996 40 11 1 0 0 1 0 0 1.22527 40 13 68880 51526
1040 -7045.64 0.000372559 40 20 0.133762 40 11 1 0 0 2.4258 40 13 1 0 0 1 0 0 1.15376 40 17 68880 51606
1080 -7049.65 0.000410652 40 21 0.124344 40 10 1 0 0 2.45862 40 13 1 0 0 1 0 0 1.16027 40 6 68880 51237
1120 -7086.77 4.75783e-05 40 23 0.15663 40 11 1 0 0 1.87983 40 9 1 0 0 1 0 0 1.18728 40 6 68880 51289
1160 -7029.36 0.000302496 40 17 0.141549 40 9 1 0 0 2.11144 40 8 1 0 0 1 0 0 1.08793 40 12 68880 51494
1200 -6998.49 0.00012541 40 28 0.149827 40 10 1 0 0 2.05023 40 14 1 0 0 1 0 0 1.15692 40 4 68880 51278
1240 -7018.3 4.8767e-05 40 16 0.121182 40 7 1 0 0 2.33983 40 8 1 0 0 1 0 0 1.29243 40 11 68880 51122
1280 -7060.22 0.000222477 40 32 0.121189 40 10 1 0 0 2.2978 40 10 1 0 0 1 0 0 1.36414 40 13 68880 51107
1320 -7046.62 0.000245063 40 21 0.122334 40 8 1 0 0 2.29767 40 11 1 0 0 1 0 0 1.3689 40 13 68880 51260
1360 -7064.18 0.000382308 40 21 0.123715 40 7 1 0 0 2.28152 40 11 1 0 0 1 0 0 1.34839 40 5 68880 51596
1400 -7028.13 6.46975e-05 40 25 0.125871 40 8 1 0 0 2.38622 40 11 1 0 0 1 0 0 1.23716 40 10 68880 51121
1440 -7112.31 0.000115234 40 20 0.131379 40 14 1 0 0 1.93729 40 14 1 0 0 1 0 0 1.34806 40 9 68880 51539
1480 -7014.74 0.000113133 40 26 0.141824 40 12 1 0 0 2.39219 40 10 1 0 0 1 0 0 1.06161 40 10 68880 51320
1520 -6996.79 0.000248608 40 24 0.142597 40 8 1 0 0 2.08909 40 10 1 0 0 1 0 0 1.11691 40 11 68880 50988
1560 -7087.92 0.000113558 40 23 0.114391 40 14 1 0 0 2.60693 40 14 1 0 0 1 0 0 1.30865 40 4 68880 51202
1600 -7043.06 0.000169014 40 22 0.11638 40 10 1 0 0 2.09407 40 5 1 0 0 1 0 0 1.5839 40 7 68880 51299
1640 -7055.29 0.000245131 40 25 0.130292 40 10 1 0 0 2.37219 40 8 1 0 0 1 0 0 1.21083 40 13 68880 51390
1680 -7028.82 0.000131135 40 31 0.145581 40 13 1 0 0 1.86592 40 9 1 0 0 1 0 0 1.29978 40 11 68880 51254
1720 -7029 6.5567e-05 40 25 0.151159 40 6 1 0 0 2.04216 40 8 1 0 0 1 0 0 1.13661 40 9 68880 51016
1760 -6982.27 0.000240444 40 26 0.145246 40 8 1 0 0 2.02035 40 16 1 0 0 1 0 0 1.27509 40 8 68880 51110
1800 -6956.28 2.04155e-05 40 29 0.140946 40 8 1 0 0 2.04541 40 10 1 0 0 1 0 0 1.28079 40 8 68880 51051
1840 -7001.73 7.45628e-05 40 29 0.126655 40 8 1 0 0 2.33484 40 11 1 0 0 1 0 0 1.1716 40 12 68880 51069
1880 -7031.44 0.000332621 40 22 0.138391 40 14 1 0 0 1.96829 40 9 1 0 0 1 0 0 1.23454 40 11 68880 51538
1920 -6973.77 2.83272e-05 40 23 0.156641 40 8 1 0 0 2.01797 40 11 1 0 0 1 0 0 1.08243 40 7 68880 51129
1960 -6985.49 2.21624e-05 40 17 0.134007 40 6 1 0 0 2.2969 40 14 1 0 0 1 0 0 1.27482 40 8 68880 51431
2000 -7012.76 2.67494e-05 40 29 0.142945 40 8 1 0 0 2.01286 40 10 1 0 0 1 0 0 1.13152 40 14 68880 51141
2040 -7064.15 0.000215433 40 29 0.120468 40 5 1 0 0 2.30154 40 12 1 0 0 1 0 0 1.38909 40 13 68880 51041
2080 -6997.67 0.000145986 40 23 0.145866 40 9 1 0 0 2.24227 40 15 1 0 0 1 0 0 1.15604 40 10 68880 51061
2120 -7028.08 0.000173349 40 22 0.156954 40 8 1 0 0 2.1063 40 13 1 0 0 1 0 0 1.1307 40 7 68880 51423
2160 -7025.31 0.000102084 40 16 0.169849 40 9 1 0 0 2.01274 40 5 1 0 0 1 0 0 0.986486 40 11 68880 51385
2200 -7038.75 4.79452e-05 40 18 0.130211 40 11 1 0 0 2.19321 40 11 1 0 0 1 0 0 1.32306 40 10 68880 51243
2240 -7058.85 0.000204312 40 19 0.124781 40 8 1 0 0 2.13681 40 13 1 0 0 1 0 0 1.37174 40 12 68880 51317
2280 -6982.55 2.57932e-06 40 21 0.143326 40 11 1 0 0 2.21836 40 8 1 0 0 1 0 0 1.15358 40 7 68880 51117
2320 -7008.48 1.07499e-05 40 30 0.14102 40 3 1 0 0 2.14345 40 11 1 0 0 1 0 0 1.08574 40 7 68880 51436
2360 -7075.29 0.000213497 40 23 0.143035 40 9 1 0 0 2.2498 40 9 1 0 0 1 0 0 1.17413 40 12 68880 51031
2400 -7027.65 0.000445462 40 17 0.147916 40 11 1 0 0 2.1394 40 5 1 0 0 1 0 0 1.151 40 9 68880 51605
