iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -15487.1 0.000224656 0 0 6.24685 0 0 1 0 0 1.14744 0 0 1 0 0 1 0 0 0.326192 0 0 0 0
40 -7047.54 0.000261232 40 27 0.387443 40 24 1 0 0 0.813119 40 11 1 0 0 1 0 0 0.758354 40 15 68280 47940
80 -6934.29 0.000279419 40 25 0.178866 40 10 1 0 0 1.84864 40 15 1 0 0 1 0 0 0.924918 40 14 68280 50709
120 -6983.54 0.000173417 40 23 0.159592 40 5 1 0 0 1.88541 40 10 1 0 0 1 0 0 1.07894 40 9 68280 50985
160 -6909.41 0.000459706 40 20 0.166659 40 7 1 0 0 2.00389 40 8 1 0 0 1 0 0 0.977762 40 9 68280 51090
200 -6996.77 0.000880008 40 20 0.142894 40 11 1 0 0 2.32806 40 9 1 0 0 1 0 0 0.947396 40 12 68280 50692
240 -6955.03 0.000139937 40 23 0.137388 40 10 1 0 0 2.29904 40 8 1 0 0 1 0 0 1.25641 40 10 68280 51103
280 -6948.09 0.000373264 40 16 0.131201 40 9 1 0 0 2.44886 40 12 1 0 0 1 0 0 1.09272 40 8 68280 51209
320 -6979.62 0.000261642 40 26 0.152323 40 11 1 0 0 2.18512 40 16 1 0 0 1 0 0 1.02637 40 10 68280 50896
360 -6997.67 0.000148783 40 20 0.126979 40 7 1 0 0 2.15285 40 12 1 0 0 1 0 0 1.39883 40 12 68280 50681
400 -6956.6 0.000514868 40 23 0.140199 40 11 1 0 0 2.34074 40 6 1 0 0 1 0 0 0.999895 40 9 68280 50739
440 -6965.68 0.000274365 40 20 0.154482 40 11 1 0 0 2.07135 40 9 1 0 0 1 0 0 1.09755 40 12 68280 50827
480 -6944.43 0.000812384 40 25 0.14711 40 8 1 0 0 2.09021 40 7 1 0 0 1 0 0 1.13151 40 7 68280 50988
520 -6940.22 0.000304741 40 21 0.172561 40 8 1 0 0 1.84988 40 8 1 0 0 1 0 0 1.00612 40 9 68280 51126
560 -7001.87 0.000126351 40 17 0.156076 40 12 1 0 0 2.09756 40 7 1 0 0 1 0 0 1.04688 40 7 68280 51024
600 -6882.74 0.000240629 40 16 0.162369 40 9 1 0 0 2.07774 40 8 1 0 0 1 0 0 1.00933 40 9 68280 51306
640 -6974.07 0.000148783 40 19 0.180951 40 9 1 0 0 1.7753 40 11 1 0 0 1 0 0 1.07538 40 10 68280 50778
680 -6935.77 6.55633e-05 40 18 0.169272 40 9 1 0 0 2.19767 40 9 1 0 0 1 0 0 0.937934 40 11 68280 51024
720 -6999.08 0.000166793 40 31 0.14608 40 11 1 0 0 2.02602 40 12 1 0 0 1 0 0 1.12935 40 10 68280 50880
760 -7018.28 0.0003397 40 19 0.141618 40 7 1 0 0 2.05091 40 11 1 0 0 1 0 0 1.22475 40 11 68280 50753
800 -6943.4 0.000704366 40 22 0.127641 40 7 1 0 0 2.10537 40 14 1 0 0 1 0 0 1.28345 40 11 68280 51061
840 -6987.2 0.000516033 40 21 0.153281 40 6 1 0 0 1.75135 40 14 1 0 0 1 0 0 1.2176 40 15 68280 51343
880 -6897.28 0.000165442 40 21 0.137303 40 17 1 0 0 2.12131 40 8 1 0 0 1 0 0 1.28566 40 9 68280 50882
920 -6944.06 0.000316837 40 16 0.138389 40 6 1 0 0 2.12509 40 9 1 0 0 1 0 0 1.20046 40 14 68280 51049
960 -6944.66 1.38046e-05 40 24 0.143028 40 6 1 0 0 2.24459 40 13 1 0 0 1 0 0 1.04621 40 10 68280 50772
1000 -6931.24 0.000256096 40 23 0.157927 40 13 1 0 0 2.02762 40 8 1 0 0 1 0 0 1.06732 40 9 68280 50876
1040 -6976.09 0.000356512 40 21 0.149088 40 11 1 0 0 2.03795 40 6 1 0 0 1 0 0 1.18758 40 14 68280 51026
1080 -6987.25 0.000286736 40 14 0.147761 40 8 1 0 0 2.30102 40 12 1 0 0 1 0 0 0.988176 40 13 68280 51105
1120 -6961.89 0.000283331 40 21 0.160808 40 6 1 0 0 2.24007 40 12 1 0 0 1 0 0 1.03037 40 12 68280 51290
1160 -6994.98 0.000478703 40 15 0.147999 40 7 1 0 0 2.32516 40 11 1 0 0 1 0 0 1.07156 40 14 68280 51051
1200 -6955.99 0.000393714 40 20 0.145771 40 7 1 0 0 2.15787 40 7 1 0 0 1 0 0 1.09739 40 9 68280 51218
1240 -7017.32 0.000196759 40 14 0.132913 40 8 1 0 0 2.49486 40 11 1 0 0 1 0 0 1.07711 40 7 68280 51244
1280 -6958.93 0.000518741 40 16 0.131861 40 8 1 0 0 2.05582 40 8 1 0 0 1 0 0 1.23926 40 9 68280 51197
1320 -6882.67 0.000567297 40 16 0.156756 40 10 1 0 0 1.88313 40 12 1 0 0 1 0 0 1.08567 40 11 68280 51109
1360 -6966.35 0.00010607 40 20 0.155108 40 8 1 0 0 2.00771 40 8 1 0 0 1 0 0 1.15225 40 10 68280 51037
1400 -7023.26 0.000786282 40 18 0.148106 40 8 1 0 0 2.06805 40 7 1 0 0 1 0 0 0.992284 40 6 68280 51231
1440 -6977.67 0.000666002 40 13 0.15958 40 8 1 0 0 2.17521 40 6 1 0 0 1 0 0 0.956064 40 10 68280 51230
1480 -6940.79 0.000285121 40 21 0.149317 40 6 1 0 0 2.12377 40 11 1 0 0 1 0 0 1.22174 40 7 68280 50710
1520 -6979.21 0.000430847 40 18 0.133098 40 11 1 0 0 2.16067 40 16 1 0 0 1 0 0 1.17931 40 9 68280 50849
1560 -6972.74 0.000270452 40 16 0.149883 40 7 1 0 0 2.0073 40 12 1 0 0 1 0 0 1.03052 40 7 68280 50824
1600 -6941.07 0.000425352 40 19 0.154632 40 8 1 0 0 2.06214 40 10 1 0 0 1 0 0 1.06804 40 7 68280 51056
1640 -6924.69 0.000131082 40 24 0.153744 40 7 1 0 0 1.86606 40 9 1 0 0 1 0 0 1.16488 40 13 68280 50831
1680 -6854.58 0.000312002 40 21 0.118828 40 12 1 0 0 2.15803 40 10 1 0 0 1 0 0 1.25689 40 13 68280 51004
1720 -6977.63 0.000341543 40 17 0.140378 40 9 1 0 0 2.06629 40 13 1 0 0 1 0 0 1.18453 40 8 68280 51225
1760 -6984.83 8.72677e-05 40 16 0.146344 40 10 1 0 0 2.06598 40 11 1 0 0 1 0 0 1.17629 40 13 68280 51144
1800 -6973.36 0.000390306 40 12 0.152462 40 11 1 0 0 1.88458 40 8 1 0 0 1 0 0 1.00665 40 10 68280 51163
