iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -56099.9 0.00322642 0 0 6.2264 0 0 1 0 0 1.54419 0 0 1 0 0 1 0 0 2.76555 0 0 0 0
40 -7328.55 0.000105377 40 27 0.527693 40 18 1 0 0 1.05912 40 19 1 0 0 1 0 0 0.401263 40 20 70640 42523
80 -7270.2 0.000474043 40 19 0.217659 40 14 1 0 0 1.81675 40 13 1 0 0 1 0 0 0.928097 40 15 70640 52156
120 -7267.48 0.000400124 40 20 0.204073 40 4 1 0 0 1.8476 40 7 1 0 0 1 0 0 0.978352 40 8 70640 52221
160 -7265.17 0.00039129 40 14 0.190973 40 8 1 0 0 2.04154 40 11 1 0 0 1 0 0 0.954185 40 11 70640 52181
200 -7272.04 0.000541769 40 20 0.176053 40 9 1 0 0 2.00713 40 12 1 0 0 1 0 0 0.963668 40 12 70640 52109
240 -7275.05 0.000270454 40 22 0.161334 40 6 1 0 0 2.13869 40 8 1 0 0 1 0 0 1.13736 40 11 70640 51982
280 -7297.29 0.000719559 40 20 0.160452 40 11 1 0 0 2.29729 40 13 1 0 0 1 0 0 1.06373 40 8 70640 52153
320 -7253.78 0.000252202 40 20 0.181151 40 8 1 0 0 2.23219 40 13 1 0 0 1 0 0 0.928285 40 7 70640 52293
360 -7263.53 3.89687e-05 40 17 0.187288 40 9 1 0 0 1.95009 40 7 1 0 0 1 0 0 0.929163 40 9 70640 52161
400 -7282.99 0.000302774 40 24 0.168397 40 11 1 0 0 2.1959 40 13 1 0 0 1 0 0 0.966599 40 2 70640 51913
440 -7221.02 0.000165821 40 21 0.172008 40 14 1 0 0 2.18177 40 9 1 0 0 1 0 0 0.958287 40 11 70640 52269
480 -7269.24 0.000239666 40 19 0.158328 40 7 1 0 0 2.18841 40 11 1 0 0 1 0 0 1.02836 40 6 70640 52187
