iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -8039.61 0.000610797 0 0 0.878084 0 0 1 0 0 0.644308 0 0 1 0 0 1 0 0 0.108906 0 0 0 0
40 -7047.08 0.000326241 40 15 0.261292 40 18 1 0 0 1.46154 40 12 1 0 0 1 0 0 0.717884 40 15 68320 51989
80 -6968.81 0.000372831 40 16 0.159191 40 14 1 0 0 1.72255 40 9 1 0 0 1 0 0 1.16212 40 12 68320 51014
120 -7071.93 0.000606066 40 20 0.193369 40 7 1 0 0 1.62889 40 6 1 0 0 1 0 0 0.981494 40 10 68320 51041
160 -7011.85 0.000186592 40 18 0.131282 40 9 1 0 0 1.76553 40 13 1 0 0 1 0 0 1.3437 40 12 68320 50941
200 -6979.13 0.000529692 40 14 0.139059 40 6 1 0 0 1.78928 40 10 1 0 0 1 0 0 1.24601 40 13 68320 51146
240 -7026.62 0.000351106 40 19 0.148909 40 12 1 0 0 1.6797 40 7 1 0 0 1 0 0 1.29682 40 9 68320 50808
280 -7025.92 0.000917964 40 13 0.156559 40 9 1 0 0 1.72817 40 8 1 0 0 1 0 0 1.14149 40 14 68320 51042
320 -7014.03 0.000262108 40 20 0.1381 40 8 1 0 0 2.09891 40 10 1 0 0 1 0 0 1.12973 40 9 68320 50813
360 -7050.98 0.000333971 40 25 0.146522 40 7 1 0 0 1.97828 40 9 1 0 0 1 0 0 1.16543 40 11 68320 50844
400 -6958.08 0.000117033 40 21 0.135528 40 10 1 0 0 1.78212 40 10 1 0 0 1 0 0 1.46966 40 10 68320 50807
440 -7024.19 0.000644546 40 19 0.152254 40 11 1 0 0 1.89519 40 14 1 0 0 1 0 0 1.15257 40 10 68320 50851
480 -7012.38 0.000311237 40 25 0.158883 40 5 1 0 0 1.76848 40 9 1 0 0 1 0 0 1.22406 40 10 68320 50580
520 -6910.47 0.000188355 40 14 0.149394 40 15 1 0 0 1.82024 40 16 1 0 0 1 0 0 1.23464 40 11 68320 51014
560 -7004.68 0.000336548 40 20 0.128135 40 7 1 0 0 1.91375 40 8 1 0 0 1 0 0 1.32954 40 8 68320 50729
600 -7021.05 0.000385429 40 17 0.134715 40 11 1 0 0 1.98738 40 5 1 0 0 1 0 0 1.34623 40 8 68320 51113
640 -7011.67 0.000350609 40 21 0.129798 40 9 1 0 0 1.75569 40 8 1 0 0 1 0 0 1.49587 40 8 68320 51174
