iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -19863.6 0.000300707 0 0 6.16111 0 0 1 0 0 0.404857 0 0 1 0 0 1 0 0 1.38249 0 0 0 0
40 -7304.65 0.000224664 40 25 0.425144 40 14 1 0 0 0.527078 40 13 1 0 0 1 0 0 0.874707 40 14 69680 49499
80 -7300.54 0.000686182 40 10 0.331407 40 11 1 0 0 0.524679 40 6 1 0 0 1 0 0 1.03644 40 9 69680 53210
120 -7329.24 0.000385338 40 19 0.309986 40 6 1 0 0 0.56267 40 9 1 0 0 1 0 0 1.13926 40 12 69680 52696
160 -7259.01 0.000202037 40 21 0.29725 40 6 1 0 0 0.657124 40 12 1 0 0 1 0 0 1.11206 40 4 69680 52846
200 -7330.39 0.000600545 40 19 0.308143 40 5 1 0 0 0.550717 40 10 1 0 0 1 0 0 1.1574 40 8 69680 52727
240 -7303.23 0.00035122 40 19 0.309779 40 11 1 0 0 0.580796 40 7 1 0 0 1 0 0 1.02852 40 13 69680 52892
280 -7331.09 0.000501215 40 18 0.270864 40 12 1 0 0 0.640738 40 12 1 0 0 1 0 0 1.36379 40 12 69680 52629
320 -7259.03 0.00088967 40 19 0.290735 40 11 1 0 0 0.63029 40 5 1 0 0 1 0 0 1.07597 40 7 69680 52931
360 -7380.61 0.000408727 40 23 0.279407 40 10 1 0 0 0.626112 40 13 1 0 0 1 0 0 1.27348 40 9 69680 52792
400 -7309.9 0.000236423 40 25 0.283992 40 6 1 0 0 0.625535 40 10 1 0 0 1 0 0 1.17159 40 16 69680 52509
440 -7331.98 4.10466e-05 40 26 0.291834 40 5 1 0 0 0.627776 40 7 1 0 0 1 0 0 1.17729 40 7 69680 52389
480 -7289.78 0.000167516 40 22 0.312542 40 10 1 0 0 0.593507 40 12 1 0 0 1 0 0 1.06538 40 8 69680 52583
520 -7371.55 0.000838151 40 15 0.329636 40 4 1 0 0 0.534974 40 8 1 0 0 1 0 0 1.03659 40 7 69680 52660
560 -7256.78 9.37086e-06 40 22 0.321834 40 9 1 0 0 0.57289 40 10 1 0 0 1 0 0 1.29351 40 13 69680 52661
600 -7377.26 4.31516e-05 40 31 0.338262 40 12 1 0 0 0.644852 40 6 1 0 0 1 0 0 0.913159 40 12 69680 52168
640 -7347.43 0.000585775 40 15 0.300358 40 10 1 0 0 0.56527 40 8 1 0 0 1 0 0 1.14589 40 12 69680 52705
680 -7327.73 0.000766279 40 15 0.279659 40 8 1 0 0 0.616398 40 3 1 0 0 1 0 0 1.20711 40 7 69680 52885
720 -7300.42 0.000498869 40 13 0.307657 40 9 1 0 0 0.571863 40 7 1 0 0 1 0 0 1.15534 40 13 69680 53062
760 -7280.62 0.000259357 40 16 0.327581 40 7 1 0 0 0.575921 40 12 1 0 0 1 0 0 1.10176 40 9 69680 53067
800 -7317.23 0.00027522 40 15 0.306737 40 11 1 0 0 0.601374 40 9 1 0 0 1 0 0 1.23133 40 9 69680 53096
840 -7331.72 2.08943e-05 40 20 0.312701 40 8 1 0 0 0.570885 40 10 1 0 0 1 0 0 1.21726 40 9 69680 52519
