iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -27241.7 0.000599226 0 0 8.93931 0 0 1 0 0 1.80374 0 0 1 0 0 1 0 0 0.25506 0 0 0 0
40 -7080.78 6.26782e-05 40 16 0.453752 40 24 1 0 0 0.583364 40 21 1 0 0 1 0 0 0.693302 40 18 68520 49610
80 -7148.63 4.37453e-06 40 26 0.305945 40 7 1 0 0 0.638877 40 12 1 0 0 1 0 0 1.04086 40 8 68520 51815
120 -7163.06 0.000220172 40 31 0.352743 40 8 1 0 0 0.581215 40 12 1 0 0 1 0 0 0.884449 40 10 68520 52046
160 -7088.48 0.000126846 40 27 0.335947 40 11 1 0 0 0.601223 40 11 1 0 0 1 0 0 0.963621 40 10 68520 52148
200 -7111.72 0.00010267 40 30 0.323125 40 7 1 0 0 0.561934 40 13 1 0 0 1 0 0 1.05971 40 10 68520 52200
240 -7116.9 0.000278139 40 20 0.340586 40 11 1 0 0 0.555322 40 7 1 0 0 1 0 0 0.973618 40 13 68520 52252
280 -7141.74 0.00015795 40 24 0.320198 40 14 1 0 0 0.525114 40 12 1 0 0 1 0 0 1.04365 40 12 68520 52242
320 -7149.82 0.000232584 40 30 0.324497 40 9 1 0 0 0.649081 40 8 1 0 0 1 0 0 0.891383 40 9 68520 52060
360 -7119.12 0.000387151 40 31 0.327905 40 8 1 0 0 0.715126 40 7 1 0 0 1 0 0 0.899747 40 11 68520 51870
400 -7055.63 6.78543e-05 40 28 0.286691 40 13 1 0 0 0.628281 40 7 1 0 0 1 0 0 1.05254 40 13 68520 52012
440 -7080.21 3.92525e-05 40 32 0.313656 40 12 1 0 0 0.631797 40 11 1 0 0 1 0 0 1.00636 40 11 68520 51911
480 -7131.3 0.000535805 40 23 0.334245 40 8 1 0 0 0.540742 40 12 1 0 0 1 0 0 1.03415 40 7 68520 52150
520 -7101.83 0.000188138 40 25 0.298641 40 9 1 0 0 0.626433 40 9 1 0 0 1 0 0 0.998788 40 10 68520 52185
560 -7133.66 4.22648e-05 40 25 0.277963 40 11 1 0 0 0.653279 40 11 1 0 0 1 0 0 0.927517 40 6 68520 51983
600 -7109.21 0.000309521 40 25 0.315002 40 9 1 0 0 0.649205 40 12 1 0 0 1 0 0 1.0141 40 13 68520 52027
640 -7225.13 0.00013284 40 25 0.316325 40 8 1 0 0 0.643386 40 8 1 0 0 1 0 0 0.975572 40 10 68520 52177
680 -7101.18 7.66519e-05 40 23 0.368452 40 10 1 0 0 0.583448 40 7 1 0 0 1 0 0 0.905647 40 8 68520 52224
720 -7104.34 2.3457e-05 40 27 0.366295 40 6 1 0 0 0.570117 40 12 1 0 0 1 0 0 0.890259 40 10 68520 52101
760 -7111.23 9.42386e-05 40 32 0.287818 40 7 1 0 0 0.70197 40 9 1 0 0 1 0 0 1.03222 40 8 68520 51863
800 -7171.47 0.000195149 40 27 0.326524 40 8 1 0 0 0.646061 40 9 1 0 0 1 0 0 0.996712 40 7 68520 52129
840 -7143.95 0.000390856 40 27 0.276479 40 14 1 0 0 0.71489 40 7 1 0 0 1 0 0 1.00353 40 7 68520 52119
880 -7132.9 0.000148948 40 21 0.291964 40 7 1 0 0 0.583471 40 6 1 0 0 1 0 0 1.07549 40 7 68520 52248
920 -7164.11 0.00021535 40 25 0.295449 40 9 1 0 0 0.690942 40 10 1 0 0 1 0 0 0.946412 40 12 68520 51997
960 -7148.59 0.000345355 40 23 0.302105 40 4 1 0 0 0.66481 40 8 1 0 0 1 0 0 1.04044 40 8 68520 52350
1000 -7153.21 0.000119517 40 25 0.325053 40 6 1 0 0 0.570354 40 2 1 0 0 1 0 0 0.979802 40 10 68520 52005
1040 -7107.07 1.63766e-05 40 27 0.306958 40 12 1 0 0 0.657985 40 9 1 0 0 1 0 0 0.966171 40 9 68520 52194
1080 -7096.18 0.000141517 40 28 0.318906 40 10 1 0 0 0.648014 40 10 1 0 0 1 0 0 0.907927 40 10 68520 51862
1120 -7139.63 0.000345291 40 18 0.278844 40 12 1 0 0 0.622619 40 11 1 0 0 1 0 0 1.06245 40 10 68520 52251
1160 -7125.59 0.000237957 40 26 0.294937 40 13 1 0 0 0.624236 40 5 1 0 0 1 0 0 1.05101 40 8 68520 51939
1200 -7110.46 8.30288e-05 40 21 0.306019 40 10 1 0 0 0.61159 40 7 1 0 0 1 0 0 1.08716 40 10 68520 52014
1240 -7076.64 5.06067e-05 40 24 0.29679 40 6 1 0 0 0.613295 40 5 1 0 0 1 0 0 1.08767 40 12 68520 52306
1280 -7152.26 0.000189 40 28 0.304458 40 6 1 0 0 0.595298 40 9 1 0 0 1 0 0 1.00778 40 7 68520 52057
1320 -7115.74 2.64059e-05 40 24 0.346622 40 17 1 0 0 0.581033 40 9 1 0 0 1 0 0 0.845956 40 7 68520 52195
1360 -7164.44 0.000207352 40 23 0.31444 40 8 1 0 0 0.684872 40 15 1 0 0 1 0 0 0.95576 40 9 68520 52257
1400 -7093.71 0.000627051 40 24 0.320374 40 10 1 0 0 0.555273 40 5 1 0 0 1 0 0 1.04236 40 14 68520 51940
1440 -7176.67 0.000417723 40 21 0.32041 40 13 1 0 0 0.542639 40 11 1 0 0 1 0 0 1.02241 40 10 68520 52294
1480 -7174.99 5.15966e-05 40 21 0.342186 40 10 1 0 0 0.589985 40 6 1 0 0 1 0 0 0.91345 40 12 68520 52478
1520 -7038.22 0.000138382 40 23 0.306399 40 8 1 0 0 0.634439 40 11 1 0 0 1 0 0 0.988828 40 12 68520 51935
1560 -7113.96 0.000379424 40 31 0.333064 40 6 1 0 0 0.635123 40 13 1 0 0 1 0 0 0.893683 40 3 68520 52013
1600 -7038.96 3.63397e-05 40 28 0.351413 40 12 1 0 0 0.544333 40 8 1 0 0 1 0 0 0.930912 40 11 68520 52119
1640 -7092.77 4.06001e-05 40 23 0.334653 40 9 1 0 0 0.589715 40 6 1 0 0 1 0 0 0.930042 40 16 68520 52016
1680 -7163.68 0.000107578 40 27 0.353184 40 16 1 0 0 0.516887 40 8 1 0 0 1 0 0 0.958493 40 4 68520 52055
1720 -7138.09 0.000218216 40 25 0.363793 40 7 1 0 0 0.556847 40 7 1 0 0 1 0 0 0.859201 40 13 68520 52209
1760 -7099.91 0.000556694 40 27 0.340597 40 13 1 0 0 0.607815 40 12 1 0 0 1 0 0 0.921739 40 8 68520 52133
1800 -7127.46 0.000201388 40 21 0.315381 40 10 1 0 0 0.631191 40 13 1 0 0 1 0 0 0.930913 40 10 68520 52364
1840 -7109.59 0.000297896 40 25 0.272761 40 12 1 0 0 0.678243 40 7 1 0 0 1 0 0 1.10144 40 17 68520 52182
1880 -7125.94 8.57626e-05 40 23 0.27734 40 10 1 0 0 0.743962 40 6 1 0 0 1 0 0 1.08791 40 9 68520 52187
1920 -7137.17 7.03173e-05 40 22 0.281209 40 11 1 0 0 0.62863 40 8 1 0 0 1 0 0 1.13784 40 6 68520 52085
1960 -7113.84 7.77729e-06 40 28 0.318865 40 8 1 0 0 0.618531 40 4 1 0 0 1 0 0 0.988489 40 9 68520 52036
2000 -7089.54 0.000313696 40 30 0.292208 40 7 1 0 0 0.593669 40 2 1 0 0 1 0 0 1.0363 40 6 68520 51775
2040 -7221.2 0.000234986 40 27 0.339422 40 12 1 0 0 0.612563 40 15 1 0 0 1 0 0 0.941259 40 8 68520 52223
