iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -18535.4 0.00384453 0 0 7.92443 0 0 1 0 0 0.531598 0 0 1 0 0 1 0 0 0.607595 0 0 0 0
40 -7489.19 0.000822505 40 16 0.632625 40 17 1 0 0 0.376741 40 18 1 0 0 1 0 0 0.521566 40 15 70800 49512
80 -7428.51 0.000172294 40 20 0.30716 40 15 1 0 0 0.580629 40 8 1 0 0 1 0 0 1.15745 40 8 70800 53478
120 -7474.29 0.000244043 40 19 0.295003 40 8 1 0 0 0.679361 40 11 1 0 0 1 0 0 1.16291 40 9 70800 53539
160 -7444.55 0.000435588 40 16 0.28506 40 6 1 0 0 0.64192 40 11 1 0 0 1 0 0 1.17938 40 11 70800 53200
200 -7529.06 0.000512999 40 24 0.310358 40 10 1 0 0 0.613857 40 6 1 0 0 1 0 0 1.12944 40 10 70800 53520
240 -7431.25 0.000634551 40 13 0.337994 40 7 1 0 0 0.522136 40 10 1 0 0 1 0 0 1.05051 40 12 70800 53759
280 -7419.44 0.000230091 40 17 0.303182 40 8 1 0 0 0.537364 40 8 1 0 0 1 0 0 1.20698 40 7 70800 53696
320 -7423.53 0.000693698 40 12 0.303644 40 10 1 0 0 0.567699 40 8 1 0 0 1 0 0 1.29778 40 9 70800 53940
360 -7443.52 0.000691355 40 15 0.30835 40 4 1 0 0 0.559027 40 8 1 0 0 1 0 0 1.269 40 4 70800 53661
400 -7417.89 0.000282775 40 14 0.330905 40 10 1 0 0 0.559878 40 7 1 0 0 1 0 0 1.12595 40 12 70800 53474
440 -7416.99 0.000575205 40 17 0.351543 40 4 1 0 0 0.565921 40 9 1 0 0 1 0 0 1.07969 40 7 70800 53207
480 -7468.28 0.000654957 40 16 0.316408 40 7 1 0 0 0.61023 40 10 1 0 0 1 0 0 1.08146 40 10 70800 53702
520 -7440.33 0.000456768 40 20 0.318165 40 7 1 0 0 0.580772 40 9 1 0 0 1 0 0 1.10068 40 10 70800 53396
560 -7375.58 0.000141312 40 24 0.335228 40 14 1 0 0 0.559954 40 9 1 0 0 1 0 0 1.17232 40 6 70800 53386
600 -7480.2 0.00044845 40 17 0.300365 40 11 1 0 0 0.558565 40 7 1 0 0 1 0 0 1.27332 40 11 70800 53429
640 -7468.41 0.000553984 40 20 0.301275 40 5 1 0 0 0.6141 40 10 1 0 0 1 0 0 1.18226 40 10 70800 53559
680 -7478.03 0.000740218 40 10 0.295 40 12 1 0 0 0.547074 40 10 1 0 0 1 0 0 1.29005 40 9 70800 53553
720 -7368.22 0.000445862 40 15 0.288178 40 8 1 0 0 0.594354 40 12 1 0 0 1 0 0 1.31977 40 5 70800 53364
760 -7480.86 0.000824882 40 15 0.305827 40 7 1 0 0 0.558107 40 8 1 0 0 1 0 0 1.25341 40 8 70800 53317
800 -7443.49 0.000314252 40 17 0.311213 40 13 1 0 0 0.56327 40 9 1 0 0 1 0 0 1.19708 40 6 70800 53710
840 -7457.02 0.000252372 40 21 0.269304 40 7 1 0 0 0.581406 40 9 1 0 0 1 0 0 1.36198 40 9 70800 53600
880 -7497.84 0.000190367 40 19 0.303973 40 5 1 0 0 0.577515 40 10 1 0 0 1 0 0 1.22356 40 6 70800 53331
920 -7396.16 0.000850029 40 14 0.255742 40 8 1 0 0 0.701096 40 9 1 0 0 1 0 0 1.35033 40 9 70800 53556
960 -7437.89 0.000271208 40 11 0.315695 40 8 1 0 0 0.669254 40 10 1 0 0 1 0 0 1.08128 40 12 70800 53772
1000 -7489.3 0.000552229 40 17 0.283304 40 11 1 0 0 0.614282 40 7 1 0 0 1 0 0 1.28039 40 8 70800 53460
1040 -7419.36 0.000304479 40 16 0.283314 40 12 1 0 0 0.63795 40 10 1 0 0 1 0 0 1.18122 40 6 70800 53527
1080 -7428.78 0.000136653 40 23 0.299388 40 7 1 0 0 0.625253 40 9 1 0 0 1 0 0 1.23001 40 8 70800 53276
1120 -7489.47 0.00043924 40 15 0.309233 40 10 1 0 0 0.602984 40 4 1 0 0 1 0 0 1.10441 40 9 70800 53552
1160 -7438.8 0.000531747 40 19 0.28492 40 4 1 0 0 0.562046 40 10 1 0 0 1 0 0 1.30335 40 7 70800 53626
1200 -7468.7 0.000107628 40 22 0.334915 40 9 1 0 0 0.609502 40 10 1 0 0 1 0 0 1.09147 40 8 70800 53345
1240 -7379.32 0.000490399 40 21 0.315095 40 11 1 0 0 0.582774 40 8 1 0 0 1 0 0 1.2305 40 12 70800 53218
1280 -7383.24 0.000307203 40 13 0.284249 40 10 1 0 0 0.620185 40 4 1 0 0 1 0 0 1.32533 40 9 70800 53493
1320 -7483.37 0.00074357 40 13 0.325239 40 8 1 0 0 0.569337 40 5 1 0 0 1 0 0 1.10349 40 9 70800 53527
1360 -7479.33 0.000941581 40 12 0.291645 40 11 1 0 0 0.564263 40 5 1 0 0 1 0 0 1.19221 40 10 70800 54081
1400 -7469.84 0.000215327 40 17 0.31525 40 12 1 0 0 0.610537 40 9 1 0 0 1 0 0 1.16963 40 5 70800 53544
1440 -7452.06 0.000207019 40 22 0.289508 40 5 1 0 0 0.65858 40 11 1 0 0 1 0 0 1.18758 40 6 70800 53313
1480 -7415.05 0.000666829 40 22 0.293864 40 12 1 0 0 0.577732 40 8 1 0 0 1 0 0 1.2051 40 12 70800 53611
1520 -7418.37 0.000979653 40 15 0.315644 40 9 1 0 0 0.585091 40 4 1 0 0 1 0 0 1.11594 40 8 70800 53627
1560 -7408.09 8.97496e-05 40 21 0.300849 40 9 1 0 0 0.546332 40 9 1 0 0 1 0 0 1.26454 40 15 70800 53687
1600 -7489.55 0.000844566 40 18 0.281583 40 11 1 0 0 0.577158 40 7 1 0 0 1 0 0 1.25798 40 11 70800 53442
1640 -7420.68 0.000337588 40 14 0.34086 40 10 1 0 0 0.519327 40 6 1 0 0 1 0 0 1.09726 40 8 70800 53683
1680 -7464.51 0.000701804 40 20 0.323379 40 8 1 0 0 0.617154 40 9 1 0 0 1 0 0 1.0959 40 12 70800 53981
