iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -39991.7 0.00569528 0 0 9.16278 0 0 1 0 0 2.2919 0 0 1 0 0 1 0 0 0.603957 0 0 0 0
40 -7144.91 0.000243476 40 23 0.505528 40 22 1 0 0 0.537271 40 19 1 0 0 1 0 0 0.565991 40 20 68480 46342
80 -7111.18 0.000294001 40 26 0.30796 40 10 1 0 0 0.669397 40 12 1 0 0 1 0 0 1.0478 40 9 68480 52116
120 -7127.38 8.12943e-05 40 19 0.310342 40 11 1 0 0 0.625198 40 9 1 0 0 1 0 0 1.00084 40 5 68480 51935
160 -7126.75 0.000246876 40 26 0.284448 40 14 1 0 0 0.74444 40 9 1 0 0 1 0 0 1.10034 40 10 68480 52043
200 -7074.78 0.000258953 40 19 0.324725 40 8 1 0 0 0.657209 40 9 1 0 0 1 0 0 0.907797 40 13 68480 52182
240 -7106.26 0.000187226 40 24 0.311544 40 15 1 0 0 0.58923 40 7 1 0 0 1 0 0 1.04662 40 8 68480 51843
280 -7107.48 0.000238197 40 25 0.304648 40 9 1 0 0 0.654175 40 9 1 0 0 1 0 0 1.06399 40 8 68480 51949
320 -7155.12 0.000238586 40 24 0.346811 40 12 1 0 0 0.616578 40 12 1 0 0 1 0 0 0.977513 40 11 68480 51986
360 -7130.69 0.000178039 40 22 0.252002 40 12 1 0 0 0.735358 40 12 1 0 0 1 0 0 1.23023 40 7 68480 51945
400 -7140.84 5.83733e-05 40 24 0.267577 40 6 1 0 0 0.790841 40 6 1 0 0 1 0 0 1.13055 40 12 68480 52068
440 -7107.29 8.78663e-05 40 22 0.332889 40 14 1 0 0 0.666327 40 4 1 0 0 1 0 0 0.961151 40 10 68480 51609
480 -7056.8 0.000165743 40 25 0.26692 40 13 1 0 0 0.750796 40 8 1 0 0 1 0 0 1.13326 40 8 68480 51787
520 -7055.15 0.00016396 40 21 0.31602 40 9 1 0 0 0.72446 40 8 1 0 0 1 0 0 0.934365 40 9 68480 51909
560 -7101.89 0.000186684 40 26 0.320631 40 6 1 0 0 0.623657 40 9 1 0 0 1 0 0 1.0504 40 12 68480 51929
600 -7085.92 0.000281865 40 20 0.255591 40 9 1 0 0 0.810866 40 9 1 0 0 1 0 0 1.16292 40 14 68480 51877
640 -7063.58 0.000121412 40 13 0.345167 40 8 1 0 0 0.667669 40 11 1 0 0 1 0 0 0.851406 40 6 68480 52297
680 -7078.16 8.99955e-05 40 25 0.299863 40 8 1 0 0 0.667508 40 8 1 0 0 1 0 0 0.96305 40 6 68480 51943
720 -7053.86 0.000132276 40 20 0.289472 40 9 1 0 0 0.636407 40 11 1 0 0 1 0 0 1.05999 40 9 68480 52135
760 -7078.99 0.000334935 40 22 0.26095 40 10 1 0 0 0.687043 40 6 1 0 0 1 0 0 1.19269 40 10 68480 52095
800 -7107.49 4.42799e-05 40 21 0.264089 40 9 1 0 0 0.698456 40 7 1 0 0 1 0 0 1.113 40 10 68480 51963
840 -7161.67 0.000948063 40 18 0.265207 40 13 1 0 0 0.695033 40 7 1 0 0 1 0 0 1.11403 40 7 68480 52315
880 -7070.56 2.09694e-05 40 16 0.336257 40 7 1 0 0 0.619602 40 9 1 0 0 1 0 0 0.974146 40 7 68480 52177
920 -7199.68 0.000490368 40 16 0.311913 40 10 1 0 0 0.69999 40 6 1 0 0 1 0 0 0.915584 40 9 68480 52251
960 -7112.23 9.27376e-05 40 23 0.306208 40 6 1 0 0 0.797984 40 9 1 0 0 1 0 0 0.887643 40 6 68480 52112
1000 -7068.95 0.000306017 40 21 0.28569 40 8 1 0 0 0.732001 40 12 1 0 0 1 0 0 1.04265 40 7 68480 52072
1040 -7173.29 0.000234758 40 24 0.265283 40 7 1 0 0 0.637917 40 10 1 0 0 1 0 0 1.17275 40 9 68480 52390
1080 -7070.54 0.000196356 40 23 0.317096 40 9 1 0 0 0.732591 40 7 1 0 0 1 0 0 0.961497 40 7 68480 52056
1120 -7106.2 0.000314468 40 18 0.264374 40 9 1 0 0 0.592899 40 9 1 0 0 1 0 0 1.15027 40 7 68480 52040
1160 -7074.79 0.000367427 40 23 0.326334 40 11 1 0 0 0.666166 40 10 1 0 0 1 0 0 0.929673 40 14 68480 51938
1200 -7119.82 7.43812e-05 40 21 0.300598 40 9 1 0 0 0.812379 40 10 1 0 0 1 0 0 0.967248 40 10 68480 51822
1240 -7116.38 0.000212899 40 23 0.280267 40 11 1 0 0 0.692565 40 12 1 0 0 1 0 0 1.17117 40 8 68480 51809
1280 -7054.28 0.000222399 40 22 0.31593 40 3 1 0 0 0.683534 40 9 1 0 0 1 0 0 1.06927 40 12 68480 51879
1320 -7070.5 0.000285979 40 25 0.298292 40 8 1 0 0 0.6936 40 8 1 0 0 1 0 0 1.0393 40 6 68480 52243
1360 -7080.5 3.3551e-06 40 24 0.296252 40 10 1 0 0 0.780434 40 8 1 0 0 1 0 0 0.984904 40 7 68480 51827
1400 -7152.28 4.28926e-05 40 25 0.278981 40 12 1 0 0 0.851676 40 12 1 0 0 1 0 0 0.95257 40 10 68480 51784
1440 -7104.41 2.05859e-05 40 33 0.315181 40 10 1 0 0 0.657899 40 13 1 0 0 1 0 0 0.995065 40 6 68480 51914
1480 -7102.03 0.000186791 40 23 0.291433 40 9 1 0 0 0.755559 40 9 1 0 0 1 0 0 1.05797 40 13 68480 51990
1520 -7023.8 0.000137897 40 20 0.259041 40 10 1 0 0 0.730652 40 8 1 0 0 1 0 0 1.16799 40 12 68480 52050
1560 -7117.7 0.000328256 40 27 0.262455 40 10 1 0 0 0.742448 40 7 1 0 0 1 0 0 1.19159 40 6 68480 51877
