iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -15639.8 0.00130351 0 0 4.46371 0 0 1 0 0 0.393061 0 0 1 0 0 1 0 0 1.24933 0 0 0 0
40 -7383.03 0.000654122 40 21 0.474404 40 17 1 0 0 0.473311 40 15 1 0 0 1 0 0 0.634087 40 16 70280 49960
80 -7325.98 0.00023096 40 21 0.347343 40 14 1 0 0 0.560451 40 5 1 0 0 1 0 0 0.986299 40 9 70280 53315
120 -7319.15 0.000504234 40 23 0.291872 40 10 1 0 0 0.652964 40 11 1 0 0 1 0 0 1.1653 40 10 70280 53079
160 -7443.29 0.000140466 40 23 0.331236 40 7 1 0 0 0.58221 40 8 1 0 0 1 0 0 1.00191 40 16 70280 53061
200 -7404.95 0.000964586 40 18 0.32855 40 5 1 0 0 0.607158 40 6 1 0 0 1 0 0 0.986878 40 9 70280 53531
240 -7387.82 0.000278892 40 24 0.340807 40 6 1 0 0 0.535969 40 11 1 0 0 1 0 0 1.0657 40 10 70280 52991
280 -7368.44 0.000324523 40 19 0.29433 40 7 1 0 0 0.648101 40 7 1 0 0 1 0 0 1.16361 40 9 70280 53265
320 -7347.52 0.000658368 40 14 0.291761 40 11 1 0 0 0.686207 40 6 1 0 0 1 0 0 1.08643 40 14 70280 53243
360 -7389.7 0.000492745 40 18 0.308548 40 8 1 0 0 0.630388 40 6 1 0 0 1 0 0 1.16766 40 10 70280 53399
400 -7360.98 7.15178e-05 40 23 0.316362 40 7 1 0 0 0.596702 40 5 1 0 0 1 0 0 1.15915 40 11 70280 53178
440 -7350.92 0.0002932 40 13 0.345806 40 10 1 0 0 0.62687 40 6 1 0 0 1 0 0 1.0131 40 8 70280 53353
480 -7322.55 0.000359073 40 16 0.381961 40 7 1 0 0 0.555719 40 7 1 0 0 1 0 0 0.885315 40 7 70280 53301
520 -7444.87 0.000227732 40 26 0.328567 40 6 1 0 0 0.622032 40 8 1 0 0 1 0 0 0.97341 40 9 70280 53179
560 -7407.38 0.000833497 40 24 0.32838 40 10 1 0 0 0.639762 40 7 1 0 0 1 0 0 0.977196 40 6 70280 53460
600 -7331.51 0.000415929 40 26 0.313755 40 10 1 0 0 0.606371 40 16 1 0 0 1 0 0 1.13765 40 8 70280 53463
640 -7394.1 0.000426755 40 20 0.294326 40 10 1 0 0 0.596442 40 10 1 0 0 1 0 0 1.1429 40 9 70280 53202
680 -7374.55 0.000280299 40 22 0.314156 40 9 1 0 0 0.662155 40 11 1 0 0 1 0 0 1.07905 40 8 70280 53173
720 -7337.94 0.000198016 40 21 0.284717 40 8 1 0 0 0.654925 40 7 1 0 0 1 0 0 1.14699 40 11 70280 53244
760 -7321 0.000214554 40 22 0.284069 40 6 1 0 0 0.550221 40 8 1 0 0 1 0 0 1.22814 40 9 70280 52937
800 -7420.94 0.000369632 40 14 0.250802 40 12 1 0 0 0.673025 40 7 1 0 0 1 0 0 1.28456 40 13 70280 53299
840 -7366.96 0.000381756 40 20 0.270427 40 6 1 0 0 0.618653 40 7 1 0 0 1 0 0 1.2787 40 10 70280 53541
880 -7365.15 0.000345296 40 19 0.329174 40 11 1 0 0 0.632497 40 9 1 0 0 1 0 0 1.02799 40 10 70280 53482
920 -7421.44 0.000602337 40 25 0.287131 40 7 1 0 0 0.629796 40 9 1 0 0 1 0 0 1.23101 40 7 70280 53264
960 -7402.89 0.000118454 40 22 0.303953 40 8 1 0 0 0.657284 40 17 1 0 0 1 0 0 1.09338 40 18 70280 53394
1000 -7349.84 0.000104134 40 22 0.317805 40 9 1 0 0 0.683314 40 5 1 0 0 1 0 0 1.07546 40 8 70280 53213
1040 -7377.75 0.000301559 40 17 0.352811 40 10 1 0 0 0.576902 40 11 1 0 0 1 0 0 1.01627 40 12 70280 52990
1080 -7335.39 0.000191703 40 19 0.302813 40 9 1 0 0 0.735483 40 7 1 0 0 1 0 0 1.01646 40 6 70280 53432
1120 -7403.58 0.0001663 40 23 0.349139 40 6 1 0 0 0.621066 40 4 1 0 0 1 0 0 0.984917 40 9 70280 53052
1160 -7363.71 0.000122123 40 19 0.354799 40 12 1 0 0 0.575835 40 12 1 0 0 1 0 0 1.00674 40 12 70280 53326
1200 -7376.23 0.000647176 40 18 0.277255 40 6 1 0 0 0.597167 40 7 1 0 0 1 0 0 1.2762 40 9 70280 53267
