iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -7671.9 0.000934091 0 0 0.93966 0 0 1 0 0 0.260235 0 0 1 0 0 1 0 0 0.311211 0 0 0 0
40 -7054.36 0.000910564 40 16 0.328227 40 13 1 0 0 0.568031 40 11 1 0 0 1 0 0 0.87607 40 16 67560 52228
80 -7061.34 0.000481898 40 15 0.291988 40 10 1 0 0 0.696685 40 9 1 0 0 1 0 0 0.90426 40 9 67560 52300
120 -7052.56 0.000664868 40 14 0.28096 40 11 1 0 0 0.678475 40 5 1 0 0 1 0 0 0.909897 40 9 67560 52137
160 -7125.17 0.00102766 40 17 0.267605 40 13 1 0 0 0.675866 40 7 1 0 0 1 0 0 1.04873 40 5 67560 52230
200 -6988.56 0.00130242 40 8 0.2884 40 7 1 0 0 0.71119 40 5 1 0 0 1 0 0 0.781181 40 9 67560 52073
240 -7007.93 0.000677375 40 13 0.304777 40 7 1 0 0 0.574721 40 13 1 0 0 1 0 0 0.948936 40 7 67560 52258
280 -7055.91 0.000151777 40 17 0.284442 40 10 1 0 0 0.688612 40 9 1 0 0 1 0 0 0.958052 40 16 67560 52173
320 -7063.49 0.000869845 40 15 0.266467 40 8 1 0 0 0.679966 40 9 1 0 0 1 0 0 1.0348 40 8 67560 51865
360 -7059.07 0.000534069 40 18 0.26711 40 8 1 0 0 0.692797 40 7 1 0 0 1 0 0 1.10879 40 4 67560 52005
400 -7085.88 0.000837794 40 12 0.277468 40 9 1 0 0 0.684034 40 7 1 0 0 1 0 0 1.01074 40 8 67560 52029
440 -7069.76 0.000203905 40 20 0.271138 40 7 1 0 0 0.752966 40 13 1 0 0 1 0 0 1.0855 40 9 67560 51947
480 -7041.4 0.00048941 40 16 0.280547 40 9 1 0 0 0.751524 40 10 1 0 0 1 0 0 0.934027 40 9 67560 51945
520 -7014.86 0.000432499 40 16 0.321302 40 11 1 0 0 0.681457 40 10 1 0 0 1 0 0 0.848637 40 15 67560 52206
560 -6989.91 0.000320679 40 24 0.272346 40 7 1 0 0 0.802024 40 10 1 0 0 1 0 0 1.01423 40 10 67560 52022
600 -7114.71 0.000162444 40 14 0.22636 40 8 1 0 0 0.759783 40 9 1 0 0 1 0 0 1.14384 40 10 67560 51930
640 -7062.65 0.000863357 40 21 0.306468 40 13 1 0 0 0.65788 40 10 1 0 0 1 0 0 0.916315 40 14 67560 52121
680 -7039.08 0.000334404 40 14 0.246351 40 8 1 0 0 0.644984 40 6 1 0 0 1 0 0 1.25449 40 15 67560 52339
720 -7052.36 0.000747038 40 14 0.251489 40 7 1 0 0 0.694856 40 8 1 0 0 1 0 0 1.16381 40 11 67560 52290
760 -7025.67 0.000686596 40 16 0.283557 40 13 1 0 0 0.709247 40 15 1 0 0 1 0 0 0.976911 40 13 67560 52416
800 -7011.58 0.000811873 40 11 0.261194 40 6 1 0 0 0.685737 40 10 1 0 0 1 0 0 0.990308 40 8 67560 52273
840 -7016.25 0.000691813 40 18 0.292743 40 9 1 0 0 0.608508 40 9 1 0 0 1 0 0 1.02638 40 19 67560 52094
880 -7033.92 0.00105782 40 15 0.325923 40 16 1 0 0 0.643375 40 9 1 0 0 1 0 0 0.917764 40 5 67560 52213
920 -6996.22 0.000780841 40 18 0.292098 40 11 1 0 0 0.710916 40 7 1 0 0 1 0 0 0.943653 40 7 67560 51999
960 -7076.67 0.000581384 40 16 0.263569 40 11 1 0 0 0.713047 40 10 1 0 0 1 0 0 0.946051 40 14 67560 52415
1000 -7091.36 0.000630581 40 17 0.250205 40 10 1 0 0 0.693319 40 13 1 0 0 1 0 0 1.11424 40 4 67560 52436
