iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -72907.2 0.000218977 0 0 9.2685 0 0 1 0 0 0.918059 0 0 1 0 0 1 0 0 3.77612 0 0 0 0
40 -7224.89 0.000412388 40 22 0.540695 40 17 1 0 0 0.390904 40 11 1 0 0 1 0 0 0.655558 40 17 69160 42406
80 -7254.09 0.000390541 40 14 0.328 40 11 1 0 0 0.599977 40 9 1 0 0 1 0 0 1.05809 40 12 69160 52817
120 -7252.61 0.000583145 40 20 0.343035 40 12 1 0 0 0.550033 40 11 1 0 0 1 0 0 0.90332 40 8 69160 52617
160 -7188.86 0.000465153 40 16 0.293626 40 11 1 0 0 0.658753 40 8 1 0 0 1 0 0 1.09447 40 7 69160 52798
200 -7249.99 0.00132157 40 14 0.333895 40 8 1 0 0 0.5349 40 14 1 0 0 1 0 0 0.906963 40 12 69160 53033
240 -7203.28 0.00108584 40 14 0.290939 40 11 1 0 0 0.601301 40 10 1 0 0 1 0 0 1.25712 40 7 69160 53473
280 -7287.14 0.000733392 40 23 0.314004 40 7 1 0 0 0.510468 40 10 1 0 0 1 0 0 1.05996 40 7 69160 53243
320 -7283.13 0.000425856 40 13 0.32404 40 10 1 0 0 0.628063 40 12 1 0 0 1 0 0 0.976575 40 8 69160 53195
360 -7239.1 0.0001028 40 24 0.290895 40 13 1 0 0 0.581063 40 11 1 0 0 1 0 0 1.2054 40 13 69160 52635
400 -7178.65 0.000393589 40 16 0.326115 40 6 1 0 0 0.625476 40 7 1 0 0 1 0 0 0.92219 40 11 69160 52847
440 -7289.9 0.0014198 40 18 0.353232 40 7 1 0 0 0.601804 40 9 1 0 0 1 0 0 0.796982 40 12 69160 53129
480 -7278.36 0.000353565 40 12 0.391728 40 7 1 0 0 0.554634 40 8 1 0 0 1 0 0 0.820199 40 9 69160 52828
520 -7228.86 0.000818804 40 18 0.326656 40 12 1 0 0 0.581798 40 8 1 0 0 1 0 0 0.984158 40 13 69160 52650
560 -7298.07 0.00066195 40 13 0.340534 40 4 1 0 0 0.547264 40 7 1 0 0 1 0 0 0.885662 40 6 69160 53130
600 -7212.88 0.00049522 40 17 0.308405 40 8 1 0 0 0.569325 40 12 1 0 0 1 0 0 1.08355 40 10 69160 52895
640 -7267.78 0.000490552 40 15 0.309416 40 11 1 0 0 0.562623 40 5 1 0 0 1 0 0 1.09697 40 11 69160 52930
680 -7242.48 0.000613461 40 22 0.325059 40 15 1 0 0 0.502928 40 10 1 0 0 1 0 0 1.06004 40 12 69160 52720
720 -7195.01 0.000534751 40 17 0.318063 40 9 1 0 0 0.551378 40 14 1 0 0 1 0 0 1.06143 40 10 69160 52688
760 -7225.79 0.000492702 40 21 0.310438 40 8 1 0 0 0.527928 40 11 1 0 0 1 0 0 1.05746 40 15 69160 52846
800 -7218.24 0.000682741 40 20 0.321872 40 8 1 0 0 0.593774 40 7 1 0 0 1 0 0 0.998531 40 11 69160 52724
840 -7243.44 8.58336e-05 40 17 0.304794 40 5 1 0 0 0.603438 40 6 1 0 0 1 0 0 1.00895 40 10 69160 52524
880 -7269.64 0.000413347 40 16 0.284965 40 11 1 0 0 0.615393 40 9 1 0 0 1 0 0 1.11466 40 10 69160 52754
920 -7232.61 0.000376317 40 21 0.285884 40 9 1 0 0 0.532528 40 9 1 0 0 1 0 0 1.3425 40 10 69160 52979
960 -7201.53 0.000810462 40 17 0.321569 40 6 1 0 0 0.599014 40 11 1 0 0 1 0 0 0.99441 40 8 69160 53006
1000 -7164.03 0.000500209 40 22 0.293138 40 9 1 0 0 0.609915 40 8 1 0 0 1 0 0 1.11398 40 11 69160 52758
1040 -7218.62 0.00033572 40 18 0.305371 40 8 1 0 0 0.586816 40 10 1 0 0 1 0 0 1.04316 40 7 69160 52518
1080 -7281.67 0.000482177 40 19 0.305496 40 9 1 0 0 0.602993 40 10 1 0 0 1 0 0 1.05213 40 8 69160 52870
1120 -7243.73 0.00029051 40 16 0.294733 40 6 1 0 0 0.614464 40 11 1 0 0 1 0 0 1.1158 40 12 69160 52681
1160 -7221.87 0.000591421 40 14 0.268222 40 12 1 0 0 0.614625 40 6 1 0 0 1 0 0 1.31311 40 9 69160 52837
1200 -7278.59 0.00121483 40 13 0.263708 40 10 1 0 0 0.680635 40 9 1 0 0 1 0 0 1.08982 40 6 69160 53230
1240 -7263.34 0.000120494 40 11 0.295074 40 8 1 0 0 0.547133 40 8 1 0 0 1 0 0 1.27153 40 7 69160 53118
1280 -7168.16 0.000143046 40 18 0.314616 40 11 1 0 0 0.572067 40 8 1 0 0 1 0 0 1.05079 40 11 69160 52606
1320 -7265.37 0.000176561 40 17 0.341749 40 11 1 0 0 0.468709 40 6 1 0 0 1 0 0 1.09515 40 12 69160 52851
1360 -7235 0.000421935 40 11 0.274641 40 7 1 0 0 0.569172 40 14 1 0 0 1 0 0 1.18632 40 11 69160 52752
1400 -7250.84 0.000236512 40 19 0.275449 40 5 1 0 0 0.612592 40 19 1 0 0 1 0 0 1.2092 40 9 69160 52599
1440 -7264.34 0.000342463 40 14 0.314048 40 9 1 0 0 0.587585 40 7 1 0 0 1 0 0 1.07314 40 11 69160 52751
1480 -7210.91 0.000498594 40 17 0.332629 40 6 1 0 0 0.563968 40 7 1 0 0 1 0 0 1.00844 40 12 69160 52880
1520 -7260.93 0.000294959 40 27 0.304949 40 7 1 0 0 0.56909 40 9 1 0 0 1 0 0 1.16455 40 11 69160 52436
1560 -7314.55 0.0005545 40 16 0.312995 40 6 1 0 0 0.521693 40 13 1 0 0 1 0 0 1.07621 40 6 69160 53106
1600 -7248.73 0.000446773 40 14 0.302527 40 7 1 0 0 0.633785 40 10 1 0 0 1 0 0 1.11878 40 9 69160 52838
1640 -7214.08 0.00105845 40 13 0.299241 40 9 1 0 0 0.561951 40 10 1 0 0 1 0 0 1.15532 40 10 69160 52880
1680 -7199.11 0.00043911 40 17 0.299328 40 7 1 0 0 0.565219 40 10 1 0 0 1 0 0 1.15289 40 12 69160 52798
1720 -7247.37 0.000460496 40 19 0.269542 40 12 1 0 0 0.540278 40 12 1 0 0 1 0 0 1.39332 40 11 69160 52788
1760 -7202.02 0.000691739 40 10 0.251061 40 14 1 0 0 0.600611 40 9 1 0 0 1 0 0 1.34664 40 10 69160 53068
1800 -7262.76 0.00058029 40 15 0.288634 40 9 1 0 0 0.599625 40 15 1 0 0 1 0 0 1.15761 40 9 69160 52931
1840 -7227.76 0.000437537 40 13 0.318712 40 11 1 0 0 0.620411 40 13 1 0 0 1 0 0 1.02557 40 10 69160 52832
1880 -7197.05 0.000246874 40 20 0.324791 40 8 1 0 0 0.555031 40 10 1 0 0 1 0 0 1.17064 40 10 69160 52717
1920 -7205.62 0.000345027 40 12 0.328041 40 8 1 0 0 0.508677 40 6 1 0 0 1 0 0 1.06475 40 14 69160 52846
1960 -7268.79 0.000469003 40 16 0.275036 40 9 1 0 0 0.584106 40 12 1 0 0 1 0 0 1.2235 40 11 69160 52840
2000 -7251.18 0.000493661 40 12 0.326349 40 11 1 0 0 0.56353 40 8 1 0 0 1 0 0 0.914257 40 14 69160 53316
2040 -7222.63 0.000712651 40 18 0.336368 40 14 1 0 0 0.492648 40 6 1 0 0 1 0 0 1.05701 40 8 69160 53147
2080 -7203.34 0.000530525 40 13 0.333633 40 11 1 0 0 0.599364 40 7 1 0 0 1 0 0 0.936323 40 12 69160 52875
