iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -47952.3 0.000318913 0 0 5.39362 0 0 1 0 0 1.6246 0 0 1 0 0 1 0 0 2.49971 0 0 0 0
40 -7316.77 0.000161627 40 23 0.35108 40 21 1 0 0 0.54249 40 18 1 0 0 1 0 0 0.958242 40 14 69720 43318
80 -7271.4 0.000611374 40 15 0.343326 40 6 1 0 0 0.547207 40 13 1 0 0 1 0 0 0.861847 40 9 69720 53259
120 -7303.68 0.00127944 40 14 0.353408 40 7 1 0 0 0.553034 40 10 1 0 0 1 0 0 0.811639 40 10 69720 53358
160 -7320.78 0.000791928 40 16 0.363027 40 7 1 0 0 0.599327 40 10 1 0 0 1 0 0 0.800019 40 7 69720 53272
200 -7333.75 0.00104539 40 8 0.326917 40 11 1 0 0 0.555339 40 14 1 0 0 1 0 0 0.945932 40 8 69720 53293
240 -7284.14 0.000336099 40 22 0.346795 40 5 1 0 0 0.539747 40 7 1 0 0 1 0 0 1.05819 40 5 69720 53024
280 -7276.12 0.000828453 40 19 0.327186 40 10 1 0 0 0.497473 40 11 1 0 0 1 0 0 0.999594 40 7 69720 53282
320 -7286.56 0.000377964 40 16 0.365311 40 12 1 0 0 0.542507 40 11 1 0 0 1 0 0 0.977173 40 8 69720 53372
360 -7319.3 0.000508359 40 19 0.329331 40 13 1 0 0 0.575836 40 8 1 0 0 1 0 0 0.956327 40 7 69720 53025
400 -7330.12 3.17979e-05 40 20 0.311963 40 5 1 0 0 0.587618 40 7 1 0 0 1 0 0 1.05377 40 13 69720 52736
440 -7301.01 0.000366823 40 17 0.292224 40 11 1 0 0 0.576019 40 10 1 0 0 1 0 0 1.11337 40 8 69720 52990
480 -7296.55 0.000198989 40 9 0.350657 40 10 1 0 0 0.600505 40 9 1 0 0 1 0 0 0.896722 40 8 69720 52924
520 -7307.07 0.000355153 40 15 0.336044 40 10 1 0 0 0.512901 40 7 1 0 0 1 0 0 1.04091 40 11 69720 53074
560 -7318.81 0.000851593 40 19 0.318755 40 10 1 0 0 0.62966 40 12 1 0 0 1 0 0 0.94543 40 12 69720 52996
600 -7276.63 0.00024498 40 18 0.35897 40 8 1 0 0 0.501518 40 6 1 0 0 1 0 0 0.937492 40 9 69720 53190
640 -7321.17 0.000643384 40 15 0.338089 40 9 1 0 0 0.55705 40 7 1 0 0 1 0 0 0.996456 40 8 69720 52847
680 -7340.43 0.000486686 40 12 0.372106 40 9 1 0 0 0.599254 40 9 1 0 0 1 0 0 0.843147 40 8 69720 53038
720 -7221.49 0.000745831 40 20 0.321183 40 8 1 0 0 0.521699 40 15 1 0 0 1 0 0 1.01417 40 7 69720 53200
760 -7359.02 0.000450976 40 17 0.339503 40 9 1 0 0 0.542448 40 11 1 0 0 1 0 0 0.911094 40 11 69720 52927
800 -7264.03 0.000362689 40 24 0.376067 40 8 1 0 0 0.666122 40 13 1 0 0 1 0 0 0.781906 40 5 69720 52791
840 -7357.33 0.000132639 40 22 0.359233 40 6 1 0 0 0.574367 40 4 1 0 0 1 0 0 0.984742 40 11 69720 52709
880 -7284.8 0.000809773 40 19 0.357879 40 11 1 0 0 0.451352 40 10 1 0 0 1 0 0 0.970063 40 11 69720 52997
