iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -55860.8 0.00199011 0 0 8.85179 0 0 1 0 0 7.1447 0 0 1 0 0 1 0 0 0.0812809 0 0 0 0
40 -7517.56 0.000766082 40 11 0.524141 40 15 1 0 0 0.77528 40 15 1 0 0 1 0 0 0.299467 40 15 70360 45007
80 -7350.54 0.000339923 40 22 0.365821 40 8 1 0 0 0.613196 40 13 1 0 0 1 0 0 0.798706 40 17 70360 52637
120 -7431.37 0.000502557 40 16 0.304414 40 8 1 0 0 0.711387 40 13 1 0 0 1 0 0 1.00146 40 8 70360 52944
160 -7376.29 0.000702902 40 17 0.308338 40 5 1 0 0 0.6564 40 7 1 0 0 1 0 0 1.07229 40 10 70360 53082
200 -7405.11 0.000560338 40 14 0.341251 40 8 1 0 0 0.535547 40 20 1 0 0 1 0 0 1.0421 40 16 70360 53407
240 -7390.33 0.000164045 40 17 0.312519 40 7 1 0 0 0.615451 40 10 1 0 0 1 0 0 1.07935 40 7 70360 52794
280 -7360.24 0.000303268 40 20 0.338445 40 11 1 0 0 0.578838 40 12 1 0 0 1 0 0 1.00509 40 11 70360 52936
320 -7341.78 0.000286099 40 20 0.300113 40 11 1 0 0 0.692782 40 13 1 0 0 1 0 0 1.08027 40 11 70360 52890
360 -7401.69 3.37355e-06 40 26 0.335722 40 7 1 0 0 0.696509 40 9 1 0 0 1 0 0 0.83365 40 7 70360 52648
400 -7368.78 0.000500041 40 20 0.3765 40 11 1 0 0 0.57569 40 8 1 0 0 1 0 0 0.846858 40 9 70360 52656
440 -7347.29 0.000152763 40 23 0.375212 40 11 1 0 0 0.636488 40 5 1 0 0 1 0 0 0.844366 40 8 70360 52894
480 -7349.17 7.10484e-05 40 31 0.364102 40 10 1 0 0 0.606099 40 10 1 0 0 1 0 0 0.979896 40 9 70360 52675
520 -7426.85 2.98997e-06 40 26 0.337712 40 8 1 0 0 0.594391 40 3 1 0 0 1 0 0 1.05738 40 8 70360 52187
560 -7326.22 9.33294e-05 40 31 0.33341 40 10 1 0 0 0.635066 40 5 1 0 0 1 0 0 1.03431 40 5 70360 52400
600 -7405.23 6.77149e-05 40 31 0.31162 40 5 1 0 0 0.704596 40 14 1 0 0 1 0 0 0.926143 40 12 70360 52618
640 -7418.37 0.000152469 40 23 0.318096 40 8 1 0 0 0.660569 40 11 1 0 0 1 0 0 1.02321 40 10 70360 52682
680 -7442.96 0.000876769 40 20 0.331122 40 10 1 0 0 0.669624 40 8 1 0 0 1 0 0 0.898504 40 6 70360 53177
720 -7363.13 0.000553009 40 19 0.295385 40 10 1 0 0 0.569282 40 7 1 0 0 1 0 0 1.20031 40 7 70360 53045
760 -7414.29 0.000726707 40 23 0.27941 40 10 1 0 0 0.647437 40 12 1 0 0 1 0 0 1.15264 40 9 70360 52987
800 -7339.9 0.000544589 40 23 0.31316 40 9 1 0 0 0.561939 40 9 1 0 0 1 0 0 1.16015 40 8 70360 52790
840 -7415.06 0.00095209 40 13 0.303053 40 10 1 0 0 0.538347 40 11 1 0 0 1 0 0 1.13313 40 9 70360 53379
880 -7402.48 0.000315259 40 12 0.313217 40 9 1 0 0 0.700301 40 6 1 0 0 1 0 0 0.920851 40 6 70360 53419
920 -7417.76 0.00017186 40 20 0.384078 40 10 1 0 0 0.605922 40 12 1 0 0 1 0 0 0.840979 40 7 70360 53008
960 -7343.57 0.000651753 40 18 0.341571 40 10 1 0 0 0.589648 40 11 1 0 0 1 0 0 1.06378 40 11 70360 52978
1000 -7380.44 0.000746131 40 19 0.338442 40 5 1 0 0 0.52697 40 11 1 0 0 1 0 0 0.983489 40 10 70360 53152
1040 -7355.63 0.000529542 40 18 0.383712 40 11 1 0 0 0.621568 40 10 1 0 0 1 0 0 0.812889 40 10 70360 53142
1080 -7303.22 0.000410343 40 14 0.293908 40 8 1 0 0 0.678935 40 4 1 0 0 1 0 0 1.13355 40 14 70360 52965
1120 -7367.93 0.000505963 40 16 0.280765 40 8 1 0 0 0.659293 40 8 1 0 0 1 0 0 1.15784 40 7 70360 53096
1160 -7358.06 9.41981e-05 40 18 0.329557 40 9 1 0 0 0.626518 40 8 1 0 0 1 0 0 1.013 40 13 70360 52753
1200 -7342.59 0.000121473 40 19 0.31064 40 9 1 0 0 0.65974 40 9 1 0 0 1 0 0 1.0026 40 7 70360 52946
1240 -7378.55 0.000315885 40 27 0.337175 40 4 1 0 0 0.661316 40 6 1 0 0 1 0 0 0.889466 40 8 70360 52768
1280 -7364.77 0.000390609 40 21 0.361908 40 5 1 0 0 0.628128 40 14 1 0 0 1 0 0 0.911202 40 14 70360 52966
1320 -7397.38 0.000123461 40 23 0.31039 40 9 1 0 0 0.627955 40 6 1 0 0 1 0 0 0.99488 40 14 70360 53234
1360 -7387.07 0.000205899 40 20 0.296901 40 9 1 0 0 0.649101 40 8 1 0 0 1 0 0 1.08932 40 11 70360 52804
1400 -7380.47 0.000208324 40 18 0.292097 40 11 1 0 0 0.633977 40 4 1 0 0 1 0 0 1.23339 40 9 70360 52804
1440 -7417.84 0.000613983 40 18 0.26819 40 11 1 0 0 0.648896 40 8 1 0 0 1 0 0 1.22173 40 13 70360 53068
1480 -7323.36 0.000490309 40 10 0.275515 40 9 1 0 0 0.666394 40 6 1 0 0 1 0 0 1.22436 40 7 70360 53047
1520 -7304.54 0.000424574 40 23 0.285314 40 8 1 0 0 0.601678 40 10 1 0 0 1 0 0 1.26094 40 10 70360 52935
1560 -7388.87 2.05929e-05 40 18 0.320214 40 8 1 0 0 0.651333 40 10 1 0 0 1 0 0 1.01265 40 8 70360 52642
1600 -7448.87 0.000510529 40 26 0.374607 40 7 1 0 0 0.519282 40 6 1 0 0 1 0 0 0.912171 40 12 70360 52445
1640 -7315.03 9.62851e-05 40 28 0.369347 40 8 1 0 0 0.620274 40 9 1 0 0 1 0 0 0.892003 40 7 70360 52465
1680 -7357.14 0.000131796 40 22 0.336648 40 6 1 0 0 0.618938 40 5 1 0 0 1 0 0 0.95858 40 3 70360 52719
1720 -7406.13 0.000380811 40 23 0.29527 40 8 1 0 0 0.661316 40 8 1 0 0 1 0 0 1.07813 40 6 70360 52848
1760 -7342.67 7.8148e-05 40 16 0.346155 40 11 1 0 0 0.677682 40 9 1 0 0 1 0 0 0.935837 40 8 70360 52685
1800 -7395.71 0.000235045 40 26 0.358906 40 9 1 0 0 0.66948 40 12 1 0 0 1 0 0 0.836737 40 3 70360 52912
1840 -7371.4 0.000149102 40 21 0.314792 40 9 1 0 0 0.643524 40 9 1 0 0 1 0 0 1.05009 40 10 70360 52838
