iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -11456.7 0.000710103 0 0 6.56178 0 0 1 0 0 0.118374 0 0 1 0 0 1 0 0 0.351821 0 0 0 0
40 -7276.51 0.00293951 40 14 0.741306 40 14 1 0 0 0.482974 40 15 1 0 0 1 0 0 0.147445 40 15 68520 51032
80 -7065.69 7.67576e-05 40 25 0.383056 40 10 1 0 0 0.605295 40 6 1 0 0 1 0 0 0.752109 40 14 68520 52510
120 -7124.01 1.41155e-06 40 32 0.334634 40 11 1 0 0 0.540774 40 9 1 0 0 1 0 0 1.00386 40 6 68520 51712
160 -7145.46 0.000368981 40 26 0.359951 40 7 1 0 0 0.583751 40 8 1 0 0 1 0 0 0.801563 40 8 68520 51758
200 -7132.46 0.000101107 40 26 0.417338 40 10 1 0 0 0.563117 40 10 1 0 0 1 0 0 0.760285 40 10 68520 51765
240 -7116.24 1.39403e-05 40 26 0.391382 40 17 1 0 0 0.608544 40 7 1 0 0 1 0 0 0.719408 40 14 68520 51836
280 -7078.67 5.76337e-05 40 29 0.374448 40 11 1 0 0 0.48979 40 9 1 0 0 1 0 0 0.887534 40 8 68520 51922
320 -7157.91 0.000266925 40 31 0.299849 40 10 1 0 0 0.61698 40 8 1 0 0 1 0 0 1.00711 40 9 68520 51689
360 -7100.43 6.50209e-05 40 28 0.34345 40 13 1 0 0 0.593304 40 12 1 0 0 1 0 0 0.92519 40 5 68520 51676
400 -7052.08 0.000120115 40 26 0.353577 40 6 1 0 0 0.587369 40 12 1 0 0 1 0 0 0.86716 40 8 68520 51834
440 -7013.22 1.7996e-05 40 31 0.42222 40 6 1 0 0 0.468717 40 8 1 0 0 1 0 0 0.825362 40 10 68520 51877
480 -7070.14 5.00063e-05 40 29 0.376533 40 6 1 0 0 0.522772 40 9 1 0 0 1 0 0 0.799634 40 11 68520 51932
520 -7164.56 0.000241855 40 30 0.412802 40 5 1 0 0 0.566595 40 6 1 0 0 1 0 0 0.698158 40 7 68520 52065
560 -7156.47 0.000158358 40 32 0.330304 40 9 1 0 0 0.47469 40 7 1 0 0 1 0 0 1.06849 40 18 68520 51959
600 -7131.01 0.000137568 40 32 0.376642 40 10 1 0 0 0.529067 40 9 1 0 0 1 0 0 0.761803 40 16 68520 51830
640 -7088 5.87192e-05 40 29 0.411498 40 11 1 0 0 0.504129 40 7 1 0 0 1 0 0 0.849412 40 13 68520 51757
680 -7111.86 4.55661e-06 40 26 0.424839 40 7 1 0 0 0.520764 40 6 1 0 0 1 0 0 0.694129 40 11 68520 51758
720 -7043.46 0.000124186 40 26 0.350626 40 9 1 0 0 0.600783 40 7 1 0 0 1 0 0 0.801532 40 14 68520 52162
760 -7072.82 0.000374606 40 28 0.382656 40 11 1 0 0 0.434969 40 9 1 0 0 1 0 0 0.845726 40 11 68520 51947
800 -7135.94 0.000289216 40 22 0.339181 40 9 1 0 0 0.497022 40 11 1 0 0 1 0 0 0.900664 40 13 68520 51985
840 -7087.49 6.69234e-05 40 20 0.384417 40 7 1 0 0 0.509286 40 7 1 0 0 1 0 0 0.841683 40 12 68520 51842
880 -7097.58 0.000234385 40 27 0.386896 40 8 1 0 0 0.542541 40 9 1 0 0 1 0 0 0.746377 40 15 68520 51804
920 -7116.13 0.000158634 40 19 0.39636 40 15 1 0 0 0.447147 40 12 1 0 0 1 0 0 0.86763 40 11 68520 52036
960 -7162.58 0.000131601 40 22 0.354959 40 9 1 0 0 0.597636 40 9 1 0 0 1 0 0 0.756653 40 12 68520 51832
1000 -7045.91 0.000191069 40 28 0.383043 40 10 1 0 0 0.479361 40 7 1 0 0 1 0 0 0.901716 40 9 68520 51956
