iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -25054.2 0.000975793 0 0 6.51835 0 0 1 0 0 1.21287 0 0 1 0 0 1 0 0 0.894881 0 0 0 0
40 -7297.62 0.000161264 40 27 0.392754 40 18 1 0 0 0.562332 40 19 1 0 0 1 0 0 0.90758 40 15 70760 46873
80 -7348.72 0.000201248 40 30 0.367885 40 6 1 0 0 0.596861 40 16 1 0 0 1 0 0 0.930682 40 4 70760 52938
120 -7421.68 0.000375 40 22 0.323064 40 8 1 0 0 0.646271 40 7 1 0 0 1 0 0 1.19854 40 13 70760 52996
160 -7358.17 9.82564e-05 40 23 0.300071 40 14 1 0 0 0.606527 40 4 1 0 0 1 0 0 1.21896 40 8 70760 52706
200 -7404.66 4.9979e-05 40 25 0.296784 40 8 1 0 0 0.650581 40 8 1 0 0 1 0 0 1.10324 40 7 70760 52709
240 -7382.89 4.55558e-05 40 30 0.291319 40 9 1 0 0 0.705343 40 9 1 0 0 1 0 0 1.11028 40 7 70760 52896
280 -7391.83 0.000260101 40 25 0.307106 40 11 1 0 0 0.665416 40 11 1 0 0 1 0 0 1.04185 40 7 70760 52748
320 -7380.48 0.00018075 40 25 0.290001 40 6 1 0 0 0.586532 40 5 1 0 0 1 0 0 1.21301 40 8 70760 52887
360 -7340.5 0.000271661 40 23 0.323818 40 11 1 0 0 0.593347 40 14 1 0 0 1 0 0 1.18451 40 9 70760 52607
400 -7377.62 0.000142462 40 29 0.347087 40 7 1 0 0 0.562051 40 13 1 0 0 1 0 0 0.929436 40 9 70760 52942
440 -7347.77 3.07738e-05 40 29 0.363052 40 10 1 0 0 0.598092 40 6 1 0 0 1 0 0 0.981104 40 11 70760 52735
480 -7332.79 0.000101066 40 28 0.315331 40 6 1 0 0 0.597304 40 3 1 0 0 1 0 0 1.15219 40 9 70760 52623
520 -7368.49 0.000138539 40 26 0.334003 40 10 1 0 0 0.677257 40 9 1 0 0 1 0 0 0.953126 40 5 70760 52767
560 -7373.54 0.000119468 40 22 0.352118 40 12 1 0 0 0.609238 40 4 1 0 0 1 0 0 1.01043 40 6 70760 52814
600 -7402.93 0.000258305 40 25 0.321188 40 8 1 0 0 0.600015 40 9 1 0 0 1 0 0 1.03686 40 10 70760 53053
640 -7467.99 8.06663e-05 40 18 0.356272 40 8 1 0 0 0.598131 40 14 1 0 0 1 0 0 0.957522 40 5 70760 52762
680 -7350 9.06306e-05 40 30 0.302597 40 10 1 0 0 0.706172 40 11 1 0 0 1 0 0 1.09969 40 8 70760 52580
720 -7360.63 5.26907e-05 40 30 0.330619 40 9 1 0 0 0.57897 40 9 1 0 0 1 0 0 1.08295 40 7 70760 52654
760 -7398.44 4.44936e-05 40 32 0.339988 40 8 1 0 0 0.581879 40 7 1 0 0 1 0 0 1.04228 40 7 70760 52761
800 -7376.59 0.0002229 40 24 0.315894 40 3 1 0 0 0.562889 40 5 1 0 0 1 0 0 1.17949 40 8 70760 52605
840 -7309.28 0.00025319 40 23 0.292528 40 4 1 0 0 0.605508 40 9 1 0 0 1 0 0 1.34559 40 3 70760 52727
880 -7323.42 0.000115909 40 26 0.340188 40 11 1 0 0 0.564819 40 7 1 0 0 1 0 0 1.07788 40 8 70760 52819
920 -7400.73 0.000236408 40 25 0.359205 40 9 1 0 0 0.636662 40 8 1 0 0 1 0 0 0.956065 40 13 70760 52926
960 -7362.83 0.000236283 40 26 0.297911 40 9 1 0 0 0.639407 40 10 1 0 0 1 0 0 1.28782 40 11 70760 53118
1000 -7312.32 9.01849e-05 40 28 0.299659 40 7 1 0 0 0.627926 40 6 1 0 0 1 0 0 1.1576 40 5 70760 52799
1040 -7348.35 0.000171146 40 22 0.250297 40 13 1 0 0 0.581269 40 13 1 0 0 1 0 0 1.46567 40 8 70760 52774
1080 -7354.98 0.000100128 40 30 0.292725 40 11 1 0 0 0.742726 40 8 1 0 0 1 0 0 1.09588 40 12 70760 52944
1120 -7403.76 4.15991e-05 40 23 0.296264 40 7 1 0 0 0.560211 40 13 1 0 0 1 0 0 1.21715 40 13 70760 52781
1160 -7304.82 2.71361e-06 40 33 0.319069 40 11 1 0 0 0.625733 40 6 1 0 0 1 0 0 1.06 40 10 70760 52725
1200 -7382.14 0.000189894 40 31 0.28267 40 11 1 0 0 0.670971 40 5 1 0 0 1 0 0 1.16398 40 10 70760 52595
1240 -7383.41 4.16874e-05 40 28 0.271029 40 4 1 0 0 0.674569 40 6 1 0 0 1 0 0 1.23381 40 9 70760 52821
1280 -7316.84 4.14794e-05 40 30 0.293599 40 6 1 0 0 0.63328 40 4 1 0 0 1 0 0 1.18919 40 9 70760 53051
1320 -7488.26 0.000177656 40 19 0.305644 40 9 1 0 0 0.663783 40 4 1 0 0 1 0 0 1.11075 40 8 70760 52817
1360 -7362.26 3.52266e-05 40 31 0.311368 40 16 1 0 0 0.704023 40 9 1 0 0 1 0 0 1.10425 40 7 70760 52725
1400 -7378.72 2.56372e-05 40 29 0.323784 40 6 1 0 0 0.604107 40 4 1 0 0 1 0 0 1.03557 40 10 70760 52574
1440 -7333.57 0.000150621 40 25 0.319746 40 9 1 0 0 0.623696 40 2 1 0 0 1 0 0 1.16214 40 13 70760 52904
1480 -7346.37 5.7759e-06 40 29 0.321628 40 10 1 0 0 0.591405 40 11 1 0 0 1 0 0 0.986898 40 8 70760 52749
1520 -7337.31 7.36404e-05 40 28 0.328503 40 10 1 0 0 0.65416 40 9 1 0 0 1 0 0 0.998661 40 14 70760 52588
1560 -7354.18 8.61947e-05 40 30 0.318145 40 9 1 0 0 0.693313 40 10 1 0 0 1 0 0 1.13626 40 10 70760 53032
1600 -7387.56 0.000256692 40 24 0.32468 40 16 1 0 0 0.609094 40 7 1 0 0 1 0 0 1.02425 40 9 70760 52951
1640 -7365.38 0.000171005 40 28 0.302532 40 10 1 0 0 0.709844 40 11 1 0 0 1 0 0 1.06979 40 8 70760 52842
1680 -7434.8 5.20615e-05 40 23 0.314003 40 5 1 0 0 0.636798 40 6 1 0 0 1 0 0 1.14581 40 10 70760 53002
1720 -7404.29 6.0572e-05 40 30 0.327743 40 13 1 0 0 0.619678 40 6 1 0 0 1 0 0 1.08369 40 14 70760 52708
1760 -7355.71 8.48038e-05 40 31 0.322887 40 8 1 0 0 0.681247 40 10 1 0 0 1 0 0 1.15 40 8 70760 52942
1800 -7389.53 9.01958e-05 40 31 0.307242 40 18 1 0 0 0.676889 40 9 1 0 0 1 0 0 1.03075 40 8 70760 52738
1840 -7369.2 6.11178e-05 40 26 0.373522 40 5 1 0 0 0.61972 40 9 1 0 0 1 0 0 0.966139 40 7 70760 52906
1880 -7394.99 0.000112204 40 29 0.285234 40 12 1 0 0 0.6496 40 9 1 0 0 1 0 0 1.27175 40 12 70760 52874
1920 -7350.86 0.00024236 40 23 0.303979 40 8 1 0 0 0.669828 40 5 1 0 0 1 0 0 1.11049 40 6 70760 52810
1960 -7375.99 9.64212e-05 40 27 0.328563 40 8 1 0 0 0.675558 40 13 1 0 0 1 0 0 0.999234 40 5 70760 52867
2000 -7385.12 0.000101509 40 19 0.31456 40 10 1 0 0 0.559648 40 9 1 0 0 1 0 0 1.13179 40 8 70760 52961
2040 -7304.5 0.000183271 40 28 0.348304 40 10 1 0 0 0.595933 40 13 1 0 0 1 0 0 1.03469 40 4 70760 52769
2080 -7377.46 0.000162829 40 31 0.350827 40 6 1 0 0 0.573311 40 7 1 0 0 1 0 0 0.979164 40 8 70760 52893
2120 -7434.91 9.83127e-05 40 29 0.382086 40 11 1 0 0 0.547896 40 11 1 0 0 1 0 0 1.01881 40 8 70760 52688
2160 -7382.61 5.84599e-05 40 26 0.348892 40 3 1 0 0 0.548208 40 10 1 0 0 1 0 0 1.1499 40 11 70760 52740
2200 -7381.69 0.000304791 40 25 0.324897 40 14 1 0 0 0.659945 40 9 1 0 0 1 0 0 1.08406 40 11 70760 53046
2240 -7399.63 0.000271589 40 25 0.317615 40 8 1 0 0 0.59894 40 5 1 0 0 1 0 0 1.05139 40 14 70760 52776
2280 -7361.81 3.0483e-06 40 28 0.337324 40 13 1 0 0 0.572781 40 13 1 0 0 1 0 0 0.980478 40 7 70760 52822
2320 -7380.65 0.000146247 40 29 0.307958 40 11 1 0 0 0.59287 40 10 1 0 0 1 0 0 1.13817 40 15 70760 52838
2360 -7400.08 0.000293913 40 30 0.335038 40 10 1 0 0 0.608963 40 10 1 0 0 1 0 0 1.05291 40 8 70760 52778
2400 -7320 2.85803e-05 40 29 0.318103 40 11 1 0 0 0.645177 40 9 1 0 0 1 0 0 1.09193 40 9 70760 53019
2440 -7404.48 0.000139748 40 32 0.284662 40 5 1 0 0 0.741263 40 8 1 0 0 1 0 0 1.22443 40 10 70760 52723
2480 -7363.94 3.30152e-06 40 27 0.306242 40 8 1 0 0 0.589112 40 10 1 0 0 1 0 0 1.1519 40 8 70760 52804
2520 -7352.72 0.000202695 40 29 0.33135 40 7 1 0 0 0.636904 40 9 1 0 0 1 0 0 1.06391 40 8 70760 52637
2560 -7376.53 6.78127e-05 40 24 0.321689 40 10 1 0 0 0.639028 40 8 1 0 0 1 0 0 1.06908 40 4 70760 52900
2600 -7379.39 2.12416e-05 40 26 0.334087 40 3 1 0 0 0.662905 40 5 1 0 0 1 0 0 1.0338 40 7 70760 52754
2640 -7337.11 0.00023774 40 30 0.255272 40 10 1 0 0 0.730059 40 11 1 0 0 1 0 0 1.29889 40 11 70760 52908
2680 -7400.68 9.72848e-05 40 26 0.34297 40 9 1 0 0 0.614817 40 4 1 0 0 1 0 0 1.0632 40 12 70760 52813
2720 -7353.19 0.000102393 40 29 0.324542 40 10 1 0 0 0.534684 40 12 1 0 0 1 0 0 1.15058 40 7 70760 52946
2760 -7398.22 0.000411245 40 30 0.343279 40 10 1 0 0 0.66652 40 7 1 0 0 1 0 0 0.893924 40 10 70760 52982
2800 -7344.05 3.91477e-05 40 28 0.35584 40 11 1 0 0 0.618033 40 10 1 0 0 1 0 0 0.938395 40 13 70760 52983
2840 -7387.86 9.14712e-05 40 27 0.320273 40 13 1 0 0 0.608617 40 12 1 0 0 1 0 0 1.07701 40 13 70760 52695
2880 -7360.97 0.000123607 40 30 0.337737 40 12 1 0 0 0.652626 40 8 1 0 0 1 0 0 1.01929 40 16 70760 52958
2920 -7379.86 0.000182427 40 27 0.311476 40 8 1 0 0 0.6202 40 13 1 0 0 1 0 0 1.121 40 8 70760 52760
2960 -7390.27 5.41931e-05 40 27 0.336689 40 7 1 0 0 0.605269 40 9 1 0 0 1 0 0 1.02709 40 11 70760 52754
3000 -7393.3 0.000242832 40 26 0.312104 40 6 1 0 0 0.660314 40 7 1 0 0 1 0 0 1.0761 40 3 70760 52713
3040 -7326.22 2.75705e-05 40 23 0.323828 40 6 1 0 0 0.574106 40 8 1 0 0 1 0 0 1.16256 40 15 70760 52735
3080 -7398.9 6.21725e-05 40 30 0.33596 40 9 1 0 0 0.582078 40 10 1 0 0 1 0 0 1.07925 40 7 70760 52768
3120 -7287.58 4.38031e-06 40 30 0.329166 40 6 1 0 0 0.601225 40 9 1 0 0 1 0 0 1.0696 40 6 70760 52615
3160 -7357.97 9.92644e-05 40 33 0.296818 40 8 1 0 0 0.649759 40 5 1 0 0 1 0 0 1.2601 40 9 70760 52732
3200 -7398.12 0.000194157 40 23 0.33062 40 8 1 0 0 0.547544 40 9 1 0 0 1 0 0 1.07995 40 8 70760 52805
3240 -7403.4 9.83993e-06 40 31 0.282765 40 9 1 0 0 0.636064 40 10 1 0 0 1 0 0 1.20785 40 11 70760 52889
3280 -7440.87 0.000331771 40 29 0.292944 40 6 1 0 0 0.667961 40 9 1 0 0 1 0 0 1.2351 40 12 70760 52686
3320 -7369.5 5.86039e-05 40 32 0.310042 40 7 1 0 0 0.725293 40 8 1 0 0 1 0 0 0.999666 40 10 70760 52718
3360 -7396.16 0.000135855 40 27 0.353491 40 8 1 0 0 0.608547 40 7 1 0 0 1 0 0 0.952588 40 9 70760 52923
3400 -7349.69 5.96722e-07 40 31 0.32456 40 11 1 0 0 0.663665 40 8 1 0 0 1 0 0 0.966208 40 12 70760 52531
3440 -7314.13 2.52095e-05 40 24 0.365302 40 8 1 0 0 0.598579 40 8 1 0 0 1 0 0 0.920956 40 8 70760 52860
3480 -7399.95 7.87389e-05 40 23 0.306617 40 10 1 0 0 0.669354 40 8 1 0 0 1 0 0 1.09817 40 4 70760 52892
3520 -7360.15 6.3773e-05 40 30 0.359592 40 6 1 0 0 0.603845 40 8 1 0 0 1 0 0 1.00729 40 9 70760 52779
3560 -7359.71 4.70399e-05 40 28 0.32983 40 10 1 0 0 0.557848 40 11 1 0 0 1 0 0 1.10672 40 9 70760 52928
3600 -7389.2 0.000104424 40 28 0.299081 40 9 1 0 0 0.688246 40 9 1 0 0 1 0 0 1.12495 40 5 70760 52961
3640 -7411.67 0.00057039 40 21 0.30098 40 8 1 0 0 0.563483 40 13 1 0 0 1 0 0 1.18331 40 12 70760 53348
3680 -7297.11 0.000307794 40 23 0.352649 40 7 1 0 0 0.542095 40 10 1 0 0 1 0 0 1.03627 40 10 70760 52841
3720 -7409 0.00032543 40 30 0.335205 40 8 1 0 0 0.607232 40 8 1 0 0 1 0 0 1.10778 40 15 70760 52790
3760 -7342.94 8.07432e-06 40 27 0.312512 40 11 1 0 0 0.657496 40 7 1 0 0 1 0 0 1.12962 40 7 70760 52782
3800 -7387.82 0.000277579 40 34 0.30933 40 13 1 0 0 0.615019 40 9 1 0 0 1 0 0 1.05431 40 7 70760 52748
3840 -7422.74 2.68869e-05 40 31 0.295842 40 4 1 0 0 0.644671 40 7 1 0 0 1 0 0 1.23822 40 7 70760 53023
3880 -7415.91 8.47949e-05 40 28 0.334841 40 6 1 0 0 0.650352 40 6 1 0 0 1 0 0 1.06296 40 6 70760 52837
3920 -7405.94 0.000470442 40 28 0.319726 40 10 1 0 0 0.586889 40 7 1 0 0 1 0 0 1.11365 40 7 70760 52792
3960 -7346.66 4.27523e-05 40 25 0.347063 40 9 1 0 0 0.462602 40 11 1 0 0 1 0 0 1.18103 40 8 70760 52785
4000 -7362.31 0.000161281 40 26 0.358996 40 6 1 0 0 0.543694 40 12 1 0 0 1 0 0 1.00933 40 12 70760 52691
4040 -7329.97 6.09873e-06 40 28 0.315382 40 10 1 0 0 0.669588 40 6 1 0 0 1 0 0 1.10349 40 6 70760 52697
4080 -7404.93 0.000139957 40 28 0.346842 40 9 1 0 0 0.514182 40 11 1 0 0 1 0 0 1.08579 40 9 70760 52844
4120 -7384.51 1.38928e-05 40 29 0.327431 40 14 1 0 0 0.579746 40 12 1 0 0 1 0 0 1.10101 40 12 70760 53002
4160 -7371.5 0.000116255 40 26 0.326419 40 11 1 0 0 0.592059 40 7 1 0 0 1 0 0 1.1214 40 9 70760 52795
4200 -7428.73 0.000139547 40 28 0.333003 40 8 1 0 0 0.572208 40 8 1 0 0 1 0 0 0.98547 40 11 70760 52734
4240 -7328.61 1.71486e-05 40 28 0.347338 40 12 1 0 0 0.600623 40 7 1 0 0 1 0 0 1.00274 40 12 70760 52658
4280 -7385.7 2.20944e-05 40 21 0.361603 40 9 1 0 0 0.570028 40 7 1 0 0 1 0 0 1.038 40 10 70760 53072
4320 -7450.42 0.000164618 40 32 0.364342 40 7 1 0 0 0.603521 40 6 1 0 0 1 0 0 0.883282 40 11 70760 52768
4360 -7420.92 1.26049e-05 40 26 0.364976 40 10 1 0 0 0.640624 40 10 1 0 0 1 0 0 0.973726 40 7 70760 52692
4400 -7356.74 0.000291513 40 34 0.286294 40 14 1 0 0 0.59481 40 5 1 0 0 1 0 0 1.2603 40 9 70760 52782
4440 -7314.61 8.46924e-05 40 25 0.307905 40 8 1 0 0 0.629207 40 10 1 0 0 1 0 0 1.29262 40 9 70760 52984
4480 -7327.71 4.018e-06 40 31 0.333287 40 8 1 0 0 0.640591 40 8 1 0 0 1 0 0 1.14494 40 12 70760 52647
4520 -7418.95 0.000279337 40 34 0.333518 40 4 1 0 0 0.640591 40 0 1 0 0 1 0 0 1.05459 40 4 70760 52868
4560 -7340.88 0.000259473 40 26 0.334452 40 3 1 0 0 0.599945 40 8 1 0 0 1 0 0 1.05674 40 8 70760 52745
4600 -7304.66 0.000326527 40 25 0.325018 40 7 1 0 0 0.624011 40 9 1 0 0 1 0 0 1.02961 40 12 70760 52993
4640 -7343.21 0.0001139 40 26 0.286067 40 7 1 0 0 0.707048 40 11 1 0 0 1 0 0 1.08126 40 7 70760 52885
4680 -7360.7 0.000165383 40 28 0.308054 40 5 1 0 0 0.67624 40 7 1 0 0 1 0 0 1.0471 40 8 70760 52843
