iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -19521.7 0.00132914 0 0 3.90518 0 0 1 0 0 1.75616 0 0 1 0 0 1 0 0 0.765801 0 0 0 0
40 -7283.84 7.8096e-05 40 26 0.44561 40 19 1 0 0 0.471986 40 16 1 0 0 1 0 0 0.728534 40 16 70280 49702
80 -7231.14 5.86774e-05 40 26 0.355689 40 12 1 0 0 0.554983 40 9 1 0 0 1 0 0 0.982494 40 10 70280 52779
120 -7260.3 0.000174852 40 30 0.361583 40 11 1 0 0 0.510552 40 9 1 0 0 1 0 0 1.14803 40 9 70280 52850
160 -7259 7.05692e-06 40 33 0.331664 40 15 1 0 0 0.49068 40 10 1 0 0 1 0 0 1.2334 40 12 70280 52614
200 -7230.92 8.02614e-06 40 28 0.33007 40 17 1 0 0 0.555984 40 10 1 0 0 1 0 0 1.10987 40 8 70280 52550
240 -7268.43 0.000116839 40 32 0.333709 40 11 1 0 0 0.516089 40 7 1 0 0 1 0 0 1.08952 40 11 70280 52310
280 -7281.5 0.00015735 40 23 0.381908 40 12 1 0 0 0.564483 40 6 1 0 0 1 0 0 0.936664 40 7 70280 52837
320 -7230.01 4.33429e-05 40 23 0.338623 40 12 1 0 0 0.554776 40 11 1 0 0 1 0 0 1.09242 40 10 70280 52849
360 -7298.86 0.000104001 40 25 0.357356 40 9 1 0 0 0.487622 40 4 1 0 0 1 0 0 1.15517 40 10 70280 52589
400 -7289.8 3.72433e-05 40 24 0.361834 40 7 1 0 0 0.511364 40 12 1 0 0 1 0 0 1.10621 40 5 70280 52626
440 -7253.37 0.000172448 40 30 0.327693 40 7 1 0 0 0.525113 40 10 1 0 0 1 0 0 1.19371 40 11 70280 52468
480 -7281.94 0.000432723 40 25 0.337255 40 6 1 0 0 0.479832 40 10 1 0 0 1 0 0 1.20517 40 13 70280 52523
520 -7335.53 0.000341985 40 27 0.353342 40 13 1 0 0 0.504409 40 11 1 0 0 1 0 0 1.05356 40 8 70280 52717
560 -7285.88 0.000114457 40 21 0.365618 40 10 1 0 0 0.606491 40 7 1 0 0 1 0 0 0.972023 40 6 70280 52807
600 -7327.28 0.000157138 40 29 0.4035 40 9 1 0 0 0.476884 40 8 1 0 0 1 0 0 0.978087 40 7 70280 52627
640 -7367.27 9.00086e-05 40 28 0.333984 40 8 1 0 0 0.586815 40 9 1 0 0 1 0 0 1.02006 40 9 70280 52928
680 -7210.58 0.000375108 40 25 0.334862 40 11 1 0 0 0.575018 40 13 1 0 0 1 0 0 1.06327 40 12 70280 52700
720 -7332.38 0.000133892 40 26 0.378479 40 10 1 0 0 0.502051 40 6 1 0 0 1 0 0 1.04316 40 8 70280 52663
760 -7278.68 1.23782e-05 40 27 0.401671 40 8 1 0 0 0.545791 40 12 1 0 0 1 0 0 0.952551 40 10 70280 52552
800 -7253.4 0.000187368 40 27 0.324198 40 14 1 0 0 0.558296 40 12 1 0 0 1 0 0 1.191 40 12 70280 52578
840 -7297.13 9.02675e-05 40 19 0.370775 40 15 1 0 0 0.435059 40 4 1 0 0 1 0 0 1.13128 40 6 70280 52640
