iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -10529.8 0.00108037 0 0 2.46783 0 0 1 0 0 0.911465 0 0 1 0 0 1 0 0 0.474524 0 0 0 0
40 -7322.58 0.000297606 40 21 0.728731 40 15 1 0 0 0.344473 40 18 1 0 0 1 0 0 0.5976 40 13 69680 50858
80 -7391.61 0.000513703 40 17 0.348726 40 12 1 0 0 0.515195 40 9 1 0 0 1 0 0 1.09706 40 11 69680 52439
120 -7259.64 0.000236301 40 19 0.391758 40 10 1 0 0 0.473815 40 11 1 0 0 1 0 0 0.964001 40 8 69680 52632
160 -7186.41 0.000136377 40 17 0.382875 40 13 1 0 0 0.534053 40 6 1 0 0 1 0 0 0.886821 40 9 69680 52609
200 -7246.07 9.34109e-05 40 15 0.365386 40 1 1 0 0 0.511468 40 7 1 0 0 1 0 0 0.951951 40 6 69680 52199
240 -7344.36 0.000329684 40 20 0.367349 40 6 1 0 0 0.538634 40 14 1 0 0 1 0 0 0.974769 40 7 69680 52145
280 -7233.38 0.000144386 40 17 0.315664 40 7 1 0 0 0.503733 40 8 1 0 0 1 0 0 1.31551 40 7 69680 52798
320 -7280.82 0.000538478 40 24 0.367988 40 10 1 0 0 0.47183 40 11 1 0 0 1 0 0 0.93572 40 8 69680 52474
360 -7326.12 0.00047914 40 17 0.342679 40 7 1 0 0 0.523608 40 11 1 0 0 1 0 0 1.0318 40 10 69680 52975
400 -7252.73 0.000484532 40 14 0.378948 40 8 1 0 0 0.526259 40 8 1 0 0 1 0 0 0.98337 40 7 69680 52694
440 -7260.14 3.44518e-05 40 22 0.358465 40 16 1 0 0 0.503166 40 12 1 0 0 1 0 0 1.06264 40 13 69680 52572
480 -7340.57 0.000595671 40 20 0.365409 40 7 1 0 0 0.555462 40 10 1 0 0 1 0 0 0.879191 40 16 69680 52474
520 -7234.44 8.81462e-05 40 23 0.438314 40 12 1 0 0 0.493203 40 7 1 0 0 1 0 0 0.799274 40 7 69680 52488
560 -7276.59 0.000168182 40 18 0.33107 40 11 1 0 0 0.601992 40 7 1 0 0 1 0 0 1.0079 40 8 69680 52518
600 -7300.48 4.05729e-05 40 30 0.391123 40 11 1 0 0 0.549046 40 10 1 0 0 1 0 0 0.776535 40 9 69680 52439
640 -7266.32 0.000591873 40 25 0.387068 40 11 1 0 0 0.47723 40 7 1 0 0 1 0 0 0.935988 40 8 69680 52532
680 -7300.25 0.000241468 40 25 0.368162 40 8 1 0 0 0.485813 40 10 1 0 0 1 0 0 0.962584 40 12 69680 52334
720 -7272.33 8.59765e-05 40 23 0.390112 40 10 1 0 0 0.552082 40 7 1 0 0 1 0 0 0.799547 40 13 69680 52333
760 -7271.39 0.00066437 40 24 0.34042 40 11 1 0 0 0.47815 40 7 1 0 0 1 0 0 1.0163 40 8 69680 52618
800 -7209.46 5.58098e-06 40 31 0.363607 40 15 1 0 0 0.531083 40 8 1 0 0 1 0 0 0.998411 40 10 69680 52050
840 -7276 0.000463154 40 22 0.349212 40 8 1 0 0 0.497871 40 13 1 0 0 1 0 0 1.04432 40 9 69680 52488
880 -7251.63 0.000146412 40 15 0.352962 40 7 1 0 0 0.504518 40 14 1 0 0 1 0 0 1.04429 40 11 69680 52507
920 -7307.73 0.000898637 40 15 0.311943 40 13 1 0 0 0.622504 40 15 1 0 0 1 0 0 0.861919 40 12 69680 52810
960 -7275.83 0.000600741 40 14 0.331773 40 11 1 0 0 0.496668 40 14 1 0 0 1 0 0 1.07619 40 6 69680 53126
1000 -7316.24 3.89773e-05 40 18 0.327438 40 8 1 0 0 0.550956 40 11 1 0 0 1 0 0 1.10621 40 6 69680 52465
