iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -10188.1 0.00527866 0 0 2.98334 0 0 1 0 0 0.501491 0 0 1 0 0 1 0 0 0.483595 0 0 0 0
40 -7216.99 0.000433016 40 20 0.464615 40 16 1 0 0 0.528982 40 13 1 0 0 1 0 0 0.658404 40 15 69400 52028
80 -7256.11 3.59784e-05 40 24 0.411852 40 13 1 0 0 0.562632 40 11 1 0 0 1 0 0 0.732613 40 11 69400 52315
120 -7262.95 6.79828e-05 40 28 0.362533 40 14 1 0 0 0.605034 40 10 1 0 0 1 0 0 0.82986 40 14 69400 52415
160 -7228.16 0.000236863 40 26 0.386194 40 9 1 0 0 0.534673 40 11 1 0 0 1 0 0 0.85176 40 10 69400 52298
200 -7194.96 0.000210112 40 24 0.374938 40 3 1 0 0 0.513499 40 9 1 0 0 1 0 0 0.962061 40 9 69400 52309
240 -7163.19 0.000262012 40 21 0.425776 40 6 1 0 0 0.560215 40 9 1 0 0 1 0 0 0.740147 40 9 69400 52274
280 -7232.68 5.58238e-05 40 21 0.420107 40 7 1 0 0 0.505966 40 8 1 0 0 1 0 0 0.74947 40 12 69400 52485
320 -7208.88 0.000170086 40 26 0.376212 40 8 1 0 0 0.527549 40 11 1 0 0 1 0 0 0.869498 40 12 69400 52534
360 -7203.5 0.00029195 40 20 0.387275 40 10 1 0 0 0.501672 40 5 1 0 0 1 0 0 0.868665 40 12 69400 52503
400 -7199.56 0.000137268 40 17 0.333909 40 10 1 0 0 0.577689 40 8 1 0 0 1 0 0 1.00258 40 10 69400 52576
440 -7298.19 0.000618665 40 22 0.364327 40 11 1 0 0 0.559887 40 9 1 0 0 1 0 0 0.859485 40 12 69400 52410
480 -7202.67 0.000408353 40 15 0.374754 40 9 1 0 0 0.535525 40 8 1 0 0 1 0 0 0.932314 40 10 69400 52514
520 -7280.32 0.000265064 40 25 0.376701 40 10 1 0 0 0.622869 40 9 1 0 0 1 0 0 0.851434 40 13 69400 52276
560 -7219.1 0.000113379 40 25 0.352312 40 9 1 0 0 0.572492 40 6 1 0 0 1 0 0 0.915505 40 17 69400 52315
600 -7282.19 0.000404078 40 17 0.341408 40 9 1 0 0 0.654569 40 12 1 0 0 1 0 0 0.890397 40 6 69400 52590
640 -7325.38 0.0010416 40 21 0.35407 40 8 1 0 0 0.546915 40 9 1 0 0 1 0 0 0.912089 40 9 69400 52723
680 -7273.22 0.000580415 40 26 0.38824 40 9 1 0 0 0.508397 40 8 1 0 0 1 0 0 0.760791 40 15 69400 52570
720 -7207.59 0.000163407 40 22 0.378878 40 8 1 0 0 0.622259 40 9 1 0 0 1 0 0 0.838627 40 14 69400 52460
760 -7223.07 0.000111097 40 21 0.36969 40 9 1 0 0 0.585778 40 12 1 0 0 1 0 0 0.858094 40 8 69400 52316
800 -7216.19 0.0001283 40 27 0.347861 40 9 1 0 0 0.568071 40 8 1 0 0 1 0 0 0.797017 40 11 69400 52362
840 -7234.59 0.000273315 40 21 0.36165 40 13 1 0 0 0.576114 40 7 1 0 0 1 0 0 0.835322 40 11 69400 52465
880 -7207.42 0.000383644 40 20 0.426752 40 9 1 0 0 0.453635 40 10 1 0 0 1 0 0 0.860358 40 12 69400 52537
920 -7180.89 0.000229082 40 20 0.346625 40 15 1 0 0 0.556239 40 6 1 0 0 1 0 0 0.925405 40 10 69400 52547
960 -7210.64 0.000146656 40 21 0.394169 40 11 1 0 0 0.533791 40 10 1 0 0 1 0 0 0.846252 40 5 69400 52346
1000 -7221.74 0.00047279 40 25 0.378663 40 7 1 0 0 0.536201 40 10 1 0 0 1 0 0 0.818701 40 7 69400 52497
1040 -7258.33 0.000637293 40 15 0.373918 40 13 1 0 0 0.558052 40 10 1 0 0 1 0 0 0.792767 40 16 69400 52747
1080 -7265.31 0.000312892 40 17 0.374123 40 10 1 0 0 0.580776 40 16 1 0 0 1 0 0 0.777551 40 11 69400 52667
1120 -7290.7 0.000213622 40 29 0.368937 40 11 1 0 0 0.534237 40 8 1 0 0 1 0 0 0.893678 40 12 69400 52685
1160 -7189.33 0.000255766 40 25 0.36513 40 8 1 0 0 0.59297 40 13 1 0 0 1 0 0 0.865747 40 13 69400 52404
1200 -7283.78 5.38345e-05 40 28 0.389019 40 15 1 0 0 0.570196 40 10 1 0 0 1 0 0 0.787892 40 11 69400 52193
1240 -7236.03 0.000255904 40 28 0.367633 40 10 1 0 0 0.576832 40 9 1 0 0 1 0 0 0.857008 40 11 69400 52199
1280 -7193.14 4.34988e-05 40 25 0.389235 40 11 1 0 0 0.519243 40 11 1 0 0 1 0 0 0.938131 40 3 69400 52239
1320 -7251.9 0.000163703 40 24 0.377419 40 11 1 0 0 0.473028 40 9 1 0 0 1 0 0 0.959711 40 13 69400 52457
1360 -7167.97 0.000313091 40 24 0.352448 40 10 1 0 0 0.564766 40 8 1 0 0 1 0 0 0.879606 40 8 69400 52490
1400 -7254.69 0.000185793 40 23 0.356804 40 14 1 0 0 0.471479 40 9 1 0 0 1 0 0 0.96537 40 10 69400 52423
1440 -7278.58 0.00023551 40 23 0.373763 40 11 1 0 0 0.514543 40 8 1 0 0 1 0 0 0.892466 40 6 69400 52296
