iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -36660.7 0.000103732 0 0 1.39626 0 0 1 0 0 3.44472 0 0 1 0 0 1 0 0 4.24553 0 0 0 0
40 -7135.71 2.51054e-05 40 23 0.363317 40 15 1 0 0 0.460411 40 15 1 0 0 1 0 0 1.04574 40 10 69160 45314
80 -7132.66 8.49289e-05 40 29 0.386013 40 8 1 0 0 0.427834 40 11 1 0 0 1 0 0 1.02151 40 9 69160 52022
120 -7147.38 3.17195e-05 40 30 0.369311 40 4 1 0 0 0.429065 40 12 1 0 0 1 0 0 1.05942 40 13 69160 51987
160 -7198.28 0.000156543 40 30 0.357458 40 5 1 0 0 0.451757 40 7 1 0 0 1 0 0 1.04599 40 12 69160 51858
200 -7200.34 0.000170874 40 27 0.360071 40 6 1 0 0 0.522802 40 4 1 0 0 1 0 0 1.04088 40 6 69160 51875
240 -7199.31 0.000531564 40 27 0.332943 40 6 1 0 0 0.528475 40 12 1 0 0 1 0 0 1.12034 40 11 69160 51934
280 -7165.08 0.00015349 40 31 0.416453 40 10 1 0 0 0.396363 40 12 1 0 0 1 0 0 0.937761 40 11 69160 52040
320 -7145.26 4.76559e-05 40 22 0.374077 40 7 1 0 0 0.482593 40 12 1 0 0 1 0 0 0.93884 40 10 69160 51858
360 -7173.95 6.04208e-06 40 30 0.390554 40 7 1 0 0 0.442939 40 9 1 0 0 1 0 0 0.992006 40 4 69160 52046
400 -7127.72 9.37582e-05 40 27 0.345372 40 9 1 0 0 0.436633 40 10 1 0 0 1 0 0 1.05782 40 6 69160 51728
440 -7104.02 0.000153903 40 31 0.35451 40 8 1 0 0 0.385252 40 11 1 0 0 1 0 0 1.21557 40 9 69160 52012
480 -7161.33 0.000197778 40 25 0.35343 40 9 1 0 0 0.519098 40 11 1 0 0 1 0 0 0.997003 40 14 69160 51882
520 -7149.01 4.58844e-05 40 23 0.395189 40 11 1 0 0 0.440766 40 6 1 0 0 1 0 0 1.01559 40 6 69160 51831
560 -7180.64 0.000268377 40 23 0.367559 40 8 1 0 0 0.362906 40 13 1 0 0 1 0 0 1.1574 40 12 69160 52139
600 -7175.05 0.00031502 40 26 0.357755 40 8 1 0 0 0.425143 40 13 1 0 0 1 0 0 1.03044 40 6 69160 51792
640 -7198.43 9.56431e-05 40 26 0.399139 40 12 1 0 0 0.418874 40 5 1 0 0 1 0 0 0.97971 40 5 69160 52102
680 -7176.14 0.000189205 40 19 0.346122 40 8 1 0 0 0.452921 40 12 1 0 0 1 0 0 1.14 40 12 69160 51690
720 -7161.74 1.63136e-05 40 28 0.377779 40 9 1 0 0 0.468693 40 11 1 0 0 1 0 0 1.07506 40 12 69160 52000
760 -7191.1 4.92017e-05 40 26 0.344291 40 9 1 0 0 0.426311 40 10 1 0 0 1 0 0 1.18429 40 10 69160 52026
800 -7162.25 6.78446e-05 40 25 0.350375 40 8 1 0 0 0.504012 40 12 1 0 0 1 0 0 1.16932 40 5 69160 51817
840 -7185.23 7.26163e-05 40 25 0.329274 40 9 1 0 0 0.47746 40 14 1 0 0 1 0 0 1.15417 40 6 69160 51985
880 -7193.74 4.70785e-05 40 22 0.38326 40 9 1 0 0 0.462816 40 13 1 0 0 1 0 0 0.994821 40 5 69160 52091
920 -7152.84 2.14473e-06 40 26 0.341469 40 9 1 0 0 0.542553 40 12 1 0 0 1 0 0 0.996315 40 7 69160 51884
960 -7181.08 0.000123213 40 29 0.347251 40 10 1 0 0 0.417261 40 11 1 0 0 1 0 0 1.09386 40 9 69160 52029
1000 -7188.86 1.50592e-05 40 29 0.36928 40 8 1 0 0 0.425981 40 6 1 0 0 1 0 0 1.12919 40 7 69160 51640
1040 -7244.58 9.84895e-06 40 30 0.38514 40 7 1 0 0 0.435026 40 10 1 0 0 1 0 0 1.00354 40 7 69160 51884
1080 -7164.08 9.01362e-05 40 31 0.306035 40 11 1 0 0 0.475596 40 8 1 0 0 1 0 0 1.29699 40 7 69160 51679
1120 -7222.82 0.000538436 40 26 0.348311 40 8 1 0 0 0.4834 40 11 1 0 0 1 0 0 1.04889 40 12 69160 51962
1160 -7189.62 7.37551e-05 40 23 0.382677 40 8 1 0 0 0.44746 40 7 1 0 0 1 0 0 0.960213 40 10 69160 52002
1200 -7165.33 0.000102455 40 32 0.3263 40 15 1 0 0 0.48768 40 8 1 0 0 1 0 0 1.11927 40 12 69160 51720
1240 -7185.17 8.49651e-05 40 20 0.348264 40 7 1 0 0 0.40039 40 11 1 0 0 1 0 0 1.23976 40 5 69160 52055
1280 -7235.53 6.34289e-05 40 27 0.337609 40 12 1 0 0 0.423265 40 9 1 0 0 1 0 0 0.997627 40 7 69160 51923
1320 -7107.83 2.82754e-05 40 28 0.380241 40 12 1 0 0 0.495719 40 4 1 0 0 1 0 0 1.01229 40 8 69160 51995
1360 -7171.81 5.46811e-05 40 26 0.357908 40 10 1 0 0 0.42413 40 13 1 0 0 1 0 0 1.02266 40 10 69160 51902
1400 -7175.39 2.44528e-05 40 33 0.385737 40 18 1 0 0 0.408712 40 8 1 0 0 1 0 0 0.964029 40 10 69160 51700
1440 -7097.52 2.61892e-05 40 32 0.336565 40 7 1 0 0 0.43872 40 9 1 0 0 1 0 0 1.1809 40 8 69160 51771
1480 -7105.42 3.68108e-05 40 23 0.327748 40 8 1 0 0 0.455476 40 9 1 0 0 1 0 0 1.17036 40 11 69160 51936
1520 -7135.38 6.70696e-05 40 29 0.372866 40 10 1 0 0 0.410692 40 14 1 0 0 1 0 0 1.04789 40 8 69160 51863
1560 -7184.54 0.000448537 40 22 0.300068 40 14 1 0 0 0.4971 40 13 1 0 0 1 0 0 1.27242 40 14 69160 52051
1600 -7229.97 4.17787e-05 40 31 0.32391 40 11 1 0 0 0.493143 40 9 1 0 0 1 0 0 1.08511 40 10 69160 51806
1640 -7231.06 9.14932e-05 40 30 0.309344 40 9 1 0 0 0.415244 40 11 1 0 0 1 0 0 1.32454 40 14 69160 51942
1680 -7151.23 0.000227332 40 25 0.385672 40 9 1 0 0 0.391826 40 12 1 0 0 1 0 0 1.0003 40 8 69160 51889
1720 -7129.12 3.11098e-05 40 29 0.385285 40 10 1 0 0 0.405723 40 11 1 0 0 1 0 0 1.14709 40 8 69160 51809
1760 -7153.96 0.000309733 40 26 0.346268 40 5 1 0 0 0.426028 40 14 1 0 0 1 0 0 1.14242 40 13 69160 51704
1800 -7171.71 0.000114263 40 21 0.321759 40 10 1 0 0 0.496146 40 12 1 0 0 1 0 0 1.09357 40 6 69160 51921
1840 -7201.09 0.000195858 40 23 0.342363 40 7 1 0 0 0.441652 40 12 1 0 0 1 0 0 1.09889 40 6 69160 52001
1880 -7114.57 0.000176542 40 25 0.379006 40 5 1 0 0 0.428498 40 10 1 0 0 1 0 0 1.04892 40 12 69160 52231
1920 -7238.38 0.000103266 40 24 0.378818 40 13 1 0 0 0.489303 40 10 1 0 0 1 0 0 1.03102 40 8 69160 51976
1960 -7231.49 6.92808e-06 40 21 0.322209 40 9 1 0 0 0.424607 40 12 1 0 0 1 0 0 1.24569 40 8 69160 52031
2000 -7183.65 1.65968e-05 40 30 0.376438 40 10 1 0 0 0.440126 40 9 1 0 0 1 0 0 0.970692 40 9 69160 52039
2040 -7209.61 0.000206841 40 25 0.359423 40 9 1 0 0 0.455163 40 9 1 0 0 1 0 0 1.03173 40 7 69160 51907
2080 -7167.8 3.72552e-05 40 26 0.345507 40 10 1 0 0 0.395993 40 9 1 0 0 1 0 0 1.20216 40 8 69160 52208
2120 -7144.66 6.02784e-06 40 32 0.308221 40 10 1 0 0 0.469582 40 8 1 0 0 1 0 0 1.21769 40 8 69160 51730
2160 -7243.48 0.000112192 40 25 0.349572 40 7 1 0 0 0.421029 40 11 1 0 0 1 0 0 1.04235 40 6 69160 52101
2200 -7189.54 0.000108618 40 31 0.387066 40 11 1 0 0 0.409435 40 6 1 0 0 1 0 0 1.06919 40 11 69160 51631
2240 -7158.3 9.65503e-05 40 24 0.379974 40 12 1 0 0 0.420336 40 13 1 0 0 1 0 0 1.00065 40 10 69160 51974
2280 -7165.66 8.88371e-05 40 26 0.347805 40 6 1 0 0 0.419512 40 5 1 0 0 1 0 0 1.15902 40 10 69160 51735
2320 -7167.34 6.92337e-05 40 23 0.340944 40 12 1 0 0 0.493594 40 9 1 0 0 1 0 0 1.12992 40 6 69160 51902
2360 -7202.3 1.16797e-05 40 28 0.33676 40 9 1 0 0 0.472042 40 8 1 0 0 1 0 0 1.01264 40 7 69160 52043
2400 -7169.69 0.000307151 40 28 0.374429 40 7 1 0 0 0.399344 40 10 1 0 0 1 0 0 1.04985 40 5 69160 52094
2440 -7209.86 2.32829e-05 40 20 0.405813 40 5 1 0 0 0.443438 40 13 1 0 0 1 0 0 0.893444 40 11 69160 52048
2480 -7168.6 9.28384e-05 40 27 0.388902 40 8 1 0 0 0.378679 40 13 1 0 0 1 0 0 1.06752 40 8 69160 51833
2520 -7204.58 0.000276438 40 29 0.357117 40 5 1 0 0 0.490611 40 8 1 0 0 1 0 0 1.04374 40 9 69160 51856
2560 -7126.66 5.1295e-05 40 28 0.361304 40 7 1 0 0 0.41736 40 12 1 0 0 1 0 0 1.12102 40 5 69160 51897
2600 -7182.4 2.47014e-05 40 25 0.320262 40 10 1 0 0 0.551718 40 8 1 0 0 1 0 0 1.12412 40 5 69160 52020
2640 -7164.15 0.000274156 40 25 0.352407 40 7 1 0 0 0.465132 40 13 1 0 0 1 0 0 1.03143 40 9 69160 52098
2680 -7143.15 9.38797e-06 40 29 0.386606 40 10 1 0 0 0.441389 40 2 1 0 0 1 0 0 1.02085 40 8 69160 52028
2720 -7175.96 1.95094e-05 40 32 0.348018 40 9 1 0 0 0.491967 40 7 1 0 0 1 0 0 1.04314 40 5 69160 52036
2760 -7207.56 0.000115684 40 28 0.373185 40 9 1 0 0 0.365785 40 12 1 0 0 1 0 0 1.15146 40 7 69160 51896
2800 -7212.78 7.49892e-05 40 26 0.320444 40 10 1 0 0 0.437213 40 12 1 0 0 1 0 0 1.2513 40 4 69160 51679
