iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -12539.2 0.00195273 0 0 2.60258 0 0 1 0 0 2.3662 0 0 1 0 0 1 0 0 0.162914 0 0 0 0
40 -7174.86 0.000324665 40 16 0.359105 40 14 1 0 0 0.479403 40 13 1 0 0 1 0 0 0.937534 40 18 69080 52569
80 -7110.4 0.000134019 40 19 0.346975 40 11 1 0 0 0.586258 40 6 1 0 0 1 0 0 0.964615 40 11 69080 52647
120 -7202.78 3.34728e-05 40 25 0.304513 40 13 1 0 0 0.553865 40 8 1 0 0 1 0 0 1.05946 40 7 69080 52135
160 -7151.33 0.000196842 40 23 0.301342 40 14 1 0 0 0.602936 40 10 1 0 0 1 0 0 1.07984 40 13 69080 52416
200 -7190.79 0.000421262 40 14 0.318199 40 14 1 0 0 0.474005 40 7 1 0 0 1 0 0 1.08333 40 4 69080 52709
240 -7154.1 0.000368217 40 15 0.290646 40 10 1 0 0 0.583866 40 10 1 0 0 1 0 0 1.04594 40 8 69080 52656
280 -7225.24 4.99566e-05 40 16 0.297052 40 9 1 0 0 0.656938 40 10 1 0 0 1 0 0 0.995764 40 10 69080 52747
320 -7197.57 0.000268157 40 19 0.368312 40 12 1 0 0 0.486083 40 7 1 0 0 1 0 0 0.993231 40 7 69080 52578
360 -7303.97 0.000563324 40 19 0.325638 40 7 1 0 0 0.502315 40 14 1 0 0 1 0 0 1.10758 40 10 69080 52710
400 -7214.18 0.000379265 40 19 0.383874 40 13 1 0 0 0.44278 40 7 1 0 0 1 0 0 1.08074 40 9 69080 52561
440 -7161.56 0.000451947 40 14 0.360725 40 11 1 0 0 0.584921 40 10 1 0 0 1 0 0 0.855201 40 5 69080 52746
480 -7175.53 0.000557052 40 16 0.360502 40 10 1 0 0 0.513333 40 6 1 0 0 1 0 0 1.06236 40 15 69080 52671
520 -7246.46 0.00053683 40 15 0.345388 40 7 1 0 0 0.518974 40 11 1 0 0 1 0 0 0.927735 40 10 69080 52766
560 -7233.41 0.000192404 40 21 0.337607 40 11 1 0 0 0.559032 40 9 1 0 0 1 0 0 0.981068 40 6 69080 52945
600 -7240.3 0.000154264 40 21 0.299177 40 7 1 0 0 0.486541 40 12 1 0 0 1 0 0 1.19985 40 5 69080 52619
640 -7240.66 0.000163278 40 21 0.304958 40 12 1 0 0 0.508175 40 8 1 0 0 1 0 0 1.10395 40 12 69080 52561
680 -7139.15 0.000415666 40 16 0.386897 40 14 1 0 0 0.425961 40 11 1 0 0 1 0 0 0.940328 40 9 69080 52646
720 -7194.04 0.000845204 40 18 0.332824 40 8 1 0 0 0.558854 40 6 1 0 0 1 0 0 0.909509 40 11 69080 52707
760 -7216.1 0.000405208 40 16 0.342458 40 11 1 0 0 0.51148 40 8 1 0 0 1 0 0 1.01376 40 8 69080 53013
800 -7228.65 0.00022835 40 18 0.34631 40 18 1 0 0 0.520806 40 7 1 0 0 1 0 0 0.901889 40 6 69080 52397
840 -7196.84 0.000324962 40 21 0.365297 40 9 1 0 0 0.471724 40 7 1 0 0 1 0 0 0.950247 40 10 69080 52379
880 -7151.14 0.000393848 40 24 0.360214 40 17 1 0 0 0.467991 40 12 1 0 0 1 0 0 1.00031 40 6 69080 52643
920 -7169.46 0.000190801 40 18 0.345127 40 8 1 0 0 0.498538 40 14 1 0 0 1 0 0 1.00056 40 2 69080 52320
960 -7241.75 0.000213727 40 18 0.337138 40 12 1 0 0 0.500879 40 6 1 0 0 1 0 0 1.06116 40 11 69080 52267
1000 -7250.03 0.000417802 40 20 0.344674 40 10 1 0 0 0.523341 40 11 1 0 0 1 0 0 0.893605 40 8 69080 52691
1040 -7221.95 7.04051e-05 40 20 0.377479 40 7 1 0 0 0.550385 40 10 1 0 0 1 0 0 0.848868 40 12 69080 52683
1080 -7213.8 0.000172673 40 30 0.349539 40 8 1 0 0 0.523597 40 9 1 0 0 1 0 0 0.937176 40 6 69080 52203
1120 -7204.66 7.22048e-05 40 21 0.327087 40 8 1 0 0 0.575112 40 12 1 0 0 1 0 0 0.98495 40 9 69080 52371
1160 -7223.96 0.000475311 40 21 0.329297 40 12 1 0 0 0.558506 40 8 1 0 0 1 0 0 0.928289 40 14 69080 52609
1200 -7206.12 8.65944e-05 40 16 0.394353 40 7 1 0 0 0.49775 40 8 1 0 0 1 0 0 0.864635 40 11 69080 52490
1240 -7290.91 0.000331771 40 24 0.346866 40 9 1 0 0 0.539852 40 10 1 0 0 1 0 0 0.93499 40 6 69080 52384
1280 -7232.22 0.00018148 40 17 0.321723 40 7 1 0 0 0.544345 40 12 1 0 0 1 0 0 1.00693 40 14 69080 52720
1320 -7189.42 0.000187885 40 17 0.342149 40 7 1 0 0 0.512757 40 8 1 0 0 1 0 0 1.04968 40 10 69080 52666
1360 -7199.35 0.000612679 40 26 0.31488 40 10 1 0 0 0.44779 40 9 1 0 0 1 0 0 1.1569 40 13 69080 52401
1400 -7238.94 0.000196723 40 23 0.322912 40 8 1 0 0 0.602229 40 9 1 0 0 1 0 0 1.01426 40 4 69080 52312
1440 -7128.46 0.000213414 40 22 0.355024 40 7 1 0 0 0.464731 40 6 1 0 0 1 0 0 0.894971 40 7 69080 52434
1480 -7205.68 0.000218525 40 18 0.398193 40 9 1 0 0 0.473217 40 12 1 0 0 1 0 0 0.961237 40 7 69080 52424
1520 -7223.71 0.00049509 40 20 0.415037 40 9 1 0 0 0.505646 40 8 1 0 0 1 0 0 0.74771 40 14 69080 52413
1560 -7192.82 0.000138381 40 19 0.353091 40 14 1 0 0 0.479478 40 8 1 0 0 1 0 0 0.987573 40 8 69080 52234
1600 -7137.85 0.000660419 40 15 0.347118 40 12 1 0 0 0.505325 40 11 1 0 0 1 0 0 0.96662 40 5 69080 52508
1640 -7228.97 0.000376248 40 21 0.29347 40 11 1 0 0 0.50446 40 7 1 0 0 1 0 0 1.13103 40 5 69080 52404
1680 -7150.64 0.000734843 40 24 0.279879 40 5 1 0 0 0.468886 40 8 1 0 0 1 0 0 1.24216 40 11 69080 52580
1720 -7145.85 0.000965448 40 12 0.327442 40 9 1 0 0 0.522248 40 8 1 0 0 1 0 0 1.0644 40 10 69080 53148
1760 -7170.32 0.000130032 40 14 0.377536 40 11 1 0 0 0.505723 40 9 1 0 0 1 0 0 0.822282 40 7 69080 52907
1800 -7188.93 0.0003162 40 26 0.353134 40 6 1 0 0 0.490565 40 9 1 0 0 1 0 0 0.995082 40 8 69080 52437
1840 -7198.98 0.000153413 40 22 0.36073 40 13 1 0 0 0.457671 40 6 1 0 0 1 0 0 0.966002 40 8 69080 52605
1880 -7228.35 0.000546744 40 18 0.312257 40 13 1 0 0 0.535579 40 12 1 0 0 1 0 0 1.00084 40 10 69080 52586
1920 -7258.05 0.000402542 40 21 0.325197 40 6 1 0 0 0.537638 40 7 1 0 0 1 0 0 1.069 40 7 69080 52522
1960 -7231.6 0.000464905 40 18 0.346367 40 11 1 0 0 0.508029 40 11 1 0 0 1 0 0 1.03485 40 7 69080 52624
2000 -7163.88 0.000371492 40 21 0.391115 40 7 1 0 0 0.469017 40 11 1 0 0 1 0 0 0.949162 40 8 69080 52638
2040 -7191.48 0.000509643 40 24 0.352051 40 12 1 0 0 0.49854 40 13 1 0 0 1 0 0 0.967077 40 6 69080 52744
2080 -7289.83 0.000420098 40 21 0.364126 40 6 1 0 0 0.520001 40 10 1 0 0 1 0 0 1.00113 40 11 69080 52668
2120 -7194.57 0.000456292 40 23 0.398446 40 9 1 0 0 0.513936 40 8 1 0 0 1 0 0 0.849748 40 8 69080 52553
2160 -7216.6 0.00034288 40 18 0.367855 40 8 1 0 0 0.475944 40 12 1 0 0 1 0 0 0.941445 40 10 69080 52479
2200 -7198.63 4.00514e-05 40 22 0.339437 40 8 1 0 0 0.575006 40 8 1 0 0 1 0 0 0.967932 40 6 69080 52283
2240 -7191.72 0.000401683 40 21 0.320057 40 8 1 0 0 0.467764 40 9 1 0 0 1 0 0 1.10488 40 9 69080 52339
2280 -7119.69 0.000147783 40 14 0.351914 40 7 1 0 0 0.448945 40 11 1 0 0 1 0 0 1.0184 40 8 69080 52614
2320 -7175.85 0.000352467 40 18 0.347017 40 8 1 0 0 0.469659 40 9 1 0 0 1 0 0 1.06072 40 7 69080 52539
2360 -7216.75 0.000200172 40 24 0.315511 40 8 1 0 0 0.522514 40 2 1 0 0 1 0 0 1.05953 40 5 69080 52560
2400 -7193.12 0.000153022 40 15 0.32788 40 12 1 0 0 0.522165 40 6 1 0 0 1 0 0 1.06141 40 7 69080 52643
2440 -7198.42 0.000111356 40 17 0.323436 40 8 1 0 0 0.588197 40 12 1 0 0 1 0 0 0.922188 40 5 69080 52464
2480 -7223.19 0.00038738 40 22 0.336901 40 4 1 0 0 0.483819 40 9 1 0 0 1 0 0 0.996639 40 9 69080 52540
2520 -7206.37 0.000110489 40 26 0.317874 40 9 1 0 0 0.52734 40 12 1 0 0 1 0 0 0.986392 40 12 69080 52646
2560 -7231.43 6.86426e-05 40 21 0.376055 40 15 1 0 0 0.49436 40 9 1 0 0 1 0 0 0.872826 40 3 69080 52560
2600 -7233.9 0.000443054 40 26 0.351453 40 6 1 0 0 0.521186 40 8 1 0 0 1 0 0 0.930263 40 7 69080 52445
2640 -7252.07 0.000188535 40 19 0.324829 40 11 1 0 0 0.517227 40 8 1 0 0 1 0 0 1.04024 40 12 69080 52571
2680 -7234.27 0.000160711 40 16 0.410392 40 6 1 0 0 0.45897 40 11 1 0 0 1 0 0 0.826701 40 7 69080 52644
2720 -7174.81 2.5845e-05 40 17 0.303722 40 8 1 0 0 0.564733 40 11 1 0 0 1 0 0 1.00895 40 9 69080 52697
2760 -7230.17 0.000564975 40 26 0.321823 40 12 1 0 0 0.514297 40 7 1 0 0 1 0 0 1.05684 40 10 69080 52308
2800 -7197.53 0.000524824 40 18 0.334571 40 4 1 0 0 0.52684 40 12 1 0 0 1 0 0 0.985728 40 7 69080 52848
2840 -7196.98 0.000170925 40 27 0.364117 40 9 1 0 0 0.548186 40 10 1 0 0 1 0 0 0.929095 40 9 69080 52277
2880 -7179.94 6.32459e-05 40 20 0.350635 40 10 1 0 0 0.578432 40 13 1 0 0 1 0 0 0.910692 40 10 69080 52638
2920 -7199.37 0.000152725 40 23 0.352688 40 9 1 0 0 0.540236 40 13 1 0 0 1 0 0 1.01959 40 7 69080 53090
2960 -7227.63 0.000142769 40 21 0.347848 40 7 1 0 0 0.499509 40 11 1 0 0 1 0 0 0.972469 40 5 69080 52707
3000 -7231.61 0.000229729 40 18 0.324045 40 6 1 0 0 0.568419 40 13 1 0 0 1 0 0 0.874144 40 10 69080 52456
3040 -7205.35 0.000331161 40 16 0.350441 40 6 1 0 0 0.556647 40 10 1 0 0 1 0 0 0.877518 40 11 69080 52833
3080 -7295.03 0.000287 40 16 0.322994 40 10 1 0 0 0.537031 40 9 1 0 0 1 0 0 0.91858 40 6 69080 52516
3120 -7186.22 0.000780851 40 15 0.353422 40 7 1 0 0 0.436448 40 7 1 0 0 1 0 0 1.03553 40 5 69080 52650
3160 -7180.58 0.000116121 40 25 0.350834 40 13 1 0 0 0.482427 40 6 1 0 0 1 0 0 1.01658 40 7 69080 52440
3200 -7224.44 0.000925235 40 26 0.35879 40 11 1 0 0 0.49799 40 8 1 0 0 1 0 0 0.908192 40 7 69080 52349
3240 -7183.92 0.000248524 40 8 0.364693 40 9 1 0 0 0.515763 40 9 1 0 0 1 0 0 0.985825 40 6 69080 52480
3280 -7231.51 0.000276767 40 18 0.331642 40 9 1 0 0 0.512824 40 10 1 0 0 1 0 0 0.978381 40 9 69080 52603
3320 -7164.71 0.000252191 40 22 0.338828 40 10 1 0 0 0.47999 40 14 1 0 0 1 0 0 1.0588 40 9 69080 52514
3360 -7259.98 0.000361314 40 15 0.28514 40 9 1 0 0 0.610878 40 7 1 0 0 1 0 0 1.11288 40 10 69080 52805
3400 -7230.43 0.000260871 40 21 0.351666 40 12 1 0 0 0.436244 40 10 1 0 0 1 0 0 1.13779 40 13 69080 52662
3440 -7225.2 0.000394509 40 16 0.366337 40 8 1 0 0 0.532371 40 6 1 0 0 1 0 0 0.865879 40 12 69080 52877
3480 -7244.52 0.000421288 40 20 0.311121 40 6 1 0 0 0.523039 40 13 1 0 0 1 0 0 1.17017 40 16 69080 52553
3520 -7219.96 0.0001025 40 20 0.305087 40 5 1 0 0 0.534961 40 11 1 0 0 1 0 0 1.05045 40 10 69080 52478
3560 -7179.63 0.000160914 40 24 0.348734 40 6 1 0 0 0.501672 40 13 1 0 0 1 0 0 1.05026 40 6 69080 52598
3600 -7144.12 0.000478093 40 13 0.368376 40 7 1 0 0 0.492305 40 9 1 0 0 1 0 0 0.912875 40 11 69080 52523
3640 -7181.91 0.000513191 40 16 0.313195 40 9 1 0 0 0.54123 40 8 1 0 0 1 0 0 1.08996 40 7 69080 52776
3680 -7228.44 0.000690965 40 21 0.314524 40 10 1 0 0 0.544171 40 8 1 0 0 1 0 0 1.10396 40 6 69080 52680
3720 -7220.43 0.0002631 40 17 0.333688 40 6 1 0 0 0.50172 40 7 1 0 0 1 0 0 0.974328 40 13 69080 52989
3760 -7189.21 8.74159e-05 40 13 0.320655 40 8 1 0 0 0.556684 40 11 1 0 0 1 0 0 1.00137 40 9 69080 52653
3800 -7232.52 0.00108567 40 20 0.282816 40 13 1 0 0 0.475076 40 11 1 0 0 1 0 0 1.189 40 5 69080 52697
3840 -7220.87 0.00038269 40 15 0.311465 40 12 1 0 0 0.50741 40 11 1 0 0 1 0 0 1.06838 40 10 69080 52880
3880 -7251.11 0.000464864 40 16 0.294819 40 9 1 0 0 0.543258 40 11 1 0 0 1 0 0 1.02846 40 8 69080 52614
3920 -7218.12 0.000263623 40 18 0.308908 40 13 1 0 0 0.514436 40 9 1 0 0 1 0 0 1.12668 40 6 69080 52590
3960 -7224.12 0.000365289 40 22 0.33469 40 9 1 0 0 0.435433 40 10 1 0 0 1 0 0 1.09554 40 4 69080 52480
4000 -7191.91 0.0006899 40 15 0.402646 40 9 1 0 0 0.450251 40 9 1 0 0 1 0 0 0.835137 40 10 69080 52878
4040 -7211.22 5.35206e-05 40 18 0.363979 40 8 1 0 0 0.532004 40 6 1 0 0 1 0 0 0.929381 40 14 69080 52622
4080 -7161.87 0.000367204 40 18 0.339538 40 4 1 0 0 0.486352 40 5 1 0 0 1 0 0 1.04646 40 8 69080 52574
4120 -7167.3 0.000382348 40 21 0.323483 40 7 1 0 0 0.534118 40 10 1 0 0 1 0 0 1.06056 40 14 69080 52487
4160 -7220.23 0.000466817 40 20 0.331412 40 13 1 0 0 0.578742 40 13 1 0 0 1 0 0 0.944746 40 7 69080 52497
4200 -7232.17 0.00105623 40 16 0.329432 40 9 1 0 0 0.516272 40 8 1 0 0 1 0 0 1.02004 40 11 69080 52696
4240 -7111.47 0.00018712 40 18 0.317239 40 12 1 0 0 0.472349 40 12 1 0 0 1 0 0 1.18752 40 13 69080 52988
4280 -7127.19 0.000289669 40 20 0.36606 40 8 1 0 0 0.482579 40 9 1 0 0 1 0 0 0.964409 40 6 69080 52589
4320 -7153.62 0.000187972 40 17 0.314767 40 10 1 0 0 0.478253 40 10 1 0 0 1 0 0 1.17917 40 11 69080 52884
4360 -7213.86 0.00060716 40 23 0.383389 40 7 1 0 0 0.46243 40 12 1 0 0 1 0 0 0.95663 40 9 69080 52542
4400 -7230.61 0.000450748 40 22 0.341541 40 8 1 0 0 0.523059 40 11 1 0 0 1 0 0 1.00339 40 12 69080 52555
4440 -7272.64 0.000402757 40 14 0.322718 40 9 1 0 0 0.501424 40 12 1 0 0 1 0 0 0.98058 40 6 69080 52896
4480 -7240.13 0.000190556 40 20 0.304211 40 11 1 0 0 0.522425 40 11 1 0 0 1 0 0 1.14927 40 8 69080 52567
4520 -7233.81 0.000580025 40 16 0.361608 40 6 1 0 0 0.541187 40 11 1 0 0 1 0 0 0.867563 40 10 69080 52568
4560 -7196.78 0.000409091 40 19 0.332029 40 12 1 0 0 0.462664 40 5 1 0 0 1 0 0 1.08581 40 11 69080 52572
4600 -7152.06 0.000491839 40 24 0.327486 40 8 1 0 0 0.532863 40 6 1 0 0 1 0 0 1.10108 40 7 69080 52534
4640 -7246.26 0.000384627 40 18 0.333511 40 8 1 0 0 0.552727 40 10 1 0 0 1 0 0 0.999766 40 10 69080 52622
4680 -7177.83 0.000815831 40 25 0.287964 40 8 1 0 0 0.515682 40 12 1 0 0 1 0 0 1.1384 40 8 69080 53012
4720 -7124.72 0.000388125 40 19 0.35279 40 11 1 0 0 0.505785 40 9 1 0 0 1 0 0 0.982384 40 8 69080 52544
4760 -7196.49 0.000174541 40 19 0.339167 40 5 1 0 0 0.513514 40 11 1 0 0 1 0 0 1.03054 40 9 69080 52702
4800 -7203.79 0.000365294 40 14 0.365494 40 6 1 0 0 0.481059 40 8 1 0 0 1 0 0 0.955555 40 11 69080 52693
4840 -7186.81 0.000813651 40 16 0.350491 40 11 1 0 0 0.468927 40 10 1 0 0 1 0 0 0.911525 40 11 69080 52470
4880 -7170.31 0.000112146 40 20 0.31003 40 11 1 0 0 0.549174 40 12 1 0 0 1 0 0 1.11999 40 8 69080 52454
4920 -7258.18 0.000472517 40 22 0.378473 40 9 1 0 0 0.514342 40 8 1 0 0 1 0 0 0.879287 40 17 69080 52395
4960 -7174.82 4.57021e-05 40 23 0.332228 40 4 1 0 0 0.507324 40 7 1 0 0 1 0 0 1.03132 40 11 69080 52468
5000 -7254.07 0.000615008 40 21 0.318315 40 13 1 0 0 0.64709 40 10 1 0 0 1 0 0 0.821608 40 7 69080 52823
5040 -7286.45 0.000101078 40 18 0.347432 40 11 1 0 0 0.509698 40 10 1 0 0 1 0 0 0.890974 40 3 69080 53008
5080 -7209.45 0.000432283 40 27 0.346948 40 10 1 0 0 0.510094 40 10 1 0 0 1 0 0 0.980253 40 9 69080 52596
5120 -7184.95 0.000504505 40 24 0.360684 40 6 1 0 0 0.503891 40 5 1 0 0 1 0 0 0.878093 40 10 69080 52504
5160 -7233.87 0.000479397 40 15 0.32427 40 6 1 0 0 0.547423 40 11 1 0 0 1 0 0 0.971499 40 11 69080 52624
5200 -7197.29 0.000338441 40 17 0.307671 40 11 1 0 0 0.584291 40 14 1 0 0 1 0 0 0.978596 40 9 69080 52694
5240 -7215.55 0.000228216 40 20 0.332404 40 7 1 0 0 0.462021 40 8 1 0 0 1 0 0 1.06925 40 9 69080 52678
5280 -7249.7 7.8243e-05 40 19 0.367377 40 8 1 0 0 0.590773 40 9 1 0 0 1 0 0 0.932862 40 12 69080 52341
5320 -7239.29 0.000214867 40 19 0.311674 40 12 1 0 0 0.590263 40 4 1 0 0 1 0 0 0.967737 40 13 69080 52393
5360 -7199.97 0.000331004 40 12 0.315268 40 10 1 0 0 0.533093 40 14 1 0 0 1 0 0 1.11398 40 11 69080 52970
5400 -7185.64 0.000349856 40 19 0.37598 40 12 1 0 0 0.540716 40 10 1 0 0 1 0 0 0.800043 40 16 69080 52373
5440 -7137.64 0.000218252 40 20 0.321824 40 10 1 0 0 0.548788 40 12 1 0 0 1 0 0 0.960165 40 8 69080 52692
5480 -7242.16 0.000619471 40 16 0.287517 40 9 1 0 0 0.584848 40 7 1 0 0 1 0 0 1.11904 40 13 69080 52822
5520 -7206.88 0.000131357 40 16 0.28365 40 4 1 0 0 0.480655 40 7 1 0 0 1 0 0 1.21979 40 8 69080 52779
5560 -7174.66 0.000427875 40 22 0.343804 40 8 1 0 0 0.497249 40 9 1 0 0 1 0 0 0.990516 40 8 69080 52270
5600 -7198.01 0.000167181 40 13 0.37377 40 8 1 0 0 0.490071 40 9 1 0 0 1 0 0 0.917108 40 8 69080 52403
5640 -7198.98 0.000279163 40 23 0.355825 40 5 1 0 0 0.55623 40 9 1 0 0 1 0 0 0.937581 40 9 69080 52506
5680 -7225.84 0.000427737 40 18 0.335294 40 9 1 0 0 0.52486 40 7 1 0 0 1 0 0 0.953152 40 7 69080 52567
5720 -7252.65 0.000196498 40 18 0.32308 40 10 1 0 0 0.634521 40 9 1 0 0 1 0 0 0.954158 40 6 69080 52627
5760 -7196.94 0.000204741 40 16 0.359058 40 9 1 0 0 0.492149 40 7 1 0 0 1 0 0 0.945891 40 8 69080 52339
5800 -7244.64 0.000393499 40 32 0.363575 40 9 1 0 0 0.449231 40 11 1 0 0 1 0 0 1.04899 40 8 69080 52536
5840 -7187.53 0.000377078 40 16 0.313113 40 7 1 0 0 0.490156 40 10 1 0 0 1 0 0 1.06121 40 5 69080 52782
5880 -7215.24 0.00026834 40 18 0.354386 40 11 1 0 0 0.508533 40 10 1 0 0 1 0 0 0.956161 40 14 69080 52530
5920 -7286.98 0.000378097 40 22 0.285638 40 11 1 0 0 0.532315 40 14 1 0 0 1 0 0 1.20617 40 13 69080 52499
5960 -7286.74 0.000305343 40 18 0.327333 40 16 1 0 0 0.543171 40 12 1 0 0 1 0 0 0.945842 40 12 69080 52755
6000 -7214.8 0.000527956 40 17 0.326638 40 8 1 0 0 0.615086 40 8 1 0 0 1 0 0 0.863303 40 8 69080 52944
6040 -7205.26 0.000361692 40 17 0.346137 40 4 1 0 0 0.538464 40 5 1 0 0 1 0 0 0.938748 40 12 69080 52831
6080 -7229.33 0.000343075 40 15 0.350637 40 10 1 0 0 0.536797 40 9 1 0 0 1 0 0 1.00314 40 7 69080 52726
6120 -7237.19 0.00018287 40 18 0.296635 40 8 1 0 0 0.487737 40 8 1 0 0 1 0 0 1.23782 40 9 69080 52292
6160 -7269.5 0.000947897 40 16 0.298852 40 15 1 0 0 0.556463 40 16 1 0 0 1 0 0 1.03089 40 9 69080 52707
6200 -7172.48 0.000664205 40 17 0.345795 40 10 1 0 0 0.552888 40 9 1 0 0 1 0 0 0.902418 40 9 69080 53128
6240 -7204.82 0.000832039 40 26 0.348404 40 14 1 0 0 0.563513 40 9 1 0 0 1 0 0 0.915865 40 9 69080 52505
6280 -7238.41 0.000957738 40 23 0.370917 40 17 1 0 0 0.449068 40 12 1 0 0 1 0 0 0.83927 40 4 69080 52780
6320 -7230.9 0.000176821 40 19 0.29521 40 11 1 0 0 0.569312 40 10 1 0 0 1 0 0 1.17232 40 11 69080 52721
6360 -7248.04 0.000304982 40 25 0.369992 40 7 1 0 0 0.486886 40 5 1 0 0 1 0 0 0.923597 40 10 69080 52369
6400 -7194.42 0.000329995 40 25 0.363423 40 11 1 0 0 0.593452 40 10 1 0 0 1 0 0 0.897948 40 8 69080 52397
6440 -7196.54 4.94406e-05 40 19 0.358411 40 10 1 0 0 0.51531 40 6 1 0 0 1 0 0 0.967408 40 8 69080 52621
6480 -7199.62 0.000205339 40 20 0.400486 40 12 1 0 0 0.50858 40 9 1 0 0 1 0 0 0.816943 40 5 69080 52655
6520 -7170.89 0.00112076 40 23 0.348 40 12 1 0 0 0.514355 40 6 1 0 0 1 0 0 0.82766 40 6 69080 52714
6560 -7218.24 0.000454879 40 14 0.280793 40 13 1 0 0 0.6279 40 7 1 0 0 1 0 0 1.10317 40 8 69080 52845
6600 -7183.93 0.000462723 40 16 0.300411 40 10 1 0 0 0.543527 40 9 1 0 0 1 0 0 1.10965 40 10 69080 52494
6640 -7261.79 0.000407382 40 20 0.339842 40 10 1 0 0 0.520747 40 10 1 0 0 1 0 0 0.944352 40 7 69080 52332
6680 -7155.41 0.000181382 40 25 0.390482 40 8 1 0 0 0.491867 40 9 1 0 0 1 0 0 0.844111 40 8 69080 52596
6720 -7226.48 0.00026497 40 14 0.29375 40 10 1 0 0 0.486491 40 14 1 0 0 1 0 0 1.20091 40 12 69080 52515
6760 -7264.92 0.000165884 40 17 0.346215 40 11 1 0 0 0.537485 40 13 1 0 0 1 0 0 0.895785 40 8 69080 52440
6800 -7214.42 0.000751036 40 21 0.316786 40 8 1 0 0 0.528689 40 4 1 0 0 1 0 0 0.999106 40 13 69080 52643
6840 -7136.33 0.000747693 40 16 0.324554 40 16 1 0 0 0.508263 40 7 1 0 0 1 0 0 0.995591 40 8 69080 52612
6880 -7169.94 0.000146397 40 31 0.324958 40 11 1 0 0 0.495647 40 6 1 0 0 1 0 0 1.02631 40 10 69080 52416
6920 -7215.27 0.000758755 40 18 0.34484 40 10 1 0 0 0.527975 40 8 1 0 0 1 0 0 0.969409 40 11 69080 52710
