iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -8546.44 0.000483226 0 0 0.416343 0 0 1 0 0 1.75837 0 0 1 0 0 1 0 0 1.97906 0 0 0 0
40 -7083.22 0.000265583 40 14 0.159365 40 13 1 0 0 1.89491 40 17 1 0 0 1 0 0 1.22997 40 16 68320 51007
80 -7081.55 0.000439028 40 18 0.110614 40 11 1 0 0 2.08088 40 9 1 0 0 1 0 0 1.66038 40 12 68320 51137
120 -7065.52 0.000499759 40 16 0.113995 40 9 1 0 0 2.12569 40 12 1 0 0 1 0 0 1.82391 40 9 68320 51166
160 -7043.31 0.000345228 40 21 0.117787 40 11 1 0 0 2.15769 40 10 1 0 0 1 0 0 1.62652 40 10 68320 51054
200 -7067.03 0.000976433 40 15 0.113894 40 13 1 0 0 2.15061 40 11 1 0 0 1 0 0 1.60953 40 12 68320 51275
240 -7075.56 0.000389687 40 17 0.109081 40 6 1 0 0 2.30925 40 10 1 0 0 1 0 0 1.60894 40 16 68320 51507
280 -7010.86 0.000497176 40 18 0.12944 40 13 1 0 0 2.20659 40 14 1 0 0 1 0 0 1.37163 40 11 68320 51068
320 -7083.72 0.00078626 40 15 0.114144 40 13 1 0 0 2.49253 40 11 1 0 0 1 0 0 1.2923 40 7 68320 51405
360 -6987.7 0.000527499 40 13 0.0979721 40 8 1 0 0 2.26963 40 10 1 0 0 1 0 0 1.71219 40 12 68320 51785
400 -7086.51 0.000863765 40 18 0.0890218 40 11 1 0 0 2.43127 40 11 1 0 0 1 0 0 1.87828 40 13 68320 51031
440 -7101.01 0.000800929 40 17 0.119199 40 15 1 0 0 1.89511 40 8 1 0 0 1 0 0 1.64029 40 5 68320 51134
480 -7022.02 0.000433152 40 16 0.115345 40 5 1 0 0 2.04609 40 8 1 0 0 1 0 0 1.62359 40 9 68320 51105
520 -7049.79 0.000329564 40 19 0.117377 40 8 1 0 0 2.34205 40 9 1 0 0 1 0 0 1.54087 40 15 68320 51233
560 -6999.39 0.000570822 40 20 0.11152 40 11 1 0 0 2.35616 40 4 1 0 0 1 0 0 1.6022 40 8 68320 50788
600 -7092.52 0.000720474 40 21 0.102115 40 13 1 0 0 2.27644 40 8 1 0 0 1 0 0 1.64979 40 8 68320 51132
640 -7023.74 0.000497662 40 12 0.101231 40 3 1 0 0 2.16157 40 12 1 0 0 1 0 0 1.83854 40 12 68320 51070
680 -7021.32 0.000268477 40 15 0.116255 40 8 1 0 0 2.10179 40 8 1 0 0 1 0 0 1.60598 40 11 68320 51313
720 -7054.12 0.000446676 40 16 0.111225 40 10 1 0 0 2.43541 40 10 1 0 0 1 0 0 1.49304 40 9 68320 51101
760 -7054.01 0.00075844 40 16 0.0927468 40 9 1 0 0 2.80177 40 9 1 0 0 1 0 0 1.64413 40 13 68320 51459
800 -7108.23 0.000622726 40 12 0.102827 40 10 1 0 0 2.56175 40 9 1 0 0 1 0 0 1.47893 40 10 68320 51291
840 -7042.73 0.000561448 40 20 0.125058 40 10 1 0 0 1.96964 40 13 1 0 0 1 0 0 1.52405 40 15 68320 50748
880 -6978.82 0.000392963 40 18 0.123881 40 3 1 0 0 2.23834 40 8 1 0 0 1 0 0 1.39994 40 14 68320 51094
920 -7040.79 0.000627225 40 17 0.0949841 40 9 1 0 0 2.48417 40 11 1 0 0 1 0 0 1.90657 40 9 68320 50971
960 -7099.72 0.000571686 40 14 0.0798158 40 14 1 0 0 2.81455 40 10 1 0 0 1 0 0 2.01463 40 13 68320 51553
1000 -6984.39 0.000462726 40 22 0.0908774 40 7 1 0 0 2.71766 40 8 1 0 0 1 0 0 1.74783 40 5 68320 51353
1040 -7012.38 0.000280676 40 14 0.109358 40 13 1 0 0 2.32313 40 12 1 0 0 1 0 0 1.7117 40 8 68320 50995
1080 -7067.22 0.000895333 40 19 0.0878579 40 9 1 0 0 2.55284 40 12 1 0 0 1 0 0 1.73857 40 9 68320 51053
1120 -7063.62 0.000590909 40 16 0.103748 40 12 1 0 0 2.47522 40 3 1 0 0 1 0 0 1.61596 40 6 68320 51374
1160 -7024.3 0.000414957 40 12 0.102873 40 7 1 0 0 2.4149 40 11 1 0 0 1 0 0 1.5318 40 8 68320 51295
1200 -7104.25 0.000500971 40 18 0.0953861 40 12 1 0 0 2.30436 40 11 1 0 0 1 0 0 1.7235 40 6 68320 51236
1240 -7056.1 0.000434633 40 20 0.112281 40 8 1 0 0 2.17087 40 7 1 0 0 1 0 0 1.57632 40 14 68320 50883
1280 -7028.74 0.000528465 40 16 0.104149 40 9 1 0 0 2.21457 40 11 1 0 0 1 0 0 1.71056 40 11 68320 51305
1320 -7043.45 0.000600307 40 20 0.0953028 40 11 1 0 0 2.57593 40 12 1 0 0 1 0 0 1.695 40 11 68320 51030
1360 -7049.51 0.000674019 40 21 0.0979494 40 12 1 0 0 2.47234 40 9 1 0 0 1 0 0 1.63524 40 8 68320 50963
1400 -6986.2 0.000598501 40 18 0.108696 40 9 1 0 0 2.42902 40 8 1 0 0 1 0 0 1.51949 40 10 68320 51416
1440 -6997.19 0.000359484 40 19 0.112648 40 8 1 0 0 2.40347 40 5 1 0 0 1 0 0 1.56378 40 5 68320 51137
1480 -7052.22 0.001055 40 17 0.0975906 40 11 1 0 0 2.30654 40 11 1 0 0 1 0 0 1.87949 40 9 68320 51429
1520 -7055.96 0.000380067 40 17 0.100417 40 8 1 0 0 2.36117 40 13 1 0 0 1 0 0 1.72668 40 10 68320 51190
1560 -7071.5 0.000409911 40 19 0.0999974 40 10 1 0 0 2.4562 40 15 1 0 0 1 0 0 1.6247 40 7 68320 51161
1600 -7038.62 0.000452262 40 15 0.0916923 40 12 1 0 0 2.77159 40 15 1 0 0 1 0 0 1.63257 40 15 68320 51426
1640 -7026.86 0.00053376 40 18 0.0775398 40 10 1 0 0 2.5917 40 10 1 0 0 1 0 0 1.98482 40 8 68320 51085
1680 -7028.28 0.000611137 40 14 0.107001 40 12 1 0 0 2.59183 40 12 1 0 0 1 0 0 1.53542 40 12 68320 51241
1720 -7025.17 0.00101713 40 17 0.107319 40 6 1 0 0 2.40845 40 7 1 0 0 1 0 0 1.57701 40 8 68320 51035
1760 -7037.86 0.000410773 40 13 0.117112 40 9 1 0 0 2.17089 40 11 1 0 0 1 0 0 1.54219 40 5 68320 51286
1800 -7009.68 0.00148283 40 19 0.104709 40 7 1 0 0 2.35526 40 8 1 0 0 1 0 0 1.63507 40 4 68320 51117
1840 -7076.58 0.000838609 40 16 0.101935 40 9 1 0 0 2.45354 40 13 1 0 0 1 0 0 1.72062 40 12 68320 51241
1880 -7069.63 0.000927987 40 20 0.0880928 40 9 1 0 0 2.43272 40 14 1 0 0 1 0 0 1.86918 40 12 68320 51278
1920 -7068.81 0.000873424 40 18 0.0890083 40 9 1 0 0 2.43413 40 5 1 0 0 1 0 0 1.92015 40 9 68320 51023
1960 -7096.02 0.00109925 40 19 0.0999388 40 6 1 0 0 2.35807 40 9 1 0 0 1 0 0 1.77996 40 9 68320 51226
2000 -7048.51 0.000576114 40 12 0.0919553 40 6 1 0 0 2.54903 40 10 1 0 0 1 0 0 1.7359 40 8 68320 51301
2040 -7049.43 0.000551258 40 22 0.114328 40 11 1 0 0 2.15479 40 15 1 0 0 1 0 0 1.58027 40 7 68320 51090
2080 -6996.91 0.000549122 40 17 0.106217 40 9 1 0 0 2.29163 40 8 1 0 0 1 0 0 1.56332 40 17 68320 51186
2120 -7066.67 0.000693585 40 16 0.104254 40 5 1 0 0 2.44321 40 13 1 0 0 1 0 0 1.68466 40 10 68320 51079
2160 -7056.62 0.000911437 40 14 0.0951686 40 6 1 0 0 2.5387 40 9 1 0 0 1 0 0 1.70537 40 7 68320 51115
2200 -7089.23 0.000205112 40 12 0.084381 40 7 1 0 0 2.51698 40 10 1 0 0 1 0 0 2.11867 40 12 68320 51290
2240 -7049.87 0.000690818 40 18 0.0929549 40 5 1 0 0 2.73938 40 4 1 0 0 1 0 0 1.63134 40 11 68320 51432
