iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -49132.7 0.00142951 0 0 8.38172 0 0 1 0 0 0.516449 0 0 1 0 0 1 0 0 3.12357 0 0 0 0
40 -7330.28 0.00103635 40 17 0.463657 40 18 1 0 0 0.711849 40 22 1 0 0 1 0 0 0.61885 40 16 69320 45984
80 -7281.5 0.000300014 40 15 0.16175 40 13 1 0 0 2.25229 40 14 1 0 0 1 0 0 1.03336 40 15 69320 51468
120 -7232.85 0.000453631 40 22 0.145201 40 9 1 0 0 2.13188 40 8 1 0 0 1 0 0 1.36574 40 12 69320 50885
160 -7192.22 0.000308708 40 17 0.123322 40 7 1 0 0 2.4785 40 11 1 0 0 1 0 0 1.36441 40 11 69320 51434
200 -7186.01 0.000543974 40 21 0.112594 40 13 1 0 0 2.90518 40 15 1 0 0 1 0 0 1.40342 40 12 69320 51277
240 -7196.05 0.000639291 40 12 0.111905 40 6 1 0 0 2.32429 40 10 1 0 0 1 0 0 1.52738 40 12 69320 51686
280 -7150.95 0.00115409 40 16 0.121013 40 9 1 0 0 2.61556 40 15 1 0 0 1 0 0 1.30812 40 13 69320 51513
320 -7220.46 0.000753046 40 17 0.0904319 40 9 1 0 0 2.94505 40 8 1 0 0 1 0 0 1.63155 40 14 69320 51648
360 -7229.25 0.000737339 40 12 0.0999305 40 9 1 0 0 2.43013 40 8 1 0 0 1 0 0 1.68058 40 6 69320 51997
400 -7246.07 0.000588868 40 13 0.109697 40 4 1 0 0 2.52725 40 9 1 0 0 1 0 0 1.58053 40 13 69320 51708
440 -7190.77 0.000153761 40 25 0.117173 40 6 1 0 0 2.70578 40 12 1 0 0 1 0 0 1.36799 40 10 69320 51420
480 -7160.98 0.000905634 40 18 0.097635 40 7 1 0 0 3.06809 40 10 1 0 0 1 0 0 1.50135 40 12 69320 51425
520 -7142.49 0.000611301 40 18 0.112107 40 8 1 0 0 2.69853 40 7 1 0 0 1 0 0 1.43531 40 12 69320 51302
