iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -10416.7 0.00203237 0 0 2.75266 0 0 1 0 0 0.336366 0 0 1 0 0 1 0 0 0.682417 0 0 0 0
40 -7182.3 2.75063e-05 40 23 0.24168 40 20 1 0 0 1.77794 40 11 1 0 0 1 0 0 0.865995 40 15 69600 50860
80 -7104.27 0.000140479 40 26 0.129751 40 11 1 0 0 2.47279 40 10 1 0 0 1 0 0 1.47764 40 9 69600 51810
120 -7202.58 0.000366899 40 27 0.111952 40 10 1 0 0 2.55922 40 17 1 0 0 1 0 0 1.4431 40 12 69600 51871
160 -7202.8 0.000368791 40 18 0.106007 40 12 1 0 0 2.58843 40 9 1 0 0 1 0 0 1.51585 40 12 69600 52081
200 -7164.18 0.000277749 40 20 0.107237 40 14 1 0 0 2.80733 40 2 1 0 0 1 0 0 1.63998 40 9 69600 52141
240 -7161.89 0.000318563 40 19 0.0978119 40 6 1 0 0 2.97693 40 9 1 0 0 1 0 0 1.59987 40 14 69600 52238
280 -7204.85 0.00066094 40 20 0.0918461 40 5 1 0 0 2.90814 40 8 1 0 0 1 0 0 1.73946 40 12 69600 52172
320 -7100.37 0.000316197 40 15 0.101055 40 4 1 0 0 2.59666 40 12 1 0 0 1 0 0 1.94328 40 9 69600 51919
360 -7163.05 0.00018964 40 19 0.0978983 40 3 1 0 0 2.90888 40 11 1 0 0 1 0 0 1.62229 40 13 69600 52089
400 -7169.75 0.000329786 40 19 0.100618 40 9 1 0 0 2.78892 40 8 1 0 0 1 0 0 1.65303 40 9 69600 51950
440 -7172.22 0.000151221 40 24 0.12521 40 8 1 0 0 2.51479 40 10 1 0 0 1 0 0 1.48483 40 7 69600 51777
480 -7113.41 0.000289492 40 23 0.108734 40 6 1 0 0 2.48588 40 12 1 0 0 1 0 0 1.66511 40 9 69600 52034
520 -7121.28 0.000151473 40 25 0.117837 40 6 1 0 0 2.39992 40 8 1 0 0 1 0 0 1.58639 40 11 69600 52080
560 -7151.48 4.5803e-05 40 19 0.119762 40 9 1 0 0 2.7475 40 7 1 0 0 1 0 0 1.5287 40 13 69600 51863
600 -7099.14 9.71416e-05 40 23 0.110223 40 14 1 0 0 2.69795 40 10 1 0 0 1 0 0 1.51197 40 5 69600 51636
640 -7182.77 0.000277728 40 27 0.105524 40 9 1 0 0 2.67521 40 8 1 0 0 1 0 0 1.58188 40 12 69600 51943
680 -7125.97 0.000138909 40 22 0.106831 40 13 1 0 0 2.45443 40 11 1 0 0 1 0 0 1.8017 40 9 69600 51715
720 -7124.18 0.000193069 40 22 0.128003 40 6 1 0 0 2.49357 40 14 1 0 0 1 0 0 1.29232 40 11 69600 52080
760 -7125.19 0.000220652 40 25 0.119737 40 18 1 0 0 2.94952 40 13 1 0 0 1 0 0 1.14136 40 15 69600 51786
800 -7189.56 3.31385e-05 40 26 0.121999 40 12 1 0 0 2.81259 40 11 1 0 0 1 0 0 1.34069 40 8 69600 51996
840 -7130.86 0.000201284 40 22 0.128365 40 10 1 0 0 2.7021 40 12 1 0 0 1 0 0 1.28728 40 11 69600 51727
880 -7203.88 0.00027034 40 22 0.149605 40 8 1 0 0 2.18089 40 10 1 0 0 1 0 0 1.34497 40 4 69600 51729
920 -7172.2 0.000218857 40 14 0.111231 40 11 1 0 0 2.67332 40 13 1 0 0 1 0 0 1.43794 40 15 69600 52005
960 -7114.19 7.30205e-05 40 24 0.105657 40 6 1 0 0 2.73666 40 8 1 0 0 1 0 0 1.46421 40 14 69600 51965
1000 -7146.16 0.000302129 40 24 0.123833 40 8 1 0 0 2.49007 40 6 1 0 0 1 0 0 1.44115 40 9 69600 51946
1040 -7158.81 0.00033797 40 17 0.120124 40 8 1 0 0 2.43394 40 10 1 0 0 1 0 0 1.58916 40 11 69600 52015
1080 -7147.62 0.000259208 40 23 0.113275 40 7 1 0 0 2.70032 40 12 1 0 0 1 0 0 1.47791 40 13 69600 51839
1120 -7179.74 6.11986e-05 40 21 0.125972 40 5 1 0 0 2.43204 40 8 1 0 0 1 0 0 1.34778 40 6 69600 51771
1160 -7136.92 0.000155766 40 19 0.125461 40 13 1 0 0 2.50583 40 9 1 0 0 1 0 0 1.46905 40 10 69600 52001
1200 -7129.32 0.000300644 40 23 0.112528 40 7 1 0 0 2.47798 40 11 1 0 0 1 0 0 1.63471 40 9 69600 51846
1240 -7104.88 9.64351e-05 40 20 0.108115 40 9 1 0 0 2.70681 40 11 1 0 0 1 0 0 1.58577 40 11 69600 51606
1280 -7158.88 9.1632e-05 40 27 0.113953 40 8 1 0 0 2.61938 40 13 1 0 0 1 0 0 1.55026 40 16 69600 51749
1320 -7162.86 0.000419813 40 21 0.116813 40 10 1 0 0 2.28965 40 8 1 0 0 1 0 0 1.56508 40 12 69600 52053
1360 -7164.75 0.000329238 40 19 0.117959 40 5 1 0 0 2.63273 40 11 1 0 0 1 0 0 1.30162 40 9 69600 52130
1400 -7137.03 0.000329457 40 22 0.100229 40 7 1 0 0 2.42106 40 5 1 0 0 1 0 0 1.82771 40 10 69600 52190
