iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -26496.6 0.00196184 0 0 5.4693 0 0 1 0 0 0.379718 0 0 1 0 0 1 0 0 2.41113 0 0 0 0
40 -7508 0.000195044 40 17 0.163813 40 22 1 0 0 1.97117 40 21 1 0 0 1 0 0 1.45196 40 16 71640 50564
80 -7427.03 3.05362e-05 40 22 0.121837 40 9 1 0 0 2.62071 40 8 1 0 0 1 0 0 1.49976 40 15 71640 52247
120 -7461.17 0.000607511 40 23 0.104584 40 11 1 0 0 2.67202 40 10 1 0 0 1 0 0 1.7049 40 11 71640 52563
160 -7448.14 0.00031847 40 16 0.104324 40 7 1 0 0 2.46316 40 9 1 0 0 1 0 0 2.11799 40 6 71640 52783
200 -7388.72 0.000470891 40 14 0.0964472 40 6 1 0 0 3.06086 40 6 1 0 0 1 0 0 1.75076 40 12 71640 52750
240 -7401.6 0.000133874 40 16 0.0988558 40 7 1 0 0 2.66331 40 12 1 0 0 1 0 0 1.95031 40 9 71640 52915
280 -7486.45 0.000644658 40 17 0.102704 40 11 1 0 0 2.47074 40 6 1 0 0 1 0 0 2.04428 40 12 71640 52602
320 -7460.65 0.000734181 40 11 0.0841652 40 9 1 0 0 2.74768 40 12 1 0 0 1 0 0 2.1278 40 12 71640 52759
360 -7510.02 0.000502871 40 11 0.109651 40 7 1 0 0 2.76981 40 8 1 0 0 1 0 0 1.79312 40 10 71640 52607
400 -7403.73 0.000193176 40 19 0.11041 40 5 1 0 0 2.78836 40 9 1 0 0 1 0 0 1.60425 40 7 71640 52669
440 -7528.62 0.000661101 40 11 0.116351 40 13 1 0 0 2.5633 40 10 1 0 0 1 0 0 1.60263 40 8 71640 52883
480 -7471.88 0.000408211 40 14 0.0912521 40 11 1 0 0 2.7467 40 10 1 0 0 1 0 0 2.14597 40 12 71640 52834
520 -7464.98 0.00160466 40 13 0.0974025 40 13 1 0 0 2.77625 40 11 1 0 0 1 0 0 1.66302 40 11 71640 52834
560 -7497.18 0.000932635 40 15 0.113227 40 9 1 0 0 2.50899 40 6 1 0 0 1 0 0 1.85219 40 17 71640 53209
600 -7395.87 0.00019095 40 19 0.105236 40 8 1 0 0 2.70307 40 10 1 0 0 1 0 0 1.84908 40 9 71640 52471
640 -7510.27 0.000701212 40 22 0.113507 40 6 1 0 0 2.81187 40 11 1 0 0 1 0 0 1.5182 40 9 71640 52278
680 -7529.53 0.000602519 40 19 0.0903622 40 8 1 0 0 2.93209 40 11 1 0 0 1 0 0 1.86723 40 11 71640 52823
720 -7400.52 0.000668678 40 12 0.102163 40 6 1 0 0 2.98673 40 15 1 0 0 1 0 0 1.74784 40 10 71640 53140
760 -7454.89 0.00104064 40 16 0.0867607 40 9 1 0 0 2.81777 40 9 1 0 0 1 0 0 1.97214 40 13 71640 53119
800 -7512.25 0.000356309 40 20 0.108373 40 10 1 0 0 2.64333 40 13 1 0 0 1 0 0 1.66792 40 11 71640 52957
840 -7473.55 0.00100891 40 21 0.106619 40 9 1 0 0 2.54906 40 13 1 0 0 1 0 0 1.75155 40 7 71640 52645
880 -7440.14 0.000216356 40 14 0.116112 40 9 1 0 0 2.60831 40 8 1 0 0 1 0 0 1.66057 40 14 71640 52527
920 -7505.99 0.000543209 40 16 0.109383 40 6 1 0 0 2.56071 40 7 1 0 0 1 0 0 1.5689 40 11 71640 52870
960 -7421.86 0.000727417 40 13 0.105355 40 9 1 0 0 2.92872 40 9 1 0 0 1 0 0 1.61211 40 11 71640 52756
1000 -7416.69 0.000807552 40 17 0.11128 40 4 1 0 0 2.8536 40 9 1 0 0 1 0 0 1.5181 40 6 71640 52883
1040 -7466.71 0.00153176 40 8 0.0901986 40 10 1 0 0 2.68646 40 9 1 0 0 1 0 0 2.02497 40 12 71640 53235
1080 -7496.99 0.000615332 40 9 0.091923 40 3 1 0 0 3.15321 40 7 1 0 0 1 0 0 1.81025 40 12 71640 53015
1120 -7434.55 0.0007491 40 19 0.0969662 40 9 1 0 0 2.86075 40 9 1 0 0 1 0 0 1.79869 40 5 71640 52628
1160 -7493.42 0.000801576 40 17 0.104928 40 14 1 0 0 2.77237 40 11 1 0 0 1 0 0 1.74331 40 9 71640 52955
1200 -7484.05 0.000249579 40 16 0.108656 40 12 1 0 0 3.10519 40 9 1 0 0 1 0 0 1.49383 40 8 71640 52984
1240 -7430.49 8.86236e-05 40 22 0.100329 40 8 1 0 0 2.58925 40 10 1 0 0 1 0 0 2.00098 40 8 71640 52368
1280 -7440.89 0.000686026 40 19 0.098785 40 11 1 0 0 2.56994 40 10 1 0 0 1 0 0 1.88206 40 5 71640 52639
1320 -7470.29 5.43259e-05 40 17 0.10957 40 4 1 0 0 2.52467 40 6 1 0 0 1 0 0 1.92857 40 8 71640 52250
1360 -7482.71 0.000811021 40 23 0.106446 40 8 1 0 0 2.44173 40 9 1 0 0 1 0 0 1.76199 40 5 71640 52994
1400 -7497.07 0.000511426 40 11 0.110193 40 9 1 0 0 2.63841 40 6 1 0 0 1 0 0 1.68206 40 7 71640 52810
1440 -7463.41 0.000650583 40 16 0.0993647 40 10 1 0 0 2.79674 40 6 1 0 0 1 0 0 1.8416 40 13 71640 52626
1480 -7509.92 0.000518642 40 15 0.104277 40 9 1 0 0 2.72382 40 14 1 0 0 1 0 0 1.78279 40 15 71640 52822
1520 -7418.96 0.000697895 40 18 0.127032 40 11 1 0 0 2.28654 40 8 1 0 0 1 0 0 1.56281 40 5 71640 52739
1560 -7483.46 0.000858774 40 20 0.106795 40 7 1 0 0 2.82426 40 7 1 0 0 1 0 0 1.64953 40 9 71640 53026
1600 -7445.66 0.000672148 40 16 0.10622 40 6 1 0 0 2.65098 40 9 1 0 0 1 0 0 1.6447 40 5 71640 52818
1640 -7561.96 0.000429943 40 11 0.119575 40 9 1 0 0 2.42295 40 7 1 0 0 1 0 0 1.57603 40 13 71640 52958
1680 -7429.68 8.93909e-05 40 20 0.13167 40 12 1 0 0 2.20817 40 11 1 0 0 1 0 0 1.68967 40 9 71640 52456
1720 -7526.99 0.00116473 40 25 0.110764 40 8 1 0 0 2.60496 40 6 1 0 0 1 0 0 1.66922 40 7 71640 52005
1760 -7458.46 0.000439625 40 14 0.111854 40 3 1 0 0 2.32001 40 8 1 0 0 1 0 0 1.91592 40 10 71640 52872
1800 -7505.84 0.000547382 40 13 0.106404 40 14 1 0 0 2.61507 40 11 1 0 0 1 0 0 1.67238 40 7 71640 52852
1840 -7489.07 0.000729694 40 15 0.0908818 40 11 1 0 0 3.36048 40 7 1 0 0 1 0 0 1.71512 40 11 71640 52695
1880 -7439.77 0.000543126 40 17 0.106424 40 11 1 0 0 2.3629 40 10 1 0 0 1 0 0 2.02721 40 10 71640 52950
1920 -7467.56 0.000895712 40 10 0.0844288 40 8 1 0 0 3.24618 40 15 1 0 0 1 0 0 1.78271 40 9 71640 53176
1960 -7462 0.000483176 40 11 0.11041 40 7 1 0 0 2.63553 40 11 1 0 0 1 0 0 1.78008 40 10 71640 52883
2000 -7555.37 0.00101598 40 12 0.107923 40 7 1 0 0 2.81956 40 10 1 0 0 1 0 0 1.61821 40 4 71640 53201
2040 -7467.46 0.00104199 40 21 0.0867333 40 13 1 0 0 3.03063 40 10 1 0 0 1 0 0 1.93681 40 11 71640 52910
2080 -7401.46 0.000598066 40 11 0.0943382 40 9 1 0 0 3.07133 40 7 1 0 0 1 0 0 1.80628 40 8 71640 52907
2120 -7519.62 0.000459895 40 16 0.107944 40 10 1 0 0 2.73032 40 12 1 0 0 1 0 0 1.58551 40 11 71640 53003
2160 -7502.9 0.000950772 40 17 0.123061 40 15 1 0 0 2.63482 40 8 1 0 0 1 0 0 1.48337 40 9 71640 53149
2200 -7451.81 0.00037195 40 12 0.138343 40 6 1 0 0 2.38357 40 10 1 0 0 1 0 0 1.30678 40 8 71640 52979
2240 -7446.58 0.000639842 40 12 0.133846 40 9 1 0 0 2.06658 40 8 1 0 0 1 0 0 1.64759 40 7 71640 52649
2280 -7486.96 0.000829169 40 10 0.118642 40 5 1 0 0 2.61474 40 11 1 0 0 1 0 0 1.45767 40 15 71640 52887
2320 -7431.08 0.000973189 40 25 0.0972627 40 9 1 0 0 3.05075 40 10 1 0 0 1 0 0 1.68725 40 13 71640 52764
2360 -7512.14 0.000503744 40 11 0.105124 40 11 1 0 0 2.71389 40 8 1 0 0 1 0 0 1.693 40 11 71640 53046
2400 -7455.17 0.000925695 40 17 0.0977094 40 9 1 0 0 2.40514 40 10 1 0 0 1 0 0 1.89243 40 10 71640 53182
2440 -7456.85 0.000234275 40 16 0.112363 40 12 1 0 0 2.49244 40 9 1 0 0 1 0 0 1.82442 40 8 71640 52851
2480 -7427.04 0.000299515 40 12 0.119573 40 9 1 0 0 2.55656 40 9 1 0 0 1 0 0 1.76765 40 7 71640 52617
2520 -7412.67 0.00055765 40 19 0.126754 40 7 1 0 0 2.54882 40 3 1 0 0 1 0 0 1.58383 40 10 71640 52533
2560 -7463.54 0.000612446 40 18 0.11262 40 5 1 0 0 2.81026 40 9 1 0 0 1 0 0 1.7233 40 10 71640 52741
2600 -7458.07 0.000300422 40 20 0.119333 40 7 1 0 0 2.36767 40 10 1 0 0 1 0 0 1.7257 40 9 71640 52838
2640 -7397.5 0.000288538 40 18 0.104996 40 5 1 0 0 2.7973 40 10 1 0 0 1 0 0 1.78039 40 10 71640 52605
2680 -7444.72 0.00072346 40 16 0.0941008 40 9 1 0 0 2.86014 40 5 1 0 0 1 0 0 1.87443 40 11 71640 52732
2720 -7502.69 0.000588548 40 15 0.091495 40 5 1 0 0 2.72958 40 12 1 0 0 1 0 0 2.11558 40 10 71640 52607
2760 -7502.76 0.000439948 40 14 0.100273 40 9 1 0 0 3.31714 40 10 1 0 0 1 0 0 1.55561 40 7 71640 52657
2800 -7439.41 0.000702276 40 22 0.111702 40 10 1 0 0 2.99211 40 11 1 0 0 1 0 0 1.51028 40 6 71640 52605
2840 -7475.58 0.000503855 40 17 0.102542 40 5 1 0 0 3.11519 40 9 1 0 0 1 0 0 1.61653 40 10 71640 52455
