iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -17277.9 0.00192465 0 0 3.44558 0 0 1 0 0 2.88085 0 0 1 0 0 1 0 0 0.432108 0 0 0 0
40 -7075.63 0.000120958 40 27 0.277713 40 17 1 0 0 1.8525 40 18 1 0 0 1 0 0 0.723369 40 19 68880 47880
80 -7037.66 0.000251613 40 26 0.12293 40 13 1 0 0 2.56951 40 11 1 0 0 1 0 0 1.27184 40 18 68880 51395
120 -7052.24 0.000192309 40 23 0.108697 40 12 1 0 0 2.46654 40 8 1 0 0 1 0 0 1.57867 40 7 68880 51523
160 -7002.84 0.000152445 40 25 0.0949018 40 8 1 0 0 3.16667 40 12 1 0 0 1 0 0 1.55307 40 11 68880 51447
200 -7024.31 0.00021868 40 28 0.106808 40 8 1 0 0 2.61108 40 11 1 0 0 1 0 0 1.6442 40 8 68880 51711
240 -7087.39 0.000201336 40 29 0.10671 40 12 1 0 0 2.68197 40 5 1 0 0 1 0 0 1.60059 40 8 68880 51245
280 -7074.91 4.86858e-05 40 31 0.104665 40 10 1 0 0 2.43094 40 5 1 0 0 1 0 0 1.75415 40 11 68880 51119
320 -7062.17 0.000122717 40 27 0.103003 40 5 1 0 0 2.92811 40 12 1 0 0 1 0 0 1.60891 40 8 68880 51239
360 -7034.49 0.000182683 40 26 0.113446 40 10 1 0 0 2.47331 40 14 1 0 0 1 0 0 1.53712 40 12 68880 51378
400 -7015.62 4.03011e-05 40 26 0.135601 40 8 1 0 0 2.46249 40 8 1 0 0 1 0 0 1.29755 40 7 68880 51153
440 -7077.19 0.000252177 40 27 0.115668 40 5 1 0 0 2.55183 40 10 1 0 0 1 0 0 1.4362 40 9 68880 51374
480 -7068.01 0.000194601 40 25 0.101929 40 9 1 0 0 2.63062 40 9 1 0 0 1 0 0 1.68 40 10 68880 51809
520 -7091.63 0.000112385 40 24 0.106721 40 7 1 0 0 2.37474 40 10 1 0 0 1 0 0 1.81051 40 11 68880 51032
560 -7025.43 0.000167652 40 25 0.106384 40 9 1 0 0 2.86233 40 9 1 0 0 1 0 0 1.40438 40 10 68880 51103
600 -7029.94 0.000241093 40 29 0.125262 40 8 1 0 0 2.26798 40 12 1 0 0 1 0 0 1.60399 40 7 68880 51303
640 -7063.68 8.39384e-06 40 32 0.110789 40 4 1 0 0 2.85827 40 6 1 0 0 1 0 0 1.33276 40 6 68880 51376
680 -7083.68 2.69293e-05 40 29 0.111537 40 9 1 0 0 2.46846 40 6 1 0 0 1 0 0 1.698 40 12 68880 51252
720 -7037.14 0.000475063 40 17 0.110598 40 9 1 0 0 2.31206 40 11 1 0 0 1 0 0 1.56016 40 10 68880 51344
760 -7015.16 2.08358e-05 40 21 0.117315 40 11 1 0 0 2.73382 40 8 1 0 0 1 0 0 1.45293 40 11 68880 51405
800 -7065.88 0.000168079 40 29 0.106803 40 6 1 0 0 2.57035 40 7 1 0 0 1 0 0 1.59978 40 9 68880 51188
840 -7009.65 0.000178778 40 23 0.11639 40 11 1 0 0 2.81427 40 9 1 0 0 1 0 0 1.2768 40 8 68880 51596
