iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -12294 7.35032e-05 0 0 3.7634 0 0 1 0 0 1.33311 0 0 1 0 0 1 0 0 0.202052 0 0 0 0
40 -7477.19 0.000599098 40 24 0.233346 40 13 1 0 0 1.54139 40 17 1 0 0 1 0 0 0.900157 40 24 71000 52061
80 -7432.76 0.000439395 40 21 0.175845 40 8 1 0 0 1.96068 40 12 1 0 0 1 0 0 1.14214 40 15 71000 52578
120 -7339.41 0.000115373 40 19 0.142597 40 8 1 0 0 2.14355 40 8 1 0 0 1 0 0 1.5036 40 11 71000 52496
160 -7337.97 0.00031825 40 15 0.154633 40 13 1 0 0 2.04359 40 15 1 0 0 1 0 0 1.34733 40 8 71000 52639
200 -7382.77 0.000754233 40 18 0.152805 40 12 1 0 0 2.2464 40 13 1 0 0 1 0 0 1.23755 40 10 71000 52824
240 -7377.58 0.000126737 40 24 0.163026 40 9 1 0 0 1.91467 40 11 1 0 0 1 0 0 1.2708 40 11 71000 52609
280 -7411.36 0.000979273 40 24 0.159161 40 8 1 0 0 2.02518 40 10 1 0 0 1 0 0 1.27324 40 11 71000 52803
320 -7384.11 0.000295115 40 13 0.157817 40 8 1 0 0 1.85456 40 7 1 0 0 1 0 0 1.35717 40 9 71000 52981
360 -7420.33 0.000692838 40 16 0.127638 40 12 1 0 0 2.40168 40 5 1 0 0 1 0 0 1.38292 40 10 71000 52800
400 -7362.84 0.000337433 40 20 0.136028 40 7 1 0 0 2.07339 40 10 1 0 0 1 0 0 1.47932 40 10 71000 52885
440 -7433.52 0.000483226 40 19 0.13413 40 6 1 0 0 2.20691 40 7 1 0 0 1 0 0 1.55581 40 12 71000 52740
480 -7355.3 8.51454e-05 40 19 0.16234 40 7 1 0 0 1.99874 40 9 1 0 0 1 0 0 1.24065 40 9 71000 52624
520 -7384.03 0.00026913 40 23 0.158067 40 12 1 0 0 1.84278 40 9 1 0 0 1 0 0 1.30192 40 10 71000 52491
560 -7402.7 0.000144643 40 20 0.163688 40 13 1 0 0 1.91038 40 15 1 0 0 1 0 0 1.19756 40 11 71000 52879
600 -7407.02 0.000430027 40 23 0.134794 40 8 1 0 0 2.27427 40 7 1 0 0 1 0 0 1.31516 40 13 71000 52694
640 -7385.11 7.62695e-05 40 18 0.153862 40 10 1 0 0 1.94024 40 6 1 0 0 1 0 0 1.50717 40 7 71000 52596
680 -7385.9 0.000234827 40 23 0.164412 40 9 1 0 0 1.73775 40 12 1 0 0 1 0 0 1.38825 40 10 71000 52591
720 -7352.82 0.000261679 40 18 0.14659 40 6 1 0 0 2.16444 40 10 1 0 0 1 0 0 1.36488 40 10 71000 52700
760 -7388.51 0.000392335 40 16 0.155926 40 14 1 0 0 1.92056 40 11 1 0 0 1 0 0 1.35685 40 9 71000 53026
800 -7428.26 6.61618e-05 40 24 0.142514 40 5 1 0 0 2.22309 40 9 1 0 0 1 0 0 1.4892 40 13 71000 52841
840 -7424.99 0.000422192 40 26 0.161884 40 7 1 0 0 1.98049 40 11 1 0 0 1 0 0 1.27722 40 9 71000 52638
880 -7422.57 0.00015341 40 14 0.183804 40 5 1 0 0 1.78799 40 10 1 0 0 1 0 0 1.19924 40 9 71000 52719
920 -7378.58 0.000482344 40 15 0.181262 40 8 1 0 0 1.83543 40 9 1 0 0 1 0 0 1.16824 40 7 71000 53002
960 -7376.62 0.000274149 40 26 0.139414 40 6 1 0 0 1.89325 40 12 1 0 0 1 0 0 1.50061 40 11 71000 52838
1000 -7404.9 0.000279989 40 11 0.140511 40 7 1 0 0 2.09805 40 12 1 0 0 1 0 0 1.50728 40 14 71000 53041
1040 -7357.99 0.000303038 40 20 0.144469 40 8 1 0 0 2.2425 40 8 1 0 0 1 0 0 1.25088 40 11 71000 52827
1080 -7376.81 0.000326429 40 17 0.136602 40 13 1 0 0 2.25418 40 10 1 0 0 1 0 0 1.45581 40 9 71000 52391
1120 -7428.62 0.000327321 40 15 0.145934 40 10 1 0 0 1.8664 40 13 1 0 0 1 0 0 1.53735 40 11 71000 52872
1160 -7370.21 0.000260256 40 20 0.150625 40 5 1 0 0 1.71466 40 9 1 0 0 1 0 0 1.50749 40 9 71000 52945
1200 -7456.32 0.000299058 40 24 0.155826 40 11 1 0 0 2.105 40 9 1 0 0 1 0 0 1.17496 40 12 71000 52844
1240 -7414.73 0.000790964 40 18 0.136257 40 6 1 0 0 2.27279 40 15 1 0 0 1 0 0 1.38908 40 9 71000 53002
1280 -7365.58 1.72876e-05 40 22 0.150647 40 9 1 0 0 1.94188 40 12 1 0 0 1 0 0 1.40009 40 14 71000 52534
1320 -7369.1 4.14859e-05 40 28 0.153869 40 7 1 0 0 1.94627 40 7 1 0 0 1 0 0 1.42311 40 6 71000 52504
1360 -7359.01 0.000139452 40 31 0.161747 40 5 1 0 0 2.11475 40 9 1 0 0 1 0 0 1.24314 40 13 71000 52338
1400 -7365.25 0.000116648 40 29 0.125517 40 12 1 0 0 2.35759 40 12 1 0 0 1 0 0 1.55072 40 13 71000 52415
1440 -7368.72 9.06367e-06 40 24 0.15109 40 10 1 0 0 2.22218 40 16 1 0 0 1 0 0 1.34331 40 4 71000 52604
1480 -7428.5 0.000554321 40 25 0.158568 40 7 1 0 0 2.07994 40 7 1 0 0 1 0 0 1.27336 40 10 71000 52554
1520 -7356.79 0.000201348 40 20 0.129892 40 8 1 0 0 2.16557 40 7 1 0 0 1 0 0 1.51012 40 10 71000 52817
1560 -7413.51 0.000714894 40 15 0.134789 40 10 1 0 0 1.98523 40 8 1 0 0 1 0 0 1.55795 40 9 71000 53093
1600 -7417.11 0.00129572 40 13 0.135661 40 12 1 0 0 2.2134 40 12 1 0 0 1 0 0 1.28417 40 8 71000 53289
1640 -7411.42 0.000407375 40 14 0.123854 40 12 1 0 0 2.65472 40 13 1 0 0 1 0 0 1.32185 40 13 71000 53279
1680 -7392.31 0.000662789 40 18 0.12335 40 7 1 0 0 2.28754 40 14 1 0 0 1 0 0 1.60987 40 10 71000 52919
1720 -7398.33 0.000911302 40 15 0.130645 40 11 1 0 0 2.02903 40 11 1 0 0 1 0 0 1.50375 40 12 71000 52874
1760 -7319.15 0.000854804 40 12 0.150296 40 10 1 0 0 2.06775 40 9 1 0 0 1 0 0 1.24818 40 9 71000 52877
1800 -7392.47 7.00741e-05 40 17 0.148461 40 11 1 0 0 2.21092 40 9 1 0 0 1 0 0 1.32951 40 9 71000 53025
1840 -7377.94 0.000611405 40 13 0.151902 40 6 1 0 0 1.96472 40 12 1 0 0 1 0 0 1.24953 40 11 71000 53096
1880 -7420.23 0.000633471 40 13 0.146166 40 9 1 0 0 2.18117 40 11 1 0 0 1 0 0 1.33676 40 10 71000 52881
1920 -7448.54 0.000373536 40 19 0.129756 40 7 1 0 0 1.94874 40 8 1 0 0 1 0 0 1.61372 40 12 71000 52977
1960 -7415.76 0.000670412 40 20 0.157673 40 12 1 0 0 2.0561 40 9 1 0 0 1 0 0 1.27865 40 7 71000 52744
2000 -7403.27 0.000388904 40 22 0.151907 40 8 1 0 0 2.07576 40 10 1 0 0 1 0 0 1.28091 40 13 71000 52722
2040 -7389.97 0.000346644 40 19 0.154907 40 6 1 0 0 1.93205 40 7 1 0 0 1 0 0 1.37658 40 6 71000 52943
2080 -7383.09 0.000591055 40 18 0.142658 40 7 1 0 0 1.84245 40 11 1 0 0 1 0 0 1.52749 40 9 71000 52821
2120 -7373.06 0.000703458 40 20 0.144143 40 7 1 0 0 1.83335 40 13 1 0 0 1 0 0 1.47803 40 12 71000 52801
2160 -7375.74 0.000523099 40 18 0.141505 40 9 1 0 0 2.3452 40 11 1 0 0 1 0 0 1.31521 40 6 71000 52960
2200 -7393.74 0.000776754 40 14 0.136649 40 10 1 0 0 2.14915 40 10 1 0 0 1 0 0 1.4235 40 10 71000 52977
2240 -7387.8 0.000392544 40 21 0.13212 40 11 1 0 0 2.21045 40 6 1 0 0 1 0 0 1.4501 40 8 71000 52567
2280 -7399.24 0.000405894 40 21 0.134738 40 8 1 0 0 2.21916 40 6 1 0 0 1 0 0 1.50413 40 8 71000 52837
2320 -7429.83 0.000397642 40 20 0.150984 40 14 1 0 0 1.9321 40 11 1 0 0 1 0 0 1.34514 40 10 71000 52698
2360 -7349.47 0.000693139 40 22 0.119075 40 10 1 0 0 2.49732 40 11 1 0 0 1 0 0 1.4441 40 11 71000 52780
2400 -7433.1 0.000589591 40 17 0.122943 40 8 1 0 0 2.20296 40 14 1 0 0 1 0 0 1.56642 40 10 71000 52844
2440 -7328.48 2.48081e-05 40 14 0.161313 40 7 1 0 0 1.99417 40 7 1 0 0 1 0 0 1.3919 40 11 71000 52925
2480 -7416.08 0.000537623 40 19 0.150896 40 9 1 0 0 2.00655 40 10 1 0 0 1 0 0 1.41782 40 9 71000 53026
2520 -7429.04 0.00034106 40 19 0.142569 40 13 1 0 0 1.98051 40 12 1 0 0 1 0 0 1.43282 40 11 71000 53138
2560 -7345.69 0.000334548 40 16 0.149298 40 8 1 0 0 2.06828 40 11 1 0 0 1 0 0 1.32777 40 7 71000 52733
2600 -7393.46 8.23633e-05 40 24 0.144972 40 8 1 0 0 1.87646 40 14 1 0 0 1 0 0 1.66203 40 11 71000 52513
2640 -7323.14 0.000558349 40 15 0.160339 40 9 1 0 0 1.76581 40 13 1 0 0 1 0 0 1.32983 40 9 71000 52782
2680 -7414.22 0.000240426 40 26 0.161653 40 10 1 0 0 1.9883 40 10 1 0 0 1 0 0 1.2909 40 10 71000 52615
2720 -7370.67 0.000157984 40 19 0.153484 40 13 1 0 0 1.96282 40 10 1 0 0 1 0 0 1.34805 40 10 71000 52983
2760 -7435.07 0.000555456 40 19 0.159735 40 8 1 0 0 1.94081 40 12 1 0 0 1 0 0 1.40638 40 9 71000 52918
2800 -7365.83 0.000581855 40 22 0.162681 40 12 1 0 0 2.09506 40 9 1 0 0 1 0 0 1.16133 40 10 71000 52710
2840 -7425.02 6.36148e-05 40 21 0.166424 40 6 1 0 0 1.97346 40 12 1 0 0 1 0 0 1.35542 40 11 71000 52498
2880 -7375.11 1.56728e-05 40 26 0.16175 40 10 1 0 0 1.94923 40 14 1 0 0 1 0 0 1.32162 40 9 71000 52397
2920 -7393.38 0.000369761 40 23 0.169476 40 12 1 0 0 1.68736 40 12 1 0 0 1 0 0 1.37394 40 9 71000 52773
2960 -7406.84 0.000579759 40 19 0.160203 40 8 1 0 0 1.73828 40 8 1 0 0 1 0 0 1.38458 40 14 71000 52863
3000 -7449.37 0.000224254 40 17 0.128546 40 11 1 0 0 2.14665 40 12 1 0 0 1 0 0 1.58139 40 8 71000 52832
3040 -7414.29 0.000575149 40 17 0.157363 40 8 1 0 0 1.79046 40 11 1 0 0 1 0 0 1.38476 40 15 71000 52915
3080 -7416.22 0.000378943 40 19 0.14091 40 6 1 0 0 2.13074 40 11 1 0 0 1 0 0 1.51026 40 9 71000 52850
3120 -7414.61 0.000302408 40 17 0.147336 40 9 1 0 0 2.37755 40 15 1 0 0 1 0 0 1.25345 40 9 71000 52613
3160 -7406.8 0.000694911 40 19 0.186815 40 9 1 0 0 1.73729 40 7 1 0 0 1 0 0 1.18269 40 10 71000 52581
3200 -7337.96 0.000531342 40 17 0.160638 40 7 1 0 0 1.97364 40 8 1 0 0 1 0 0 1.32543 40 18 71000 52977
3240 -7393.86 0.000442638 40 23 0.15712 40 4 1 0 0 1.68183 40 14 1 0 0 1 0 0 1.44052 40 9 71000 53095
3280 -7396.27 0.000166038 40 27 0.189125 40 7 1 0 0 1.8759 40 9 1 0 0 1 0 0 1.07298 40 8 71000 52604
3320 -7400.8 0.000297609 40 18 0.145495 40 12 1 0 0 1.99342 40 8 1 0 0 1 0 0 1.48879 40 12 71000 52917
3360 -7432.44 6.28803e-05 40 20 0.140641 40 10 1 0 0 2.04326 40 8 1 0 0 1 0 0 1.47485 40 9 71000 52368
3400 -7456.93 0.000216693 40 27 0.155636 40 6 1 0 0 1.84554 40 7 1 0 0 1 0 0 1.42537 40 12 71000 52167
3440 -7383.76 0.000271655 40 14 0.156504 40 6 1 0 0 1.93485 40 12 1 0 0 1 0 0 1.3606 40 10 71000 52686
3480 -7395.31 0.000117424 40 21 0.146463 40 12 1 0 0 1.77159 40 9 1 0 0 1 0 0 1.4795 40 11 71000 52662
3520 -7387.29 6.303e-05 40 26 0.144346 40 7 1 0 0 2.1301 40 13 1 0 0 1 0 0 1.33002 40 9 71000 52838
3560 -7351.71 0.000439316 40 26 0.149396 40 11 1 0 0 2.12118 40 11 1 0 0 1 0 0 1.28143 40 5 71000 52734
3600 -7323.47 0.000630621 40 22 0.147863 40 14 1 0 0 2.03251 40 7 1 0 0 1 0 0 1.30878 40 6 71000 52603
3640 -7402.03 0.000107029 40 17 0.166281 40 6 1 0 0 1.87306 40 7 1 0 0 1 0 0 1.24988 40 8 71000 52938
3680 -7314.43 0.000138073 40 26 0.15894 40 5 1 0 0 1.9432 40 11 1 0 0 1 0 0 1.29769 40 8 71000 52442
3720 -7368.09 0.000260785 40 13 0.161369 40 7 1 0 0 2.08697 40 7 1 0 0 1 0 0 1.1664 40 11 71000 52800
3760 -7358.03 0.000228503 40 22 0.161894 40 6 1 0 0 2.00817 40 7 1 0 0 1 0 0 1.23502 40 11 71000 52767
3800 -7423.51 7.41721e-05 40 25 0.155812 40 4 1 0 0 1.86066 40 8 1 0 0 1 0 0 1.41241 40 14 71000 52577
3840 -7459.79 0.000130657 40 21 0.141242 40 7 1 0 0 1.98247 40 7 1 0 0 1 0 0 1.50588 40 6 71000 52395
3880 -7459.73 0.000570195 40 19 0.123885 40 10 1 0 0 2.23967 40 9 1 0 0 1 0 0 1.5663 40 9 71000 52823
3920 -7394.02 0.000605851 40 11 0.155319 40 11 1 0 0 2.04686 40 7 1 0 0 1 0 0 1.32951 40 8 71000 52805
3960 -7401.16 0.000390291 40 21 0.147744 40 5 1 0 0 1.99535 40 12 1 0 0 1 0 0 1.38094 40 9 71000 52880
4000 -7423.95 0.000479028 40 19 0.133763 40 12 1 0 0 2.0672 40 11 1 0 0 1 0 0 1.6102 40 9 71000 53162
4040 -7355.36 0.000343822 40 16 0.151971 40 11 1 0 0 2.21818 40 6 1 0 0 1 0 0 1.32432 40 12 71000 52702
4080 -7406.56 0.000570086 40 12 0.117053 40 9 1 0 0 2.07662 40 9 1 0 0 1 0 0 1.6737 40 17 71000 53187
4120 -7388.7 9.00237e-05 40 18 0.166434 40 11 1 0 0 2.03267 40 14 1 0 0 1 0 0 1.32689 40 13 71000 52797
4160 -7366.55 0.000571314 40 24 0.150152 40 13 1 0 0 1.99706 40 8 1 0 0 1 0 0 1.48146 40 5 71000 52860
4200 -7462.7 0.000222841 40 22 0.14316 40 7 1 0 0 2.165 40 10 1 0 0 1 0 0 1.31151 40 10 71000 52919
4240 -7360.49 7.59698e-05 40 15 0.142418 40 9 1 0 0 2.27216 40 7 1 0 0 1 0 0 1.27545 40 9 71000 52870
4280 -7365.34 0.000348514 40 19 0.154406 40 6 1 0 0 1.89401 40 8 1 0 0 1 0 0 1.33278 40 6 71000 52813
4320 -7428.28 0.000301915 40 17 0.146146 40 6 1 0 0 2.14582 40 9 1 0 0 1 0 0 1.35066 40 4 71000 52926
4360 -7438.83 0.000383741 40 26 0.161848 40 12 1 0 0 1.77731 40 9 1 0 0 1 0 0 1.36334 40 12 71000 52703
4400 -7420.22 0.000553823 40 28 0.177998 40 11 1 0 0 1.65833 40 13 1 0 0 1 0 0 1.29967 40 7 71000 52639
