iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -10011.9 0.00129574 0 0 3.45808 0 0 1 0 0 0.733407 0 0 1 0 0 1 0 0 0.245664 0 0 0 0
40 -6917.87 0.000200809 40 23 0.169649 40 22 1 0 0 2.4875 40 17 1 0 0 1 0 0 0.966632 40 17 67680 50724
80 -6813.11 0.000156246 40 26 0.099342 40 16 1 0 0 2.54876 40 7 1 0 0 1 0 0 1.69793 40 9 67680 51075
120 -6849 0.000257134 40 17 0.080301 40 13 1 0 0 3.04934 40 6 1 0 0 1 0 0 1.9683 40 9 67680 50796
160 -6825.18 0.00020664 40 18 0.0776301 40 8 1 0 0 3.01901 40 9 1 0 0 1 0 0 2.316 40 9 67680 50821
200 -6790.34 0.000710733 40 18 0.0695953 40 9 1 0 0 3.07733 40 8 1 0 0 1 0 0 2.28178 40 7 67680 50616
240 -6758.01 2.21743e-05 40 23 0.0957248 40 13 1 0 0 2.45181 40 10 1 0 0 1 0 0 1.90648 40 8 67680 50853
280 -6886.79 0.000269294 40 30 0.093018 40 8 1 0 0 2.45116 40 9 1 0 0 1 0 0 1.94889 40 8 67680 50674
320 -6850.17 0.00028441 40 23 0.109019 40 4 1 0 0 2.50428 40 14 1 0 0 1 0 0 1.62685 40 10 67680 50786
360 -6848.46 0.000305067 40 24 0.092226 40 7 1 0 0 3.18903 40 14 1 0 0 1 0 0 1.55079 40 8 67680 51001
400 -6815.89 0.000120258 40 18 0.107093 40 11 1 0 0 2.12076 40 13 1 0 0 1 0 0 1.76129 40 12 67680 50909
440 -6855.08 8.6972e-05 40 16 0.104595 40 9 1 0 0 2.36243 40 12 1 0 0 1 0 0 1.88239 40 9 67680 50837
480 -6878.92 0.000177921 40 24 0.106627 40 9 1 0 0 2.27446 40 11 1 0 0 1 0 0 1.65732 40 11 67680 50663
520 -6862.39 7.94693e-05 40 23 0.0892752 40 6 1 0 0 2.52343 40 10 1 0 0 1 0 0 1.88068 40 13 67680 50797
560 -6905.27 0.000905748 40 18 0.077938 40 8 1 0 0 2.65527 40 11 1 0 0 1 0 0 2.01168 40 11 67680 50834
600 -6835.51 0.000188689 40 18 0.0809936 40 12 1 0 0 2.69911 40 10 1 0 0 1 0 0 2.04952 40 12 67680 51094
640 -6791.7 0.000109376 40 21 0.0828805 40 9 1 0 0 2.80316 40 10 1 0 0 1 0 0 1.89821 40 12 67680 50666
680 -6835.6 6.21416e-05 40 15 0.100771 40 9 1 0 0 2.66919 40 11 1 0 0 1 0 0 1.69538 40 15 67680 50971
720 -6873.33 2.24438e-05 40 24 0.104674 40 8 1 0 0 2.6019 40 9 1 0 0 1 0 0 1.69696 40 12 67680 50613
760 -6841.17 0.000689749 40 24 0.0920534 40 11 1 0 0 2.68111 40 10 1 0 0 1 0 0 2.06947 40 2 67680 50771
800 -6855.46 0.000589222 40 26 0.0876464 40 6 1 0 0 2.53594 40 5 1 0 0 1 0 0 1.91276 40 8 67680 50683
840 -6878.91 0.000555443 40 18 0.0860864 40 9 1 0 0 2.44427 40 14 1 0 0 1 0 0 2.02153 40 9 67680 50740
880 -6861.52 0.000466733 40 19 0.0877508 40 12 1 0 0 2.61556 40 9 1 0 0 1 0 0 1.90888 40 10 67680 51155
920 -6859.39 0.00028888 40 17 0.0942568 40 14 1 0 0 3.11864 40 10 1 0 0 1 0 0 1.53236 40 12 67680 50912
960 -6894.82 0.000158025 40 22 0.0982218 40 8 1 0 0 2.20709 40 10 1 0 0 1 0 0 1.97967 40 8 67680 50740
1000 -6792.6 0.000159454 40 19 0.0873666 40 7 1 0 0 2.58613 40 10 1 0 0 1 0 0 2.19627 40 7 67680 51031
1040 -6778.22 0.000183078 40 27 0.0809331 40 16 1 0 0 2.88367 40 16 1 0 0 1 0 0 1.92041 40 7 67680 50604
1080 -6835.98 0.000433157 40 22 0.0763115 40 7 1 0 0 2.79189 40 11 1 0 0 1 0 0 2.11079 40 12 67680 50766
1120 -6913.57 0.000255086 40 17 0.0708717 40 5 1 0 0 3.1128 40 9 1 0 0 1 0 0 2.06623 40 7 67680 50848
1160 -6860.17 0.000314576 40 25 0.0690171 40 7 1 0 0 2.3426 40 9 1 0 0 1 0 0 2.58915 40 10 67680 50634
1200 -6847.05 0.000109858 40 23 0.0759834 40 9 1 0 0 2.91079 40 14 1 0 0 1 0 0 2.18995 40 9 67680 50811
1240 -6758.93 0.000122618 40 24 0.0923405 40 8 1 0 0 2.5703 40 10 1 0 0 1 0 0 1.98817 40 11 67680 50808
1280 -6817.61 2.74643e-05 40 26 0.0909766 40 11 1 0 0 2.50581 40 7 1 0 0 1 0 0 1.96448 40 9 67680 50582
1320 -6843.85 0.000222904 40 30 0.0817272 40 8 1 0 0 2.89643 40 9 1 0 0 1 0 0 2.07516 40 16 67680 50473
1360 -6854.96 0.000231298 40 20 0.0891948 40 6 1 0 0 2.7368 40 7 1 0 0 1 0 0 1.77571 40 13 67680 50928
1400 -6893.63 0.000266185 40 23 0.0872881 40 9 1 0 0 2.5887 40 10 1 0 0 1 0 0 1.97522 40 7 67680 50583
1440 -6772.98 0.000184755 40 28 0.0810439 40 9 1 0 0 2.80891 40 11 1 0 0 1 0 0 2.16246 40 13 67680 50641
1480 -6872.49 8.39436e-05 40 30 0.0784134 40 11 1 0 0 2.72646 40 9 1 0 0 1 0 0 2.45095 40 10 67680 50538
1520 -6808.53 4.00851e-05 40 30 0.10173 40 14 1 0 0 2.4618 40 10 1 0 0 1 0 0 1.94605 40 8 67680 50720
1560 -6858.13 3.03129e-05 40 29 0.0802683 40 5 1 0 0 2.7763 40 11 1 0 0 1 0 0 2.0031 40 8 67680 50658
1600 -6837.57 0.000317314 40 28 0.104203 40 7 1 0 0 2.35155 40 17 1 0 0 1 0 0 1.78904 40 12 67680 50792
1640 -6794.13 0.000232916 40 21 0.100036 40 10 1 0 0 2.38887 40 14 1 0 0 1 0 0 1.82535 40 10 67680 50708
1680 -6854.36 0.000157176 40 22 0.0964892 40 10 1 0 0 2.37919 40 6 1 0 0 1 0 0 2.01029 40 13 67680 50869
1720 -6807.43 0.000361754 40 19 0.076828 40 11 1 0 0 3.16315 40 9 1 0 0 1 0 0 2.03374 40 6 67680 50807
1760 -6869.87 0.000468713 40 17 0.0790546 40 10 1 0 0 2.91468 40 14 1 0 0 1 0 0 2.1436 40 9 67680 50882
1800 -6851.4 0.000194015 40 21 0.0773808 40 10 1 0 0 2.59447 40 12 1 0 0 1 0 0 2.14683 40 12 67680 50723
1840 -6803.68 0.000137174 40 21 0.0960108 40 5 1 0 0 3.01854 40 8 1 0 0 1 0 0 1.57406 40 12 67680 51065
1880 -6828.66 0.000304462 40 19 0.0826183 40 6 1 0 0 2.71254 40 14 1 0 0 1 0 0 2.11711 40 13 67680 50912
1920 -6895.5 0.000179567 40 22 0.085123 40 7 1 0 0 2.70942 40 15 1 0 0 1 0 0 2.02515 40 6 67680 50600
1960 -6817.9 0.000289786 40 14 0.0856533 40 11 1 0 0 2.88561 40 12 1 0 0 1 0 0 1.84071 40 8 67680 50761
2000 -6845.48 0.000444512 40 17 0.0845012 40 9 1 0 0 3.02649 40 7 1 0 0 1 0 0 1.76668 40 8 67680 50907
2040 -6834.15 0.000397592 40 14 0.0756183 40 8 1 0 0 2.99418 40 6 1 0 0 1 0 0 2.07064 40 17 67680 51194
2080 -6802.54 0.000140403 40 18 0.0870917 40 4 1 0 0 2.88932 40 14 1 0 0 1 0 0 1.8996 40 8 67680 50928
2120 -6886.41 0.000124131 40 27 0.084633 40 6 1 0 0 2.87906 40 7 1 0 0 1 0 0 2.08396 40 11 67680 50809
2160 -6795.86 0.000142198 40 20 0.0734249 40 10 1 0 0 3.02733 40 16 1 0 0 1 0 0 2.23013 40 5 67680 51038
2200 -6856.19 0.000763145 40 24 0.101049 40 6 1 0 0 3.13966 40 12 1 0 0 1 0 0 1.43005 40 12 67680 50713
2240 -6904.05 0.000421659 40 20 0.0851115 40 12 1 0 0 2.5147 40 13 1 0 0 1 0 0 2.09872 40 7 67680 51046
2280 -6802.83 0.000148909 40 22 0.0899897 40 12 1 0 0 2.59854 40 16 1 0 0 1 0 0 1.85943 40 10 67680 51115
2320 -6810.32 0.000227645 40 26 0.0920956 40 6 1 0 0 2.88147 40 9 1 0 0 1 0 0 1.85531 40 10 67680 50643
2360 -6825.67 1.50986e-05 40 21 0.0953025 40 6 1 0 0 2.72172 40 9 1 0 0 1 0 0 1.82614 40 6 67680 50519
2400 -6879.41 0.000474667 40 25 0.074755 40 11 1 0 0 2.80373 40 11 1 0 0 1 0 0 2.10585 40 11 67680 50802
2440 -6803 0.000413839 40 18 0.0925063 40 15 1 0 0 2.82701 40 15 1 0 0 1 0 0 1.78362 40 6 67680 50924
2480 -6834.16 0.000318376 40 13 0.0808878 40 8 1 0 0 2.83076 40 13 1 0 0 1 0 0 1.98085 40 9 67680 51010
2520 -6811.09 0.000376135 40 24 0.083433 40 11 1 0 0 3.00431 40 6 1 0 0 1 0 0 2.00028 40 12 67680 50556
2560 -6860.15 0.00019741 40 10 0.0752557 40 13 1 0 0 2.529 40 10 1 0 0 1 0 0 2.5508 40 9 67680 51039
2600 -6717.77 0.000212692 40 25 0.0901356 40 6 1 0 0 2.73153 40 11 1 0 0 1 0 0 1.98817 40 11 67680 50488
2640 -6826.8 0.000130567 40 25 0.0951894 40 9 1 0 0 3.15396 40 8 1 0 0 1 0 0 1.60906 40 7 67680 50774
2680 -6841.58 0.000360907 40 19 0.0789551 40 13 1 0 0 2.83402 40 9 1 0 0 1 0 0 2.11052 40 10 67680 50704
2720 -6880.12 0.000140778 40 22 0.0725352 40 10 1 0 0 2.87021 40 6 1 0 0 1 0 0 2.41942 40 5 67680 51002
2760 -6772.86 0.000731993 40 17 0.0893865 40 10 1 0 0 2.61062 40 14 1 0 0 1 0 0 2.06299 40 11 67680 51089
