iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -16935.4 0.000378088 0 0 8.92363 0 0 1 0 0 0.290131 0 0 1 0 0 1 0 0 0.613779 0 0 0 0
40 -7307.48 0.000986666 40 16 0.738721 40 18 1 0 0 0.870393 40 19 1 0 0 1 0 0 0.289194 40 17 69240 48044
80 -7056.38 0.000267505 40 20 0.142953 40 17 1 0 0 2.36572 40 16 1 0 0 1 0 0 1.16763 40 13 69240 51787
120 -7104.8 0.000619941 40 31 0.116038 40 8 1 0 0 2.22653 40 4 1 0 0 1 0 0 1.78254 40 11 69240 51588
160 -7099.3 0.000846237 40 17 0.106364 40 12 1 0 0 2.43974 40 6 1 0 0 1 0 0 1.73196 40 11 69240 51786
200 -7089.16 3.78182e-05 40 25 0.106296 40 9 1 0 0 2.53187 40 14 1 0 0 1 0 0 1.46394 40 14 69240 51614
240 -7088.88 0.000443096 40 24 0.129272 40 10 1 0 0 2.3745 40 11 1 0 0 1 0 0 1.31376 40 7 69240 51573
280 -7156.93 0.000123551 40 19 0.150364 40 5 1 0 0 2.00261 40 9 1 0 0 1 0 0 1.3885 40 12 69240 51595
320 -7041.56 0.000462469 40 20 0.125467 40 6 1 0 0 2.2034 40 6 1 0 0 1 0 0 1.58724 40 7 69240 51744
360 -7049.41 0.000156537 40 27 0.143469 40 11 1 0 0 2.01086 40 12 1 0 0 1 0 0 1.50151 40 9 69240 51867
400 -7050.51 5.88578e-05 40 27 0.136908 40 5 1 0 0 2.01156 40 7 1 0 0 1 0 0 1.55871 40 4 69240 51396
440 -7041.94 4.39211e-05 40 29 0.135585 40 12 1 0 0 2.31538 40 13 1 0 0 1 0 0 1.51825 40 9 69240 51502
480 -7073.22 0.000252599 40 24 0.116891 40 9 1 0 0 2.3924 40 10 1 0 0 1 0 0 1.47615 40 10 69240 51827
520 -7059.57 0.000130937 40 28 0.109188 40 9 1 0 0 2.05863 40 7 1 0 0 1 0 0 1.80548 40 14 69240 51613
560 -7052.88 0.000779384 40 19 0.104749 40 10 1 0 0 2.6654 40 9 1 0 0 1 0 0 1.65903 40 9 69240 51792
600 -7082.77 0.000434891 40 17 0.100201 40 3 1 0 0 2.48266 40 11 1 0 0 1 0 0 1.76127 40 9 69240 52004
640 -7083.63 5.049e-05 40 22 0.115726 40 9 1 0 0 2.42293 40 9 1 0 0 1 0 0 1.67313 40 5 69240 51362
680 -7144.4 0.000124297 40 26 0.112929 40 7 1 0 0 2.22399 40 11 1 0 0 1 0 0 1.56229 40 12 69240 51709
720 -7125.43 9.07489e-05 40 25 0.116882 40 10 1 0 0 2.25303 40 12 1 0 0 1 0 0 1.6071 40 11 69240 51385
760 -7053.76 0.000103806 40 25 0.10877 40 12 1 0 0 2.39426 40 10 1 0 0 1 0 0 1.63367 40 15 69240 51741
800 -7090.27 0.000243322 40 32 0.138161 40 7 1 0 0 1.77235 40 6 1 0 0 1 0 0 1.52522 40 7 69240 51701
840 -7068.43 0.000208191 40 24 0.134033 40 8 1 0 0 1.90096 40 12 1 0 0 1 0 0 1.543 40 15 69240 51830
880 -7105.88 0.000317234 40 16 0.107366 40 11 1 0 0 2.52938 40 11 1 0 0 1 0 0 1.84829 40 13 69240 51734
920 -7060.64 0.000308385 40 22 0.116472 40 6 1 0 0 2.16229 40 9 1 0 0 1 0 0 1.63423 40 15 69240 51721
