iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -10294.9 0.000863243 0 0 3.69602 0 0 1 0 0 0.149895 0 0 1 0 0 1 0 0 0.498988 0 0 0 0
40 -7198.21 0.000411191 40 22 0.383849 40 16 1 0 0 0.55075 40 10 1 0 0 1 0 0 0.851536 40 14 68440 50655
80 -7007.45 0.000242545 40 15 0.151283 40 14 1 0 0 1.87674 40 13 1 0 0 1 0 0 1.39775 40 16 68440 51504
120 -7023.6 0.000132827 40 16 0.0909129 40 14 1 0 0 2.58352 40 6 1 0 0 1 0 0 1.93268 40 10 68440 51314
160 -6945.11 0.000179483 40 19 0.11033 40 9 1 0 0 2.36852 40 10 1 0 0 1 0 0 1.70064 40 12 68440 51289
200 -7020.92 2.67971e-05 40 23 0.122737 40 8 1 0 0 2.11641 40 14 1 0 0 1 0 0 1.65562 40 7 68440 51062
240 -6988.82 0.00026714 40 26 0.119139 40 11 1 0 0 2.20049 40 15 1 0 0 1 0 0 1.69007 40 14 68440 51335
280 -6985.59 0.000215662 40 23 0.0962292 40 10 1 0 0 2.23951 40 9 1 0 0 1 0 0 2.00095 40 9 68440 51168
320 -7062.41 0.00038872 40 20 0.128955 40 7 1 0 0 2.04987 40 16 1 0 0 1 0 0 1.48272 40 10 68440 51216
360 -7056.21 0.000340067 40 18 0.103244 40 9 1 0 0 2.4105 40 14 1 0 0 1 0 0 1.68795 40 10 68440 51259
400 -6947.52 0.000380332 40 24 0.09618 40 15 1 0 0 2.49055 40 11 1 0 0 1 0 0 1.788 40 12 68440 51249
440 -6960.2 0.000165891 40 24 0.114218 40 8 1 0 0 2.41403 40 11 1 0 0 1 0 0 1.61093 40 9 68440 51072
480 -7007.52 7.61912e-05 40 28 0.0998088 40 6 1 0 0 2.35664 40 9 1 0 0 1 0 0 2.0461 40 4 68440 51159
520 -6945.09 0.000283996 40 26 0.113682 40 6 1 0 0 2.38035 40 8 1 0 0 1 0 0 1.65622 40 9 68440 50992
560 -6917.79 0.00016353 40 27 0.108262 40 7 1 0 0 2.43951 40 6 1 0 0 1 0 0 1.67906 40 14 68440 50951
600 -6991.41 4.64671e-05 40 27 0.10433 40 6 1 0 0 2.21681 40 12 1 0 0 1 0 0 1.89376 40 4 68440 51087
640 -6977.86 7.4455e-05 40 23 0.0984645 40 13 1 0 0 2.52151 40 9 1 0 0 1 0 0 1.76995 40 8 68440 50990
680 -7008.6 0.000525943 40 17 0.097663 40 9 1 0 0 2.37251 40 8 1 0 0 1 0 0 2.05903 40 6 68440 51198
720 -6976.85 0.000338884 40 18 0.107751 40 13 1 0 0 2.21852 40 10 1 0 0 1 0 0 1.73748 40 12 68440 51401
760 -6947.98 0.000124512 40 23 0.119057 40 10 1 0 0 2.33742 40 15 1 0 0 1 0 0 1.55727 40 7 68440 51305
800 -7067.95 0.000503595 40 20 0.109084 40 7 1 0 0 2.45481 40 6 1 0 0 1 0 0 1.44589 40 10 68440 51322
840 -6976.41 0.000466832 40 19 0.104815 40 9 1 0 0 2.57166 40 9 1 0 0 1 0 0 1.64761 40 12 68440 51481
880 -6959.18 0.000165721 40 25 0.102723 40 13 1 0 0 2.4113 40 9 1 0 0 1 0 0 1.81678 40 8 68440 51527
920 -6951.82 0.00026799 40 13 0.133141 40 10 1 0 0 2.00948 40 9 1 0 0 1 0 0 1.44763 40 10 68440 51146
960 -7047.32 0.000218763 40 19 0.127184 40 7 1 0 0 2.03124 40 7 1 0 0 1 0 0 1.55819 40 9 68440 51369
1000 -7006.16 0.000355438 40 19 0.0987796 40 11 1 0 0 2.39157 40 14 1 0 0 1 0 0 1.7062 40 11 68440 51348
1040 -6899.02 8.93028e-05 40 17 0.100246 40 6 1 0 0 2.44308 40 9 1 0 0 1 0 0 1.69908 40 9 68440 51316
1080 -6957.04 7.45493e-05 40 25 0.113356 40 8 1 0 0 2.21275 40 9 1 0 0 1 0 0 1.65587 40 7 68440 50944
1120 -7000.59 0.00029311 40 24 0.111037 40 10 1 0 0 2.26155 40 10 1 0 0 1 0 0 1.67747 40 11 68440 51153
1160 -6992.77 8.1158e-05 40 21 0.100822 40 8 1 0 0 2.50638 40 7 1 0 0 1 0 0 1.83368 40 14 68440 51165
1200 -6948.49 0.0002194 40 26 0.115807 40 5 1 0 0 2.23413 40 11 1 0 0 1 0 0 1.54622 40 8 68440 51174
1240 -7059.56 7.20248e-05 40 23 0.121441 40 10 1 0 0 2.09997 40 7 1 0 0 1 0 0 1.7581 40 7 68440 51274
1280 -7052.26 0.000386652 40 21 0.118539 40 7 1 0 0 2.39479 40 10 1 0 0 1 0 0 1.45144 40 11 68440 51314
1320 -7027.05 0.000244732 40 21 0.0954997 40 11 1 0 0 2.46534 40 9 1 0 0 1 0 0 1.80921 40 10 68440 51203
1360 -6956.02 0.000781112 40 21 0.0729247 40 17 1 0 0 2.77434 40 15 1 0 0 1 0 0 2.19205 40 12 68440 51414
1400 -7036.31 0.000161169 40 33 0.0770293 40 8 1 0 0 2.69555 40 11 1 0 0 1 0 0 1.99287 40 11 68440 51146
1440 -7009.76 0.000416514 40 18 0.096058 40 6 1 0 0 2.67835 40 10 1 0 0 1 0 0 1.65247 40 12 68440 51069
1480 -6986.14 0.000824594 40 17 0.0777241 40 8 1 0 0 2.43084 40 10 1 0 0 1 0 0 2.27135 40 6 68440 51487
1520 -6989.29 0.000370745 40 14 0.0888661 40 10 1 0 0 2.70146 40 5 1 0 0 1 0 0 1.9705 40 8 68440 51494
1560 -6991.92 0.000392195 40 23 0.115735 40 13 1 0 0 2.24562 40 14 1 0 0 1 0 0 1.59433 40 11 68440 51206
1600 -7043.3 0.000311898 40 18 0.101842 40 8 1 0 0 2.38775 40 12 1 0 0 1 0 0 1.74905 40 9 68440 51267
