iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSC rSC_p rSC_a rInfAA rInfAA_p rInfAA_a rInfAC rInfAC_p rInfAC_a rInfSC rInfSC_p rInfSC_a data_p data_a
0 -20704.2 0.000186675 0 0 4.79447 0 0 1 0 0 1.85333 0 0 1 0 0 1 0 0 0.712852 0 0 0 0
40 -6862.84 0.000491866 40 17 0.285533 40 20 1 0 0 1.50832 40 19 1 0 0 1 0 0 0.799491 40 14 141600 110921
80 -6822.6 0.000570044 40 12 0.144644 40 11 1 0 0 2.60197 40 13 1 0 0 1 0 0 1.30973 40 11 141600 113231
120 -6799.46 0.000707616 40 11 0.115109 40 11 1 0 0 2.56575 40 11 1 0 0 1 0 0 1.75801 40 13 141600 113499
160 -6816.22 0.00153448 40 14 0.122019 40 10 1 0 0 2.5586 40 10 1 0 0 1 0 0 1.54 40 9 141600 113330
200 -6792.22 0.0011183 40 16 0.12509 40 14 1 0 0 2.32096 40 10 1 0 0 1 0 0 1.71043 40 12 141600 113700
240 -6816.51 0.000693018 40 9 0.113577 40 5 1 0 0 2.50226 40 9 1 0 0 1 0 0 1.64313 40 12 141600 113375
280 -6842.21 0.000908375 40 12 0.123415 40 4 1 0 0 2.71362 40 10 1 0 0 1 0 0 1.54494 40 10 141600 113471
320 -6795.1 0.000575914 40 17 0.123884 40 9 1 0 0 2.34182 40 12 1 0 0 1 0 0 1.67027 40 11 141600 113448
360 -6797.62 0.00160159 40 14 0.135878 40 12 1 0 0 2.39053 40 11 1 0 0 1 0 0 1.42813 40 7 141600 113350
400 -6819.43 0.000820544 40 13 0.125477 40 13 1 0 0 2.57905 40 9 1 0 0 1 0 0 1.48116 40 11 141600 113347
440 -6805.94 0.000758659 40 18 0.139827 40 10 1 0 0 2.27341 40 5 1 0 0 1 0 0 1.34318 40 14 141600 113178
480 -6862.68 0.00110695 40 11 0.136018 40 10 1 0 0 2.1988 40 9 1 0 0 1 0 0 1.50052 40 12 141600 113564
520 -6853.8 0.00123432 40 14 0.145231 40 11 1 0 0 2.48181 40 14 1 0 0 1 0 0 1.22774 40 11 141600 113435
560 -6780.46 0.00118527 40 8 0.12118 40 9 1 0 0 2.3761 40 8 1 0 0 1 0 0 1.67116 40 19 141600 113596
600 -6855.64 0.00134084 40 10 0.124754 40 9 1 0 0 2.69706 40 6 1 0 0 1 0 0 1.44786 40 9 141600 113623
640 -6775.9 0.000883376 40 12 0.117904 40 10 1 0 0 2.67064 40 10 1 0 0 1 0 0 1.70808 40 14 141600 113414
680 -6822.81 0.0011101 40 10 0.133418 40 10 1 0 0 2.21105 40 7 1 0 0 1 0 0 1.49002 40 13 141600 113633
720 -6786.91 0.000748723 40 9 0.150107 40 10 1 0 0 2.11966 40 10 1 0 0 1 0 0 1.35705 40 14 141600 113356
760 -6848.21 0.000468332 40 16 0.139691 40 7 1 0 0 2.42441 40 7 1 0 0 1 0 0 1.44563 40 8 141600 113142
800 -6817.67 0.00087398 40 13 0.128069 40 5 1 0 0 2.37091 40 6 1 0 0 1 0 0 1.58727 40 9 141600 113572
840 -6833.07 0.000717762 40 14 0.127045 40 11 1 0 0 2.42994 40 10 1 0 0 1 0 0 1.56015 40 8 141600 113317
880 -6813.57 0.00067584 40 10 0.144578 40 9 1 0 0 2.02561 40 10 1 0 0 1 0 0 1.43912 40 7 141600 113233
920 -6821.15 0.000904186 40 7 0.110295 40 11 1 0 0 2.67539 40 9 1 0 0 1 0 0 1.81263 40 9 141600 113400
960 -6862.55 0.00069536 40 17 0.121694 40 13 1 0 0 2.19775 40 7 1 0 0 1 0 0 1.60557 40 16 141600 113459
1000 -6856.98 0.0012331 40 16 0.127794 40 8 1 0 0 2.41786 40 11 1 0 0 1 0 0 1.51794 40 8 141600 113208
1040 -6831.82 0.000385047 40 13 0.144445 40 6 1 0 0 2.14116 40 10 1 0 0 1 0 0 1.46158 40 11 141600 113313
1080 -6847.08 0.0011118 40 11 0.138708 40 12 1 0 0 2.37832 40 8 1 0 0 1 0 0 1.36308 40 17 141600 113545
1120 -6795.72 0.00070833 40 8 0.123435 40 11 1 0 0 2.682 40 7 1 0 0 1 0 0 1.4714 40 7 141600 113059
1160 -6806.58 0.000992681 40 11 0.126712 40 15 1 0 0 2.2776 40 7 1 0 0 1 0 0 1.60503 40 13 141600 113177
1200 -6798.04 0.000832648 40 13 0.0994911 40 8 1 0 0 3.04819 40 17 1 0 0 1 0 0 1.59101 40 4 141600 113448
1240 -6851.42 0.000990135 40 12 0.123982 40 6 1 0 0 2.44238 40 10 1 0 0 1 0 0 1.60068 40 11 141600 113385
1280 -6823.78 0.000991403 40 9 0.11057 40 10 1 0 0 2.57248 40 8 1 0 0 1 0 0 1.61658 40 6 141600 113401
1320 -6845.35 0.00166987 40 14 0.109515 40 8 1 0 0 2.91367 40 7 1 0 0 1 0 0 1.44712 40 8 141600 113526
1360 -6839.13 0.000919637 40 8 0.119497 40 8 1 0 0 2.41947 40 13 1 0 0 1 0 0 1.65367 40 9 141600 113555
1400 -6815.9 0.00126439 40 13 0.141977 40 8 1 0 0 2.42829 40 11 1 0 0 1 0 0 1.35765 40 8 141600 113461
1440 -6819.69 0.000715045 40 13 0.138363 40 3 1 0 0 2.19369 40 9 1 0 0 1 0 0 1.67584 40 5 141600 113452
1480 -6828.6 0.000392787 40 15 0.127445 40 9 1 0 0 2.34412 40 4 1 0 0 1 0 0 1.63525 40 10 141600 112971
1520 -6813.37 0.000531711 40 14 0.131126 40 9 1 0 0 2.61008 40 5 1 0 0 1 0 0 1.45179 40 13 141600 113046
1560 -6834.95 0.000985642 40 19 0.123537 40 8 1 0 0 2.24522 40 15 1 0 0 1 0 0 1.70903 40 10 141600 113246
1600 -6833.84 0.000945044 40 16 0.13386 40 11 1 0 0 2.30816 40 10 1 0 0 1 0 0 1.55224 40 8 141600 113406
1640 -6805.32 0.00085768 40 12 0.143243 40 9 1 0 0 2.2687 40 13 1 0 0 1 0 0 1.33815 40 14 141600 113435
